Timestamp,GSR_Filtered,PPG_Filtered
2025-05-26 15:26:46.718,-0.0003021508573334,-90.84049892904288
2025-05-26 15:26:46.726,-0.0002972725450881,-91.91508856353543
2025-05-26 15:26:46.734,-0.0002922001510073,-92.97607565117534
2025-05-26 15:26:46.741,-0.0002866951145495,-93.99481474334158
2025-05-26 15:26:46.749,-0.0002805338486525,-94.93997410638514
2025-05-26 15:26:46.757,-0.0002735165650337,-95.7781581009571
2025-05-26 15:26:46.765,-0.0002654756313431,-96.47463769486416
2025-05-26 15:26:46.773,-0.0002562830748861,-96.99417248614286
2025-05-26 15:26:46.781,-0.0002458568542859,-97.30190300786668
2025-05-26 15:26:46.788,-0.0002341655907686,-97.36428803481128
2025-05-26 15:26:46.796,-0.0002212315460557,-97.15005833139618
2025-05-26 15:26:46.804,-0.0002071317407441,-96.63115596425662
2025-05-26 15:26:46.812,-0.000191997226494,-95.78362712005055
2025-05-26 15:26:46.820,-0.0001760106302213,-94.58843645472696
2025-05-26 15:26:46.827,-0.0001594021408697,-93.03217243967298
2025-05-26 15:26:46.835,-0.0001424441106299,-91.10761598269998
2025-05-26 15:26:46.843,-0.0001254444284029,-88.81414873477922
2025-05-26 15:26:46.851,-0.0001087388169765,-86.15798281917333
2025-05-26 15:26:46.859,-9.268219838039754e-05,-83.15220003274571
2025-05-26 15:26:46.866,-7.763925389856396e-05,-79.81659558622337
2025-05-26 15:26:46.874,-6.397430013823125e-05,-76.17732882367032
2025-05-26 15:26:46.882,-5.204065452859898e-05,-72.26639071189443
2025-05-26 15:26:46.890,-4.2169781629348704e-05,-68.12090484253463
2025-05-26 15:26:46.898,-3.466064468742952e-05,-63.782284899025086
2025-05-26 15:26:46.906,-2.976976180284113e-05,-59.29527671236472
2025-05-26 15:26:46.913,-2.7702445567568827e-05,-54.70691693224977
2025-05-26 15:26:46.921,-2.860560873236725e-05,-50.065442819433855
2025-05-26 15:26:46.929,-3.2562392823699124e-05,-45.41918865042501
2025-05-26 15:26:46.937,-3.958875589732104e-05,-40.815503725685794
2025-05-26 15:26:46.945,-4.96320523413857e-05,-36.29972506833888
2025-05-26 15:26:46.952,-6.257155373619203e-05,-31.91423474087636
2025-05-26 15:26:46.960,-7.82207946532873e-05,-27.697627504177916
2025-05-26 15:26:46.968,-9.63315796128894e-05,-23.684009555413496
2025-05-26 15:26:46.976,-0.0001165994553122,-19.902443590475173
2025-05-26 15:26:46.984,-0.0001386704333657,-16.376549720818783
2025-05-26 15:26:46.991,-0.0001621487405846,-13.124266093001651
2025-05-26 15:26:46.999,-0.0001866053736106,-10.157767642704204
2025-05-26 15:26:47.007,-0.0002115872399137,-7.483536459177938
2025-05-26 15:26:47.015,-0.0002366266754015,-5.102572893248695
2025-05-26 15:26:47.023,-0.0002612511381364,-3.010732917482261
2025-05-26 15:26:47.031,-0.0002849928863439,-1.199174402263242
2025-05-26 15:26:47.038,-0.0003073984559645,0.3451070695493545
2025-05-26 15:26:47.046,-0.000328037757978,1.6386734734434438
2025-05-26 15:26:47.054,-0.0003465126187292,2.7009918178887427
2025-05-26 15:26:47.062,-0.0003624645882126,3.553754753410523
2025-05-26 15:26:47.070,-0.000375581842968,4.220194465472875
2025-05-26 15:26:47.077,-0.0003856050136186,4.724408719019067
2025-05-26 15:26:47.085,-0.0003923317742423,5.090716229464268
2025-05-26 15:26:47.093,-0.0003956200440504,5.343056511380185
2025-05-26 15:26:47.101,-0.0003953896737337,5.504447075848678
2025-05-26 15:26:47.109,-0.0003916225217657,5.59650837840605
2025-05-26 15:26:47.116,-0.000384360872181,5.926001838808536
2025-05-26 15:26:47.124,-0.0003737042067825,6.2910092621485925
2025-05-26 15:26:47.132,-0.0003598044227763,6.706088705520499
2025-05-26 15:26:47.140,-0.0003428596806029,7.18311696124405
2025-05-26 15:26:47.148,-0.0003231071665177,7.731119586740887
2025-05-26 15:26:47.156,-0.0003008151371035,8.356190937689842
2025-05-26 15:26:47.163,-0.000276274653992,9.061500615000991
2025-05-26 15:26:47.171,-0.0002497914081429,9.847380155388068
2025-05-26 15:26:47.179,-0.0002216779769129,10.711481598530677
2025-05-26 15:26:47.187,-0.0001922467581063,11.648997842288791
