timestamp,LeftEye_Openness_Openness,RightEye_Openness_Openness,LeftEye_PupilDilation_PupilDilation,RightEye_PupilDilation_PupilDilation,LeftEye_PupilPosition_X,LeftEye_PupilPosition_Y,RightEye_PupilPosition_X,RightEye_PupilPosition_Y,LeftEye_Gaze_X,LeftEye_Gaze_Y,LeftEye_Gaze_Z,RightEye_Gaze_X,RightEye_Gaze_Y,RightEye_Gaze_Z,FMS,Condition
2025-07-14 16:58:09.157,1,1,2.471878,2.751877,0.5148261,0.5969591,0.509552,0.5689796,-0.06036377,-0.09527588,0.9936066,-0.05513,-0.05302429,0.9970551,0.0,MB
2025-07-14 16:58:09.165,1,1,2.471878,2.751877,0.5148261,0.5969591,0.509552,0.5689796,-0.06036377,-0.09527588,0.9936066,-0.05513,-0.05302429,0.9970551,0.0,MB
2025-07-14 16:58:09.173,1,1,2.471878,2.751877,0.5148261,0.5969591,0.509552,0.5689796,-0.06036377,-0.09527588,0.9936066,-0.05513,-0.05302429,0.9970551,0.0,MB
2025-07-14 16:58:09.181,1,1,2.466248,2.750519,0.5148042,0.5969195,0.5095891,0.5690577,-0.06027222,-0.09519958,0.9936218,-0.05479431,-0.05314636,0.9970703,0.0,MB
2025-07-14 16:58:09.190,1,1,2.466248,2.750519,0.5148042,0.5969195,0.5095891,0.5690577,-0.06027222,-0.09519958,0.9936218,-0.05479431,-0.05314636,0.9970703,0.0,MB
2025-07-14 16:58:09.198,1,1,2.466248,2.750519,0.5148042,0.5969195,0.5095891,0.5690577,-0.06027222,-0.09519958,0.9936218,-0.05479431,-0.05314636,0.9970703,0.0,MB
2025-07-14 16:58:09.206,1,1,2.466248,2.750519,0.5148042,0.5969195,0.5095891,0.5690577,-0.06027222,-0.09519958,0.9936218,-0.05479431,-0.05314636,0.9970703,0.0,MB
2025-07-14 16:58:09.215,1,1,2.466248,2.750519,0.5148042,0.5969195,0.5095891,0.5690577,-0.06027222,-0.09519958,0.9936218,-0.05479431,-0.05314636,0.9970703,0.0,MB
2025-07-14 16:58:09.224,1,1,2.454453,2.749435,0.5148261,0.5968694,0.509552,0.5689796,-0.06013489,-0.09434509,0.9937134,-0.05400085,-0.0524292,0.9971619,0.0,MB
2025-07-14 16:58:09.232,1,1,2.454453,2.749435,0.5148261,0.5968694,0.509552,0.5689796,-0.06013489,-0.09434509,0.9937134,-0.05400085,-0.0524292,0.9971619,0.0,MB
2025-07-14 16:58:09.241,1,1,2.454453,2.749435,0.5148261,0.5968694,0.509552,0.5689796,-0.06013489,-0.09434509,0.9937134,-0.05400085,-0.0524292,0.9971619,0.0,MB
2025-07-14 16:58:09.249,1,1,2.454453,2.749435,0.5148261,0.5968694,0.509552,0.5689796,-0.06013489,-0.09434509,0.9937134,-0.05400085,-0.0524292,0.9971619,0.0,MB
2025-07-14 16:58:09.257,1,1,2.454453,2.749435,0.5148261,0.5968694,0.509552,0.5689796,-0.06013489,-0.09434509,0.9937134,-0.05400085,-0.0524292,0.9971619,0.0,MB
2025-07-14 16:58:09.265,1,1,2.454453,2.749435,0.5148261,0.5968694,0.509552,0.5689796,-0.06013489,-0.09434509,0.9937134,-0.05400085,-0.0524292,0.9971619,0.0,MB
2025-07-14 16:58:09.274,1,1,2.467041,2.748184,0.5148042,0.5968193,0.5095891,0.5690577,-0.05986023,-0.0933075,0.9938202,-0.05415344,-0.05297852,0.9971161,0.0,MB
2025-07-14 16:58:09.282,1,1,2.467041,2.748184,0.5148042,0.5968193,0.5095891,0.5690577,-0.05986023,-0.0933075,0.9938202,-0.05415344,-0.05297852,0.9971161,0.0,MB
