Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMSQ
2025-03-07 12:06:12.060,46,0.01431472,-0.4199533,0.03668329,-0.9066911,0.2780276,49.6935,355.4951,1
2025-03-07 12:06:12.090,47,0.01421492,-0.4196144,0.03662228,-0.9068519,0.2837766,49.65028,355.5061,1
2025-03-07 12:06:12.118,48,0.01382057,-0.4192698,0.0365504,-0.9070204,0.3195911,49.60498,355.5325,1
2025-03-07 12:06:12.145,49,0.01317153,-0.418825,0.03657113,-0.9072347,0.3858592,49.54587,355.5613,1
2025-03-07 12:06:12.172,50,0.013031,-0.4185402,0.03658279,-0.9073676,0.3996367,49.50932,355.5667,1
2025-03-07 12:06:12.199,51,0.01279746,-0.4184259,0.03676594,-0.9074162,0.4321519,49.4938,355.5588,1
2025-03-07 12:06:12.227,52,0.01258162,-0.4186139,0.03683684,-0.9073297,0.4589141,49.5165,355.5619,1
2025-03-07 12:06:12.256,53,0.01265186,-0.419041,0.0366819,-0.9071379,0.4462515,49.57073,355.5749,1
2025-03-07 12:06:12.282,54,0.01298935,-0.4194006,0.03660625,-0.90697,0.4092937,49.61764,355.5667,1
2025-03-07 12:06:12.311,55,0.01348844,-0.419744,0.03655699,-0.9068058,0.3567467,49.66326,355.5479,1
2025-03-07 12:06:12.338,56,0.01386838,-0.4196899,0.03698413,-0.9068077,0.3375789,49.6581,355.4852,1
2025-03-07 12:06:12.366,57,0.0139361,-0.4195933,0.03763364,-0.9068248,0.3613353,49.64606,355.4143,1
2025-03-07 12:06:12.392,58,0.01335073,-0.4192094,0.03789967,-0.9069999,0.4330208,49.5948,355.4146,1
2025-03-07 12:06:12.419,59,0.01304349,-0.4188134,0.03796252,-0.9071847,0.4659749,49.5434,355.4226,1
2025-03-07 12:06:12.447,60,0.01278379,-0.4183517,0.03793591,-0.9074026,0.4893696,49.48398,355.4376,1
2025-03-07 12:06:12.475,61,0.01257749,-0.4180637,0.03769254,-0.9075482,0.4977014,49.44681,355.4727,1
2025-03-07 12:06:12.503,62,0.01234335,-0.4175597,0.03760012,-0.9077874,0.5151139,49.38224,355.4932,1
2025-03-07 12:06:12.531,63,0.01239746,-0.4174059,0.03757555,-0.9078583,0.5075467,49.36312,355.4931,1
2025-03-07 12:06:12.558,64,0.01251332,-0.4173994,0.03755157,-0.9078607,0.4943143,49.36284,355.4901,1
2025-03-07 12:06:12.587,65,0.01258633,-0.4175221,0.03781566,-0.9077924,0.4999802,49.37854,355.4591,1
2025-03-07 12:06:12.616,66,0.01249101,-0.4176473,0.03787268,-0.9077337,0.5132517,49.39386,355.4578,1
2025-03-07 12:06:12.642,67,0.01249975,-0.417613,0.03769879,-0.9077566,0.5038399,49.38964,355.4755,1
2025-03-07 12:06:12.670,68,0.01248728,-0.417427,0.03765775,-0.9078441,0.5022444,49.36615,355.4803,1
2025-03-07 12:06:12.698,69,0.01226254,-0.4171696,0.03774172,-0.9079619,0.5283633,49.33267,355.4821,1
2025-03-07 12:06:12.724,70,0.01233662,-0.4169457,0.03762497,-0.9080686,0.5139582,49.30484,355.4906,1
2025-03-07 12:06:12.752,71,0.01225715,-0.4167121,0.03774565,-0.9081718,0.5268391,49.27501,355.4817,1
2025-03-07 12:06:12.780,72,0.01246559,-0.4163898,0.03797214,-0.9083075,0.5143644,49.23525,355.4479,1
2025-03-07 12:06:12.807,73,0.01479661,-0.416178,0.03889366,-0.9083306,0.3147241,49.21943,355.2405,1
2025-03-07 12:06:12.834,74,0.01970677,-0.4157722,0.04114896,-0.9083238,359.9093,49.19466,354.7708,1
2025-03-07 12:06:12.862,75,0.02292863,-0.4154284,0.04291339,-0.9083238,359.6563,49.17137,354.433,1
2025-03-07 12:06:12.890,76,0.02595115,-0.4150867,0.04423548,-0.9083353,359.4029,49.14896,354.1508,1
