Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMS,Condition
2025-07-09 21:54:12.773,1,-0.04361941,3.572875e-07,1.559951e-08,0.9990483,355.0,4.098114e-05,-2.04333e-13,2,DB
2025-07-09 21:54:13.295,2,-0.04361941,1.627656e-07,7.106503e-09,0.9990483,355.0,1.866934e-05,-1.532498e-13,2,DB
2025-07-09 21:54:13.331,3,0.04361941,-1.627656e-07,-7.106503e-09,-0.9990483,355.0,1.866934e-05,-1.532498e-13,2,DB
2025-07-09 21:54:13.435,4,0.003176871,-0.1962786,0.0236968,-0.9802567,0.1761306,22.64121,357.2657,2,DB
2025-07-09 21:54:13.589,5,0.003448888,-0.1981739,0.02031657,-0.9799504,0.07408055,22.86378,357.6396,2,DB
2025-07-09 21:54:13.718,6,0.001256011,-0.1996558,0.01913132,-0.9796786,0.2967009,23.03232,357.823,2,DB
2025-07-09 21:54:13.837,7,0.003359631,-0.2038194,0.01808402,-0.9788358,0.04553247,23.52399,357.8926,2,DB
2025-07-09 21:54:13.957,8,-0.001653285,-0.2054373,0.02603844,-0.9783226,0.798352,23.69831,357.1183,2,DB
2025-07-09 21:54:14.080,9,-0.0007470303,-0.2025183,0.02735349,-0.9788962,0.7186047,23.35825,356.9473,2,DB
2025-07-09 21:54:14.203,10,0.002004045,-0.2072111,0.02689394,-0.9779245,0.4140138,23.9157,356.9371,2,DB
2025-07-09 21:54:14.327,11,0.005756292,-0.1975386,0.01998223,-0.9800746,359.8058,22.79514,357.6248,2,DB
2025-07-09 21:54:14.428,12,0.01501125,-0.16933,0.03339488,-0.9848792,358.9538,19.54807,355.9357,2,DB
2025-07-09 21:54:14.556,13,0.02648546,-0.126442,0.05468281,-0.9901115,357.7868,14.68289,353.3925,2,DB
2025-07-09 21:54:14.692,14,0.02543862,-0.1444281,0.03268963,-0.9886481,357.6584,16.70716,355.8685,2,DB
2025-07-09 21:54:14.819,15,0.02985173,-0.1526365,0.02073231,-0.9876139,356.9828,17.64688,357.1264,2,DB
2025-07-09 21:54:14.918,16,0.0310409,-0.1663325,0.02661544,-0.9852217,357.0015,19.25983,356.3962,2,DB
2025-07-09 21:54:15.036,17,0.03086253,-0.1867356,0.03732377,-0.9812158,357.3275,21.66389,355.1318,2,DB
2025-07-09 21:54:15.165,18,0.03277741,-0.1927508,0.0321328,-0.9801737,357.0269,22.36323,355.6569,2,DB
2025-07-09 21:54:15.281,19,0.03358731,-0.1932684,0.02647092,-0.9802136,356.812,22.41156,356.2744,2,DB
2025-07-09 21:54:15.396,20,0.03218082,-0.1911897,0.02540614,-0.9806965,356.9387,22.15859,356.4324,2,DB
2025-07-09 21:54:15.513,21,0.04090213,-0.1913758,0.02885433,-0.9802397,356.0352,22.23798,355.8483,2,DB
2025-07-09 21:54:15.629,22,0.05627891,-0.1925411,0.03282478,-0.9791238,354.4009,22.49253,355.0456,2,DB
2025-07-09 21:54:15.707,23,0.07228941,-0.1916182,0.03432036,-0.978202,352.6301,22.52016,354.5119,2,DB
2025-07-09 21:54:15.764,24,0.07969657,-0.1903296,0.03480753,-0.9778609,351.8008,22.43786,354.2938,2,DB
2025-07-09 21:54:15.820,25,0.08822631,-0.1888975,0.03527069,-0.9773895,350.8431,22.3537,354.0536,2,DB
2025-07-09 21:54:15.875,26,0.09548562,-0.1884119,0.03618809,-0.9767672,350.0436,22.37789,353.7823,2,DB
2025-07-09 21:54:15.931,27,0.1056455,-0.1881831,0.03653741,-0.9757516,348.9062,22.46383,353.5014,2,DB
2025-07-09 21:54:15.987,28,0.1147063,-0.1889566,0.03561475,-0.9746126,347.8701,22.64914,353.3765,2,DB
2025-07-09 21:54:16.042,29,0.117682,-0.1911919,0.03548297,-0.9738264,347.5472,22.94825,353.2892,2,DB
2025-07-09 21:54:16.099,30,0.1268748,-0.1918522,0.03688465,-0.9724893,346.5489,23.15976,352.8875,2,DB
2025-07-09 21:54:16.155,31,0.1341981,-0.1923903,0.03831523,-0.9713441,345.7613,23.34143,352.5266,2,DB
2025-07-09 21:54:16.213,32,0.1430655,-0.1922997,0.04045753,-0.9700086,344.8119,23.48833,352.048,2,DB
2025-07-09 21:54:16.274,33,0.1501851,-0.1913563,0.04164684,-0.9690681,344.0296,23.50162,351.7355,2,DB
2025-07-09 21:54:16.335,34,0.15783,-0.1905612,0.04319054,-0.9679416,343.1971,23.55308,351.3629,2,DB
2025-07-09 21:54:16.390,35,0.1694619,-0.1903736,0.04401557,-0.9659728,341.9026,23.74251,350.9474,2,DB
2025-07-09 21:54:16.445,36,0.1755584,-0.1904609,0.04693328,-0.9647287,341.2854,23.91614,350.432,2,DB
2025-07-09 21:54:16.504,37,0.1808884,-0.1912967,0.05034655,-0.9634056,340.7752,24.18293,349.8613,2,DB
2025-07-09 21:54:16.562,38,0.1886048,-0.1937419,0.05332898,-0.9612745,340.005,24.69431,349.2296,2,DB
2025-07-09 21:54:16.617,39,0.1955167,-0.1975169,0.05777691,-0.9588652,339.3827,25.39414,348.4102,2,DB
2025-07-09 21:54:16.675,40,0.2005716,-0.2026996,0.06480064,-0.9562871,339.0632,26.29006,347.3052,2,DB
2025-07-09 21:54:16.733,41,0.2081775,-0.2067741,0.06782658,-0.9535756,338.3475,27.0438,346.5967,2,DB
2025-07-09 21:54:16.789,42,0.2162279,-0.2094441,0.06898127,-0.9511154,337.5164,27.61134,346.1111,2,DB
2025-07-09 21:54:16.849,43,0.2247875,-0.2079052,0.06811738,-0.9495296,336.5117,27.63805,345.9388,2,DB
2025-07-09 21:54:16.903,44,0.2348492,-0.2021061,0.06718549,-0.9484121,335.272,27.18104,345.829,2,DB
2025-07-09 21:54:16.959,45,0.2398803,-0.1904702,0.06692348,-0.9495788,334.5276,25.86465,345.9952,2,DB
2025-07-09 21:54:17.016,46,0.2546408,-0.1804466,0.06680757,-0.9476994,332.7074,25.03353,345.765,2,DB
2025-07-09 21:54:17.072,47,0.2649449,-0.1769085,0.06535206,-0.945641,331.4476,24.85568,345.6743,2,DB
2025-07-09 21:54:17.129,48,0.2821764,-0.1768455,0.0685619,-0.9404264,329.5702,25.50772,344.615,2,DB
2025-07-09 21:54:17.187,49,0.2945751,-0.1757969,0.07182324,-0.9365696,328.2289,25.91919,343.7355,2,DB
