Timestamp,ECG_test1_ECGtoHR_LA_RA_CAL,Lead I (LA-RA),Lead II (LL-LA),Lead III (LL-RA),Vx-RL
2025-03-08 14:57:02.112,84.39560439560441,-0.1276897079545186,-0.0348424123500093,-0.1625319343677853,4.901656191491279e-07
2025-03-08 14:57:02.114,84.39560439560441,-0.0795697621664962,-0.0367631927878067,-0.1163327681163659,5.042577198190858e-07
2025-03-08 14:57:02.116,84.39560439560441,-0.0376122951738003,-0.0409416985817329,-0.0785538060610032,5.183482672518689e-07
2025-03-08 14:57:02.118,84.39560439560441,-0.0098588065036806,-0.047742487495544,-0.0576011054638515,5.325763797719931e-07
2025-03-08 14:57:02.120,84.39560439560441,-0.0017509396583335,-0.0562648595411492,-0.0580156098088673,5.469870039608851e-07
2025-03-08 14:57:02.122,84.39560439560441,-0.0135807637005581,-0.0648322221482551,-0.0784127955728832,5.615097705323638e-07
2025-03-08 14:57:02.124,84.39560439560441,-0.039554560622175,-0.071830055430474,-0.111384424867122,5.759974471907513e-07
2025-03-08 14:57:02.125,84.39560439560441,-0.0698105038762826,-0.0763954816975441,-0.1462057934768137,5.903027492852566e-07
2025-03-08 14:57:02.127,84.39560439560441,-0.0948120197184972,-0.078620151004142,-0.1734319777380295,6.043531163883271e-07
2025-03-08 14:57:02.129,84.39560439560441,-0.1096846874232,-0.0792848949620984,-0.1889693885523102,6.1818518770588e-07
2025-03-08 14:57:02.131,84.39560439560441,-0.1159105915573932,-0.0793878959863919,-0.1952982928995714,6.319224517188128e-07
2025-03-08 14:57:02.133,84.39560439560441,-0.1195503110609845,-0.0797229157166417,-0.1992730313429961,6.457091714149187e-07
2025-03-08 14:57:02.135,84.39560439560441,-0.1273909324769257,-0.0806326515912492,-0.2080233878438739,6.596357229204053e-07
2025-03-08 14:57:02.137,84.39560439560441,-0.1434404945261798,-0.0819646152180277,-0.2254049127186505,6.736938159734792e-07
2025-03-08 14:57:02.139,84.39560439560441,-0.1675472495929972,-0.0832143380445272,-0.2507613898003654,6.877835422622183e-07
2025-03-08 14:57:02.141,84.39560439560441,-0.1964044254027585,-0.0837992890237679,-0.2802035157796804,7.017669376721256e-07
2025-03-08 14:57:02.143,84.39560439560441,-0.2258832637934015,-0.0833624113507078,-0.3092454757041536,7.155391049612132e-07
2025-03-08 14:57:02.145,84.39560439560441,-0.25315522416502,-0.0819891377793137,-0.3351441617359016,7.290799517200603e-07
2025-03-08 14:57:02.147,84.39560439560441,-0.2774821788205036,-0.0802420792191335,-0.3577240570848869,7.424608257610564e-07
2025-03-08 14:57:02.149,84.39560439560441,-0.2995312343282544,-0.078967077011496,-0.3784981096509652,7.558043355789309e-07
2025-03-08 14:57:02.151,84.39560439560441,-0.3200129661607103,-0.0789105382114428,-0.3989233019519988,7.692196418792085e-07
2025-03-08 14:57:02.153,84.39560439560441,-0.3387039396413677,-0.0803039456860328,-0.4190076821761022,7.827471817633336e-07
2025-03-08 14:57:02.155,84.39560439560441,-0.3543373884879607,-0.0826559408500784,-0.4369931254621551,7.963406209743771e-07
2025-03-08 14:57:02.157,84.39560439560441,-0.3650713046432133,-0.0849415053234555,-0.4500126053831545,8.09893685055505e-07
2025-03-08 14:57:02.159,84.39560439560441,-0.3690469157970054,-0.0861533700595675,-0.4552000805890248,8.232962902228874e-07
2025-03-08 14:57:02.161,84.39560439560441,-0.3649237384421267,-0.0859153544640028,-0.4508388869754509,8.36490114313012e-07
2025-03-08 14:57:02.163,84.39560439560441,-0.3525528941626114,-0.0847661209537521,-0.4373188085321159,8.494953539812889e-07
2025-03-08 14:57:02.165,84.39560439560441,-0.3337140755170578,-0.083899689316402,-0.4176135575922043,8.623963892503883e-07
2025-03-08 14:57:02.166,84.39560439560441,-0.3123880055602039,-0.0844902646175095,-0.396878062270467,8.752955942197846e-07
