timestamp,LeftEye_Openness_Openness,RightEye_Openness_Openness,LeftEye_PupilDilation_PupilDilation,RightEye_PupilDilation_PupilDilation,LeftEye_PupilPosition_X,LeftEye_PupilPosition_Y,RightEye_PupilPosition_X,RightEye_PupilPosition_Y,LeftEye_Gaze_X,LeftEye_Gaze_Y,LeftEye_Gaze_Z,RightEye_Gaze_X,RightEye_Gaze_Y,RightEye_Gaze_Z,FMSQ
2025-03-08 15:01:17.371,1,1,-1.0,2.988602,-1.0,-1.0,0.5256444,0.3741301,0.0,0.0,0.0,0.03121948,-0.1602173,0.9865723,1
2025-03-08 15:01:17.381,1,1,-1.0,2.988602,-1.0,-1.0,0.5256444,0.3741301,0.0,0.0,0.0,0.03121948,-0.1602173,0.9865723,1
2025-03-08 15:01:17.389,1,1,-1.0,2.988602,-1.0,-1.0,0.5256444,0.3741301,0.0,0.0,0.0,0.03121948,-0.1602173,0.9865723,1
2025-03-08 15:01:17.398,1,1,2.971375,2.980576,0.4333524,0.3832408,0.5245274,0.3754669,0.1274872,-0.1257935,0.9838257,0.03877258,-0.1646271,0.9855804,1
2025-03-08 15:01:17.406,1,1,2.971375,2.980576,0.4333524,0.3832408,0.5245274,0.3754669,0.1274872,-0.1257935,0.9838257,0.03877258,-0.1646271,0.9855804,1
2025-03-08 15:01:17.414,1,1,2.971375,2.980576,0.4333524,0.3832408,0.5245274,0.3754669,0.1274872,-0.1257935,0.9838257,0.03877258,-0.1646271,0.9855804,1
2025-03-08 15:01:17.422,1,1,2.971375,2.980576,0.4333524,0.3832408,0.5245274,0.3754669,0.1274872,-0.1257935,0.9838257,0.03877258,-0.1646271,0.9855804,1
2025-03-08 15:01:17.430,1,1,2.917603,2.974319,0.4331822,0.3845786,0.5243763,0.3725988,0.1305695,-0.1269379,0.9832764,0.04034424,-0.1486816,0.9880524,1
2025-03-08 15:01:17.439,1,1,2.917603,2.974319,0.4331822,0.3845786,0.5243763,0.3725988,0.1305695,-0.1269379,0.9832764,0.04034424,-0.1486816,0.9880524,1
2025-03-08 15:01:17.448,1,1,2.917603,2.974319,0.4331822,0.3845786,0.5243763,0.3725988,0.1305695,-0.1269379,0.9832764,0.04034424,-0.1486816,0.9880524,1
