timestamp,LeftEye_Openness_Openness,RightEye_Openness_Openness,LeftEye_PupilDilation_PupilDilation,RightEye_PupilDilation_PupilDilation,LeftEye_PupilPosition_X,LeftEye_PupilPosition_Y,RightEye_PupilPosition_X,RightEye_PupilPosition_Y,LeftEye_Gaze_X,LeftEye_Gaze_Y,LeftEye_Gaze_Z,RightEye_Gaze_X,RightEye_Gaze_Y,RightEye_Gaze_Z,FMSQ
2025-03-05 14:24:59.570,1,1,-1.0,3.451202,-1.0,-1.0,0.516707,0.708258,0.0,0.0,0.0,-0.1191101,-0.1812592,0.976181,7
2025-03-05 14:24:59.579,1,1,-1.0,3.451202,-1.0,-1.0,0.516707,0.708258,0.0,0.0,0.0,-0.1191101,-0.1812592,0.976181,7
2025-03-05 14:24:59.588,1,1,-1.0,3.451202,-1.0,-1.0,0.516707,0.708258,0.0,0.0,0.0,-0.1191101,-0.1812592,0.976181,7
2025-03-05 14:24:59.596,1,1,3.916702,3.487808,0.5262468,0.7384886,0.5181854,0.7087746,-0.05578613,-0.2128448,0.9754791,-0.1261292,-0.1833649,0.9749146,7
2025-03-05 14:24:59.605,1,1,3.916702,3.487808,0.5262468,0.7384886,0.5181854,0.7087746,-0.05578613,-0.2128448,0.9754791,-0.1261292,-0.1833649,0.9749146,7
2025-03-05 14:24:59.613,1,1,3.916702,3.487808,0.5262468,0.7384886,0.5181854,0.7087746,-0.05578613,-0.2128448,0.9754791,-0.1261292,-0.1833649,0.9749146,7
2025-03-05 14:24:59.621,1,1,3.916702,3.487808,0.5262468,0.7384886,0.5181854,0.7087746,-0.05578613,-0.2128448,0.9754791,-0.1261292,-0.1833649,0.9749146,7
2025-03-05 14:24:59.629,1,1,3.916702,3.487808,0.5262468,0.7384886,0.5181854,0.7087746,-0.05578613,-0.2128448,0.9754791,-0.1261292,-0.1833649,0.9749146,7
2025-03-05 14:24:59.637,1,1,3.916702,3.487808,0.5262468,0.7384886,0.5181854,0.7087746,-0.05578613,-0.2128448,0.9754791,-0.1261292,-0.1833649,0.9749146,7
2025-03-05 14:24:59.645,1,1,3.916702,3.487808,0.5262468,0.7384886,0.5181854,0.7087746,-0.05578613,-0.2128448,0.9754791,-0.1261292,-0.1833649,0.9749146,7
2025-03-05 14:24:59.653,1,1,3.916702,3.487808,0.5262468,0.7384886,0.5181854,0.7087746,-0.05578613,-0.2128448,0.9754791,-0.1261292,-0.1833649,0.9749146,7
2025-03-05 14:24:59.662,1,1,3.916702,3.487808,0.5262468,0.7384886,0.5181854,0.7087746,-0.05578613,-0.2128448,0.9754791,-0.1261292,-0.1833649,0.9749146,7
2025-03-05 14:24:59.670,1,1,3.916702,3.487808,0.5262468,0.7384886,0.5181854,0.7087746,-0.05578613,-0.2128448,0.9754791,-0.1261292,-0.1833649,0.9749146,7
2025-03-05 14:24:59.678,1,1,3.873077,3.458511,0.5261003,0.7379079,0.518383,0.7091759,-0.05517578,-0.2128296,0.9755249,-0.12677,-0.1852722,0.974472,7
2025-03-05 14:24:59.686,1,1,3.873077,3.458511,0.5261003,0.7379079,0.518383,0.7091759,-0.05517578,-0.2128296,0.9755249,-0.12677,-0.1852722,0.974472,7
2025-03-05 14:24:59.695,1,1,3.873077,3.458511,0.5261003,0.7379079,0.518383,0.7091759,-0.05517578,-0.2128296,0.9755249,-0.12677,-0.1852722,0.974472,7
2025-03-05 14:24:59.703,1,1,3.88414,3.463623,0.525567,0.7380171,0.5181854,0.7087746,-0.05226135,-0.2130432,0.9756317,-0.1255035,-0.1831512,0.9750214,7
2025-03-05 14:24:59.711,1,1,3.88414,3.463623,0.525567,0.7380171,0.5181854,0.7087746,-0.05226135,-0.2130432,0.9756317,-0.1255035,-0.1831512,0.9750214,7
2025-03-05 14:24:59.719,1,1,3.88414,3.463623,0.525567,0.7380171,0.5181854,0.7087746,-0.05226135,-0.2130432,0.9756317,-0.1255035,-0.1831512,0.9750214,7
2025-03-05 14:24:59.728,1,1,3.88414,3.463623,0.525567,0.7380171,0.5181854,0.7087746,-0.05226135,-0.2130432,0.9756317,-0.1255035,-0.1831512,0.9750214,7
2025-03-05 14:24:59.737,1,1,3.871994,3.446716,0.5250337,0.7380461,0.5181682,0.7091759,-0.04930115,-0.2129517,0.9758148,-0.1251526,-0.1848297,0.974762,7
2025-03-05 14:24:59.746,1,1,3.871994,3.446716,0.5250337,0.7380461,0.5181682,0.7091759,-0.04930115,-0.2129517,0.9758148,-0.1251526,-0.1848297,0.974762,7
2025-03-05 14:24:59.755,1,1,3.871994,3.446716,0.5250337,0.7380461,0.5181682,0.7091759,-0.04930115,-0.2129517,0.9758148,-0.1251526,-0.1848297,0.974762,7
2025-03-05 14:24:59.764,1,1,3.873474,3.44751,0.5251949,0.7380862,0.518151,0.7088019,-0.04998779,-0.212616,0.9758453,-0.1249695,-0.182663,0.9751892,7
2025-03-05 14:24:59.772,1,1,3.873474,3.44751,0.5251949,0.7380862,0.518151,0.7088019,-0.04998779,-0.212616,0.9758453,-0.1249695,-0.182663,0.9751892,7
2025-03-05 14:24:59.780,1,1,3.873474,3.44751,0.5251949,0.7380862,0.518151,0.7088019,-0.04998779,-0.212616,0.9758453,-0.1249695,-0.182663,0.9751892,7
2025-03-05 14:24:59.789,1,1,3.872238,3.438354,0.525356,0.7381264,0.5181682,0.7091895,-0.05065918,-0.212265,0.9758911,-0.1246643,-0.1842804,0.9749298,7
2025-03-05 14:24:59.797,1,1,3.872238,3.438354,0.525356,0.7381264,0.5181682,0.7091895,-0.05065918,-0.212265,0.9758911,-0.1246643,-0.1842804,0.9749298,7
2025-03-05 14:24:59.805,1,1,3.872238,3.438354,0.525356,0.7381264,0.5181682,0.7091895,-0.05065918,-0.212265,0.9758911,-0.1246643,-0.1842804,0.9749298,7
2025-03-05 14:24:59.814,1,1,3.866867,3.444107,0.5251949,0.7381564,0.5181854,0.7095771,-0.04988098,-0.2121735,0.9759521,-0.1243591,-0.185791,0.9746857,7
2025-03-05 14:24:59.822,1,1,3.866867,3.444107,0.5251949,0.7381564,0.5181854,0.7095771,-0.04988098,-0.2121735,0.9759521,-0.1243591,-0.185791,0.9746857,7
2025-03-05 14:24:59.830,1,1,3.866867,3.444107,0.5251949,0.7381564,0.5181854,0.7095771,-0.04988098,-0.2121735,0.9759521,-0.1243591,-0.185791,0.9746857,7
2025-03-05 14:24:59.838,1,1,3.866867,3.444107,0.5251949,0.7381564,0.5181854,0.7095771,-0.04988098,-0.2121735,0.9759521,-0.1243591,-0.185791,0.9746857,7
2025-03-05 14:24:59.846,1,1,3.872284,3.436783,0.5250337,0.7381865,0.518383,0.7096012,-0.04914856,-0.2119751,0.9760284,-0.1253662,-0.185791,0.9745483,7
2025-03-05 14:24:59.854,1,1,3.872284,3.436783,0.5250337,0.7381865,0.518383,0.7096012,-0.04914856,-0.2119751,0.9760284,-0.1253662,-0.185791,0.9745483,7
2025-03-05 14:24:59.862,1,1,3.872284,3.436783,0.5250337,0.7381865,0.518383,0.7096012,-0.04914856,-0.2119751,0.9760284,-0.1253662,-0.185791,0.9745483,7
2025-03-05 14:24:59.870,1,1,3.866486,3.443848,0.5251949,0.7384065,0.5185806,0.7096252,-0.0500946,-0.2128448,0.9757843,-0.1263885,-0.1857605,0.9744263,7
2025-03-05 14:24:59.878,1,1,3.866486,3.443848,0.5251949,0.7384065,0.5185806,0.7096252,-0.0500946,-0.2128448,0.9757843,-0.1263885,-0.1857605,0.9744263,7
2025-03-05 14:24:59.887,1,1,3.866486,3.443848,0.5251949,0.7384065,0.5185806,0.7096252,-0.0500946,-0.2128448,0.9757843,-0.1263885,-0.1857605,0.9744263,7
2025-03-05 14:24:59.896,1,1,3.860992,3.43634,0.525356,0.7386265,0.518383,0.7098581,-0.05104065,-0.2137299,0.9755554,-0.1252441,-0.1866913,0.9743958,7
2025-03-05 14:24:59.904,1,1,3.860992,3.43634,0.525356,0.7386265,0.518383,0.7098581,-0.05104065,-0.2137299,0.9755554,-0.1252441,-0.1866913,0.9743958,7
2025-03-05 14:24:59.912,1,1,3.860992,3.43634,0.525356,0.7386265,0.518383,0.7098581,-0.05104065,-0.2137299,0.9755554,-0.1252441,-0.1866913,0.9743958,7
2025-03-05 14:24:59.920,1,1,3.860992,3.43634,0.525356,0.7386265,0.518383,0.7098581,-0.05104065,-0.2137299,0.9755554,-0.1252441,-0.1866913,0.9743958,7
2025-03-05 14:24:59.928,1,1,3.867249,3.428741,0.5257282,0.7384065,0.5181854,0.7100911,-0.05303955,-0.2123871,0.9757385,-0.1240997,-0.1876678,0.97435,7
2025-03-05 14:24:59.936,1,1,3.867249,3.428741,0.5257282,0.7384065,0.5181854,0.7100911,-0.05303955,-0.2123871,0.9757385,-0.1240997,-0.1876678,0.97435,7
2025-03-05 14:24:59.944,1,1,3.867249,3.428741,0.5257282,0.7384065,0.5181854,0.7100911,-0.05303955,-0.2123871,0.9757385,-0.1240997,-0.1876678,0.97435,7
2025-03-05 14:24:59.952,1,1,3.867508,3.414642,0.5261003,0.7386265,0.5181682,0.7100928,-0.05509949,-0.21315,0.9754486,-0.1239777,-0.187561,0.9743805,7
2025-03-05 14:24:59.960,1,1,3.867508,3.414642,0.5261003,0.7386265,0.5181682,0.7100928,-0.05509949,-0.21315,0.9754486,-0.1239777,-0.187561,0.9743805,7
2025-03-05 14:24:59.968,1,1,3.867508,3.414642,0.5261003,0.7386265,0.5181682,0.7100928,-0.05509949,-0.21315,0.9754486,-0.1239777,-0.187561,0.9743805,7
2025-03-05 14:24:59.976,1,1,3.867508,3.414642,0.5261003,0.7386265,0.5181682,0.7100928,-0.05509949,-0.21315,0.9754486,-0.1239777,-0.187561,0.9743805,7
2025-03-05 14:24:59.984,1,1,3.867508,3.414642,0.5261003,0.7386265,0.5181682,0.7100928,-0.05509949,-0.21315,0.9754486,-0.1239777,-0.187561,0.9743805,7
2025-03-05 14:24:59.993,1,1,3.867508,3.414642,0.5261003,0.7386265,0.5181682,0.7100928,-0.05509949,-0.21315,0.9754486,-0.1239777,-0.187561,0.9743805,7
