Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMSQ
2025-03-08 13:57:49.902,1,-0.04361941,3.572875e-07,1.559951e-08,0.9990483,355.0,4.098114e-05,-2.04333e-13,1.0
2025-03-08 13:57:50.452,2,-0.04361941,1.627656e-07,7.106503e-09,0.9990483,355.0,1.866934e-05,-1.532498e-13,1.0
2025-03-08 13:57:50.488,3,0.04361941,-1.627656e-07,-7.106503e-09,-0.9990483,355.0,1.866934e-05,-1.532498e-13,1.0
2025-03-08 13:57:50.592,4,0.05626775,-0.4698659,0.03326254,-0.8803145,356.1118,56.39985,353.5869,1.0
2025-03-08 13:57:50.644,5,0.05660532,-0.4702404,0.03380724,-0.8800722,356.1102,56.45355,353.5116,1.0
2025-03-08 13:57:50.677,6,0.05664633,-0.4703155,0.03396774,-0.8800232,356.1153,56.46417,353.4928,1.0
2025-03-08 13:57:50.707,7,0.05667114,-0.4702142,0.03398967,-0.880075,356.1132,56.45132,353.4897,1.0
2025-03-08 13:57:50.737,8,0.05655451,-0.4699459,0.03401102,-0.8802249,356.1241,56.41523,353.4951,1.0
2025-03-08 13:57:50.766,9,0.05657179,-0.4695904,0.03395418,-0.8804157,356.1167,56.3691,353.5014,1.0
2025-03-08 13:57:50.797,10,0.05624737,-0.4692862,0.03391032,-0.8806005,356.1448,56.3259,353.525,1.0
2025-03-08 13:57:50.826,11,0.05613626,-0.4690429,0.03370722,-0.8807448,356.1432,56.29261,353.5527,1.0
2025-03-08 13:57:50.855,12,0.05614834,-0.4687836,0.03342029,-0.880893,356.1246,56.25837,353.5822,1.0
2025-03-08 13:57:50.884,13,0.05643574,-0.468484,0.03335055,-0.8810368,356.0897,56.22246,353.5749,1.0
2025-03-08 13:57:50.911,14,0.05676722,-0.4679859,0.03279634,-0.8813009,356.0227,56.16007,353.6151,1.0
2025-03-08 13:57:50.940,15,0.05682973,-0.4673245,0.03221907,-0.881669,355.9805,56.07347,353.6732,1.0
2025-03-08 13:57:50.968,16,0.05725675,-0.4668614,0.03189771,-0.8818984,355.9167,56.01727,353.6846,1.0
2025-03-08 13:57:50.996,17,0.05735581,-0.4662668,0.03166497,-0.8822149,355.89,55.94064,353.7055,1.0
2025-03-08 13:57:51.023,18,0.05709793,-0.4659885,0.03139626,-0.8823882,355.8996,55.90103,353.7481,1.0
2025-03-08 13:57:51.052,19,0.05693813,-0.4654759,0.03094128,-0.8826852,355.8877,55.83164,353.8053,1.0
2025-03-08 13:57:51.080,20,0.057175,-0.4651609,0.03048296,-0.8828518,355.8369,55.79219,353.8404,1.0
2025-03-08 13:57:51.111,21,0.05725426,-0.4647464,0.02994856,-0.8830833,355.7974,55.73791,353.8923,1.0
2025-03-08 13:57:51.137,22,0.05726375,-0.4644741,0.02957876,-0.8832384,355.7747,55.70173,353.9306,1.0
2025-03-08 13:57:51.166,23,0.05721943,-0.4640925,0.02916987,-0.8834554,355.7547,55.65072,353.9764,1.0
2025-03-08 13:57:51.193,24,0.05738014,-0.4637915,0.02886016,-0.8836132,355.7198,55.61263,354.0005,1.0
2025-03-08 13:57:51.221,25,0.05733095,-0.4636188,0.02872655,-0.8837114,355.7165,55.58936,354.0176,1.0
2025-03-08 13:57:51.248,26,0.05741628,-0.4635488,0.02847769,-0.8837506,355.6941,55.58053,354.0386,1.0
2025-03-08 13:57:51.277,27,0.05728739,-0.4633995,0.02831203,-0.8838426,355.6973,55.55935,354.0632,1.0
2025-03-08 13:57:51.305,28,0.05738968,-0.4630529,0.02807843,-0.884025,355.6721,55.51493,354.083,1.0
2025-03-08 13:57:51.334,29,0.05767183,-0.4627302,0.02807681,-0.8841757,355.6413,55.47619,354.0695,1.0
2025-03-08 13:57:51.362,30,0.05779677,-0.4623628,0.02800498,-0.884362,355.6224,55.42979,354.0719,1.0
2025-03-08 13:57:51.389,31,0.05811888,-0.4622478,0.02782191,-0.8844068,355.5793,55.41787,354.0737,1.0
2025-03-08 13:57:51.419,32,0.05854291,-0.4621054,0.02764413,-0.8844588,355.5259,55.40353,354.0695,1.0
2025-03-08 13:57:51.447,33,0.05859384,-0.4620854,0.02751654,-0.8844697,355.5138,55.40114,354.0799,1.0
2025-03-08 13:57:51.474,34,0.05832636,-0.4620805,0.02735908,-0.884495,355.5324,55.39714,354.1104,1.0
2025-03-08 13:57:51.501,35,0.05832027,-0.462094,0.0272993,-0.8844902,355.53,55.39865,354.1167,1.0
2025-03-08 13:57:51.530,36,0.05867473,-0.4619754,0.02713694,-0.8845336,355.4846,55.38667,354.1147,1.0
2025-03-08 13:57:51.562,37,0.05865659,-0.4617685,0.02690467,-0.8846499,355.4727,55.35903,354.1403,1.0
2025-03-08 13:57:51.595,38,0.05867698,-0.461402,0.02675015,-0.8848445,355.46,55.31138,354.1568,1.0
2025-03-08 13:57:51.621,39,0.05897371,-0.4611186,0.02665228,-0.8849755,355.4229,55.27766,354.1522,1.0
2025-03-08 13:57:51.648,40,0.05888044,-0.4609763,0.02656252,-0.8850585,355.4266,55.25798,354.1671,1.0
2025-03-08 13:57:51.681,41,0.05902514,-0.4607438,0.02638833,-0.8851752,355.4012,55.22895,354.1783,1.0
2025-03-08 13:57:51.709,42,0.05916027,-0.4605045,0.02602914,-0.8853013,355.3668,55.19841,354.2088,1.0
2025-03-08 13:57:51.736,43,0.05940085,-0.4604873,0.02581432,-0.8853004,355.3309,55.19816,354.2178,1.0
2025-03-08 13:57:51.765,44,0.05973575,-0.4603096,0.02529125,-0.8853855,355.268,55.17722,354.2539,1.0
2025-03-08 13:57:51.792,45,0.05981823,-0.4600371,0.0249327,-0.8855316,355.2389,55.14179,354.2874,1.0
2025-03-08 13:57:51.820,46,0.0602871,-0.4597079,0.0246041,-0.8856799,355.1718,55.10332,354.2975,1.0
2025-03-08 13:57:51.847,47,0.06061895,-0.4594347,0.02455353,-0.8858004,355.1337,55.07147,354.2862,1.0
2025-03-08 13:57:51.875,48,0.06060683,-0.4590756,0.0241533,-0.8859985,355.1114,55.02365,354.3296,1.0
2025-03-08 13:57:51.903,49,0.06056025,-0.4590111,0.0239882,-0.8860394,355.107,55.01429,354.3493,1.0
2025-03-08 13:57:51.931,50,0.06089879,-0.4589358,0.02382725,-0.8860596,355.0636,55.00775,354.3479,1.0
2025-03-08 13:57:51.958,51,0.06110029,-0.4589114,0.02362254,-0.8860639,355.0322,55.00615,354.3581,1.0
2025-03-08 13:57:51.985,52,0.06114483,-0.4588826,0.02343713,-0.8860807,355.0177,55.00232,354.3748,1.0
2025-03-08 13:57:52.013,53,0.06125072,-0.4588747,0.02332301,-0.8860804,355.0008,55.00209,354.3807,1.0
2025-03-08 13:57:52.042,54,0.06141176,-0.458749,0.02334494,-0.8861338,354.9849,54.98769,354.3706,1.0
2025-03-08 13:57:52.069,55,0.06153907,-0.4585404,0.02334781,-0.8862328,354.9708,54.96214,354.3646,1.0
2025-03-08 13:57:52.097,56,0.0615274,-0.4583627,0.02315631,-0.8863306,354.9607,54.93843,354.3858,1.0
2025-03-08 13:57:52.124,57,0.06152829,-0.4582572,0.02318285,-0.8863844,354.9613,54.92488,354.3836,1.0
2025-03-08 13:57:52.152,58,0.06124714,-0.4581223,0.02324695,-0.8864719,354.9924,54.90457,354.3929,1.0
2025-03-08 13:57:52.179,59,0.06101983,-0.4579776,0.02319199,-0.8865638,355.0117,54.8832,354.4115,1.0
2025-03-08 13:57:52.207,60,0.06085337,-0.4576716,0.02301646,-0.8867378,355.0174,54.84129,354.4401,1.0
