Timestamp,GSR_Filtered,PPG_Filtered,FMSQ
2025-03-10 13:17:08.371,0.0050754828921389,-54.2605992901406,3.0
2025-03-10 13:17:08.390,0.0047181232022328,-54.4277744735688,3.0
2025-03-10 13:17:08.410,0.004334990410578,-53.9520012713878,3.0
2025-03-10 13:17:08.429,0.0039381739376523,-52.38067226141273,3.0
2025-03-10 13:17:08.449,0.0035396914065743,-49.16406881669221,3.0
2025-03-10 13:17:08.468,0.00315021592939,-43.73816256825791,3.0
2025-03-10 13:17:08.488,0.0027783602459239,-35.632155739924066,3.0
2025-03-10 13:17:08.507,0.0024304303072163,-24.579115026678256,3.0
2025-03-10 13:17:08.527,0.0021104195122914,-10.605990292363826,3.0
2025-03-10 13:17:08.546,0.0018200892858459,5.916564988239692,3.0
2025-03-10 13:17:08.566,0.0015591331060151,24.275349551604613,3.0
2025-03-10 13:17:08.586,0.0013254829050289,43.46706766548953,3.0
2025-03-10 13:17:08.605,0.0011157527028881,62.293357544156486,3.0
2025-03-10 13:17:08.625,0.0009257292230599,79.48379065264523,3.0
2025-03-10 13:17:08.644,0.0007508234292025,93.82967533080088,3.0
2025-03-10 13:17:08.664,0.0005864860239297,104.31153201824182,3.0
2025-03-10 13:17:08.683,0.0004286560825964,110.20492579333953,3.0
2025-03-10 13:17:08.703,0.0002742587870869,111.15239317030613,3.0
2025-03-10 13:17:08.722,0.0001216227921915,107.19325689058628,3.0
2025-03-10 13:17:08.742,-2.939940189812668e-05,98.7482047628626,3.0
2025-03-10 13:17:08.761,-0.0001777257284102,86.56153856293446,3.0
2025-03-10 13:17:08.781,-0.0003216425105795,71.61026890310136,3.0
2025-03-10 13:17:08.800,-0.0004594425115821,54.99420355785087,3.0
2025-03-10 13:17:08.820,-0.0005898903332186,37.823111237463394,3.0
2025-03-10 13:17:08.839,-0.0007124680754209,21.115221561854806,3.0
2025-03-10 13:17:08.859,-0.0008274517346588,5.71679778869949,3.0
2025-03-10 13:17:08.878,-0.0009358297720556,-7.752455418451928,3.0
2025-03-10 13:17:08.898,-0.0010389989316091,-18.92687488143103,3.0
2025-03-10 13:17:08.918,-0.0011381986232583,-27.69552847731555,3.0
2025-03-10 13:17:08.937,-0.0012338011412431,-34.17722386647998,3.0
2025-03-10 13:17:08.957,-0.0013247420417589,-38.67246446119089,3.0
2025-03-10 13:17:08.976,-0.0014083923273153,-41.59786874853825,3.0
2025-03-10 13:17:08.996,-0.0014809864318127,-43.4121334287222,3.0
2025-03-10 13:17:09.015,-0.0015384449204241,-44.545298318569664,3.0
2025-03-10 13:17:09.035,-0.0015772685341189,-45.34335439113975,3.0
2025-03-10 13:17:09.054,-0.0015952327460603,-46.037431275685584,3.0
2025-03-10 13:17:09.074,-0.0015917904237042,-46.74133681329769,3.0
2025-03-10 13:17:09.093,-0.00156821088278,-47.47449933300449,3.0
2025-03-10 13:17:09.113,-0.0015274592571535,-48.20125052583796,3.0
2025-03-10 13:17:09.132,-0.0014737493698009,-48.87358260593852,3.0
2025-03-10 13:17:09.152,-0.001411755882168,-49.46403640198632,3.0
2025-03-10 13:17:09.171,-0.0013456758587324,-49.97833802044364,3.0
2025-03-10 13:17:09.191,-0.0012785045688357,-50.44307546546251,3.0
2025-03-10 13:17:09.211,-0.0012118303102392,-50.87078573201116,3.0
2025-03-10 13:17:09.230,-0.0011461705056382,-51.211710269102014,3.0
2025-03-10 13:17:09.250,-0.0010815944965589,-51.30655027621273,3.0
2025-03-10 13:17:09.269,-0.0010183078553538,-50.856428255195226,3.0
2025-03-10 13:17:09.289,-0.0009569920524688,-49.42408475923575,3.0
2025-03-10 13:17:09.308,-0.0008988334562962,-46.47409659128811,3.0
2025-03-10 13:17:09.328,-0.0008452258632665,-41.450665267476985,3.0
2025-03-10 13:17:09.347,-0.0007971481929318,-33.881447949284706,3.0
2025-03-10 13:17:09.367,-0.0007543300911813,-23.48779782976219,3.0
2025-03-10 13:17:09.386,-0.0007145283675768,-10.278230289256877,3.0
2025-03-10 13:17:09.406,-0.000673374339763,5.395754459524933,3.0
2025-03-10 13:17:09.425,-0.0006251222013976,22.834819898079594,3.0
2025-03-10 13:17:09.445,-0.0005642233205104,41.04086976658973,3.0
2025-03-10 13:17:09.464,-0.0004872001561218,58.81287696278364,3.0
2025-03-10 13:17:09.484,-0.0003940974699178,74.87478053448262,3.0
