Timestamp,GSR_Filtered,PPG_Filtered
2025-03-05 13:33:03.055,7.561805041830437e-05,0.9754530622243213
2025-03-05 13:33:03.062,8.723035954245561e-05,0.7293276424319511
2025-03-05 13:33:03.070,9.920446820299587e-05,0.48990507547434814
2025-03-05 13:33:03.078,0.00011136826610782468,0.25468006302461144
2025-03-05 13:33:03.086,0.00012353521035941947,0.021170428357442508
2025-03-05 13:33:03.094,0.0001355095205201823,-0.2129821334974079
2025-03-05 13:33:03.102,0.00014709128751304385,-0.4499173343681498
2025-03-05 13:33:03.109,0.00015808139387202125,-0.6914706335357242
2025-03-05 13:33:03.117,0.0001682861996642403,-0.9390992522947835
2025-03-05 13:33:03.125,0.00017752197633415023,-1.1938220346200952
2025-03-05 13:33:03.133,0.00018561909519541035,-1.4561748871695552
2025-03-05 13:33:03.141,0.0001924259964256577,-1.7261831080792331
2025-03-05 13:33:03.148,0.00019781294418089374,-2.0033515070795596
2025-03-05 13:33:03.156,0.00020167550428705223,-2.2866728146114026
2025-03-05 13:33:03.164,0.00020393760256757188,-2.574654450411338
2025-03-05 13:33:03.172,0.0002045539825711236,-2.8653632508337723
2025-03-05 13:33:03.180,0.0002035118941107348,-3.1564872289566543
2025-03-05 13:33:03.188,0.00020083188868288472,-3.4454128646361486
2025-03-05 13:33:03.195,0.0001965676518256532,-3.7293158042208137
2025-03-05 13:33:03.203,0.00019080485586301188,-4.005262210685995
2025-03-05 13:33:03.211,0.00018365906753822005,-4.27031737603947
2025-03-05 13:33:03.219,0.00017527279374702413,-4.521657637239491
2025-03-05 13:33:03.227,0.00016581179332847355,-4.756681186587805
2025-03-05 13:33:03.234,0.0001554608139559963,-4.973113101650309
2025-03-05 13:33:03.242,0.00014441890989211212,-5.169099890165463
2025-03-05 13:33:03.250,0.00013289444894451862,-5.343289083706365
2025-03-05 13:33:03.258,0.00012109985940502975,-5.494889928627944
2025-03-05 13:33:03.266,0.00010924616189665443,-5.623711997458194
2025-03-05 13:33:03.274,9.753740069781091e-05,-5.730179536448543
2025-03-05 13:33:03.281,8.616519468496854e-05,-5.815320514526145
2025-03-05 13:33:03.289,7.530371201642575e-05,-5.880730574877246
2025-03-05 13:33:03.297,6.510539923201413e-05,-5.9285133385603395
2025-03-05 13:33:03.305,5.569775180626894e-05,-5.961199693857627
2025-03-05 13:33:03.313,4.718131019104053e-05,-5.981649751140082
2025-03-05 13:33:03.320,3.962894028110374e-05,-5.992941985935387
2025-03-05 13:33:03.328,3.308635768795495e-05,-5.9982546855712275
2025-03-05 13:33:03.336,2.7573806559627174e-05,-6.000745130201418
2025-03-05 13:33:03.344,2.308878528895269e-05,-6.0034319666273905
2025-03-05 13:33:03.352,1.9609677051220885e-05,-6.009085976614646
2025-03-05 13:33:03.360,1.7100069863715086e-05,-6.020133919895959
2025-03-05 13:33:03.367,1.5513454930745455e-05,-6.038579382557894
2025-03-05 13:33:03.375,1.4797906891400178e-05,-6.065943634391355
2025-03-05 13:33:03.383,1.4900310084621801e-05,-6.103228451842482
2025-03-05 13:33:03.391,1.5769726257847092e-05,-6.150901757771216
2025-03-05 13:33:03.399,1.735959952057486e-05,-6.208905827770472
2025-03-05 13:33:03.406,1.962863679307849e-05,-6.276686773685703
2025-03-05 13:33:03.414,2.254035644724431e-05,-6.353243085193554
2025-03-05 13:33:03.422,2.606143874228299e-05,-6.437190222886285
2025-03-05 13:33:03.430,3.015911082650205e-05,-6.52683763596145
2025-03-05 13:33:03.438,3.4797839699550194e-05,-6.620274147692009
2025-03-05 13:33:03.445,3.993560980101379e-05,-6.7154574333063035
2025-03-05 13:33:03.453,4.552007312355191e-05,-6.94959523645427
2025-03-05 13:33:03.461,5.1484899418688965e-05,-7.18681593882814
2025-03-05 13:33:03.469,5.774669748160061e-05,-7.425242043729059
2025-03-05 13:33:03.477,6.420288116466922e-05,-7.6630788904355605
2025-03-05 13:33:03.485,7.073079213903348e-05,-7.898671289708683
2025-03-05 13:33:03.492,7.718828663260408e-05,-8.130546477644895
2025-03-05 13:33:03.500,8.341588442761194e-05,-8.35744172251662
2025-03-05 13:33:03.508,8.924047030990633e-05,-8.578315835242014
2025-03-05 13:33:03.516,9.448040994622584e-05,-8.792344767817703
2025-03-05 13:33:03.524,9.895180791076778e-05,-8.998902378972273
2025-03-05 13:33:03.531,0.00010247554884114444,-9.197528255656454
