Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMSQ
2025-03-07 14:08:25.698,22,0.1047135,-0.67505,-0.01026019,-0.7302312,350.3992,86.12196,352.6353,0
2025-03-07 14:08:25.726,23,0.1045668,-0.6757407,-0.01098519,-0.7296025,350.3615,86.22665,352.6989,0
2025-03-07 14:08:25.749,24,0.1044926,-0.6763039,-0.01159109,-0.7290817,350.3258,86.31315,352.7482,0
2025-03-07 14:08:25.773,25,0.1043438,-0.6766955,-0.01222352,-0.7287294,350.2924,86.37088,352.808,0
2025-03-07 14:08:25.798,26,0.1043211,-0.6770165,-0.01293052,-0.7284221,350.2419,86.42041,352.8647,0
2025-03-07 14:08:25.824,27,0.1041857,-0.6773261,-0.01379732,-0.7281376,350.1881,86.46541,352.944,0
2025-03-07 14:08:25.848,28,0.1043529,-0.6773995,-0.01450364,-0.7280318,350.1195,86.48031,352.9884,0
2025-03-07 14:08:25.873,29,0.1042457,-0.6772149,-0.01477684,-0.7282133,350.1052,86.44842,353.0225,0
2025-03-07 14:08:25.900,30,0.1041047,-0.6770456,-0.01501351,-0.728386,350.0967,86.41817,353.0561,0
2025-03-07 14:08:25.930,31,0.1038112,-0.6765988,-0.01523475,-0.7288384,350.0994,86.34059,353.1046,0
2025-03-07 14:08:25.958,32,0.1034259,-0.6761692,-0.01572161,-0.7292814,350.0892,86.26342,353.1825,0
2025-03-07 14:08:25.981,33,0.1031998,-0.6759104,-0.01587149,-0.7295499,350.0939,86.21725,353.2169,0
2025-03-07 14:08:26.005,34,0.1030077,-0.675675,-0.01590552,-0.7297944,350.105,86.17567,353.2386,0
2025-03-07 14:08:26.029,35,0.1031697,-0.6755484,-0.01564924,-0.7298942,350.1104,86.15968,353.2057,0
2025-03-07 14:08:26.053,36,0.1029165,-0.6754218,-0.015064,-0.7300595,350.1762,86.13442,353.1789,0
2025-03-07 14:08:26.080,37,0.1026203,-0.6752397,-0.01483501,-0.7302743,350.217,86.09914,353.1861,0
2025-03-07 14:08:26.106,38,0.1025451,-0.675231,-0.01496609,-0.7302902,350.213,86.09593,353.2033,0
2025-03-07 14:08:26.131,39,0.1025818,-0.6752798,-0.01492454,-0.7302408,350.2136,86.10448,353.1962,0
2025-03-07 14:08:26.155,40,0.1025754,-0.6753053,-0.01517399,-0.7302129,350.1949,86.10813,353.2173,0
2025-03-07 14:08:26.179,41,0.1023158,-0.6752539,-0.01500179,-0.7303005,350.2295,86.09425,353.2246,0
2025-03-07 14:08:26.204,42,0.1023441,-0.6751751,-0.0150525,-0.7303683,350.2224,86.08244,353.2276,0
2025-03-07 14:08:26.229,43,0.1021932,-0.6749916,-0.0153673,-0.7305524,350.2086,86.0498,353.2687,0
2025-03-07 14:08:26.255,44,0.1028764,-0.6749676,-0.01529511,-0.7304803,350.1572,86.06174,353.2076,0
2025-03-07 14:08:26.280,45,0.1032652,-0.6749915,-0.01507782,-0.7304079,350.142,86.07466,353.1576,0
2025-03-07 14:08:26.305,46,0.1028778,-0.6750009,-0.01502146,-0.7304549,350.1788,86.06728,353.1841,0
2025-03-07 14:08:26.331,47,0.1028895,-0.675046,-0.01457288,-0.7304208,350.2133,86.07505,353.1449,0
2025-03-07 14:08:26.358,48,0.1030691,-0.6752634,-0.0145303,-0.7301953,350.2038,86.11347,353.1239,0
2025-03-07 14:08:26.382,49,0.1031484,-0.6755477,-0.01425964,-0.7299265,350.221,86.16034,353.0909,0
2025-03-07 14:08:26.406,50,0.1032883,-0.6757265,-0.01411393,-0.7297439,350.2225,86.19189,353.0649,0
2025-03-07 14:08:26.432,51,0.1030709,-0.675873,-0.01378302,-0.7296454,350.2679,86.21024,353.0529,0
2025-03-07 14:08:26.455,52,0.1030324,-0.6759898,-0.01332572,-0.7295511,350.308,86.22816,353.0161,0
2025-03-07 14:08:26.480,53,0.1031485,-0.6760164,-0.01316877,-0.7295128,350.3109,86.23518,352.9932,0
2025-03-07 14:08:26.506,54,0.1032684,-0.6760357,-0.01317703,-0.7294778,350.3005,86.241,352.9839,0
2025-03-07 14:08:26.530,55,0.1030581,-0.6760495,-0.0130191,-0.7294977,350.3305,86.23844,352.9876,0
2025-03-07 14:08:26.553,56,0.10305,-0.6762215,-0.01336238,-0.7293332,350.3059,86.26507,353.0147,0
2025-03-07 14:08:26.581,57,0.1029974,-0.6763787,-0.01364787,-0.7291895,350.2894,86.28841,353.0408,0
2025-03-07 14:08:26.607,58,0.1030839,-0.6764603,-0.0140264,-0.7290943,350.2533,86.30294,353.0644,0
2025-03-07 14:08:26.633,59,0.1031338,-0.6766235,-0.0144299,-0.728928,350.2191,86.32949,353.0919,0
2025-03-07 14:08:26.658,60,0.102924,-0.6766772,-0.01459991,-0.7289045,350.2237,86.33295,353.1225,0
2025-03-07 14:08:26.684,61,0.1030452,-0.6767723,-0.0145604,-0.7287998,350.2176,86.35081,353.108,0
2025-03-07 14:08:26.708,62,0.1028174,-0.6768569,-0.01441647,-0.7287562,350.2486,86.35902,353.1133,0
2025-03-07 14:08:26.731,63,0.1021828,-0.6768568,-0.01463769,-0.7288412,350.284,86.34422,353.1834,0
2025-03-07 14:08:26.758,64,0.1023979,-0.6766757,-0.01540348,-0.7289634,350.2043,86.31992,353.2325,0
2025-03-07 14:08:26.785,65,0.1023747,-0.6763302,-0.01580813,-0.7292784,350.1713,86.26453,353.2729,0
2025-03-07 14:08:26.809,66,0.1022551,-0.6759666,-0.01625834,-0.7296225,350.1427,86.20403,353.3253,0
2025-03-07 14:08:26.834,67,0.1022745,-0.6756315,-0.01701599,-0.7299128,350.0787,86.15096,353.3918,0
2025-03-07 14:08:26.859,68,0.1025241,-0.6754926,-0.01763854,-0.7299915,350.0079,86.1342,353.4256,0
2025-03-07 14:08:26.883,69,0.1027256,-0.6754338,-0.01838476,-0.7299992,349.9321,86.12885,353.4727,0
2025-03-07 14:08:26.908,70,0.1030081,-0.6753569,-0.01909765,-0.7300122,349.8521,86.12254,353.5106,0
2025-03-07 14:08:26.933,71,0.1036702,-0.675345,-0.01966665,-0.7299144,349.7523,86.13542,353.5048,0
2025-03-07 14:08:26.956,72,0.1037342,-0.6753812,-0.02002785,-0.7298619,349.719,86.14227,353.5293,0
2025-03-07 14:08:26.982,73,0.1038397,-0.6753439,-0.02056294,-0.7298666,349.668,86.13831,353.5662,0
2025-03-07 14:08:27.007,74,0.1040708,-0.6753773,-0.02078393,-0.7297965,349.6317,86.14875,353.5655,0
2025-03-07 14:08:27.031,75,0.1042393,-0.6753965,-0.02065271,-0.7297584,349.6281,86.15583,353.5405,0
2025-03-07 14:08:27.055,76,0.1046086,-0.6753275,-0.02080819,-0.729765,349.5846,86.15342,353.5245,0
2025-03-07 14:08:27.080,77,0.1042044,-0.6751885,-0.02029326,-0.729966,349.6573,86.12254,353.5161,0
2025-03-07 14:08:27.105,78,0.1041312,-0.6750821,-0.02017315,-0.730078,349.6719,86.10417,353.5135,0
2025-03-07 14:08:27.129,79,0.1046752,-0.6749949,-0.01908273,-0.7301102,349.7112,86.10418,353.3791,0
2025-03-07 14:08:27.154,80,0.1074145,-0.6749586,-0.01615342,-0.7298166,349.7123,86.16629,352.9113,0
2025-03-07 14:08:27.178,81,0.1104862,-0.674935,-0.01291131,-0.7294443,349.7109,86.24068,352.3896,0
2025-03-07 14:08:27.202,82,0.1122895,-0.6748546,-0.01078328,-0.7292779,349.7272,86.27509,352.0654,0
2025-03-07 14:08:27.227,83,0.1145384,-0.674798,-0.008905138,-0.7290059,349.6875,86.32523,351.7252,0
2025-03-07 14:08:27.254,84,0.1170905,-0.6747742,-0.006226531,-0.7286501,349.6862,86.39047,351.2924,0
2025-03-07 14:08:27.278,85,0.1198551,-0.6746645,-0.003496054,-0.7283203,349.6708,86.44946,350.8389,0
2025-03-07 14:08:27.303,86,0.1225372,-0.6746624,-0.001026861,-0.7278835,349.6436,86.5247,350.412,0
2025-03-07 14:08:27.328,87,0.1248405,-0.6745727,0.001259755,-0.7275749,349.6324,86.57693,350.0327,0
2025-03-07 14:08:27.352,88,0.128263,-0.6746514,0.004474923,-0.7268935,349.6053,86.69013,349.4807,0
2025-03-07 14:08:27.378,89,0.1301622,-0.6747637,0.00689926,-0.7264326,349.642,86.76547,349.1197,0
2025-03-07 14:08:27.403,90,0.1323594,-0.6748869,0.009022281,-0.7258976,349.6314,86.85207,348.759,0
2025-03-07 14:08:27.428,91,0.1341514,-0.6749136,0.0112153,-0.7255133,349.6583,86.91225,348.4271,0
2025-03-07 14:08:27.452,92,0.1360956,-0.675088,0.01281729,-0.7249621,349.6289,87.00073,348.1297,0
2025-03-07 14:08:27.477,93,0.1388238,-0.6754003,0.01540455,-0.7241032,349.6164,87.13728,347.6827,0
2025-03-07 14:08:27.501,94,0.1416226,-0.675658,0.01803731,-0.7232595,349.602,87.26932,347.2264,0
2025-03-07 14:08:27.526,95,0.1439175,-0.676043,0.0204215,-0.7223827,349.6119,87.40653,346.8308,0
2025-03-07 14:08:27.552,96,0.1464862,-0.6764131,0.02299487,-0.7214419,349.6154,87.55193,346.3965,0
2025-03-07 14:08:27.576,97,0.1492239,-0.6771061,0.02514286,-0.7201579,349.5789,87.75544,345.9782,0
2025-03-07 14:08:27.602,98,0.1511255,-0.6777056,0.02771054,-0.7191024,349.6425,87.91714,345.5968,0
2025-03-07 14:08:27.626,99,0.1530312,-0.6782331,0.02984725,-0.718116,349.6709,88.06824,345.2516,0
2025-03-07 14:08:27.650,100,0.1559526,-0.6786778,0.03284949,-0.7169353,349.6869,88.24386,344.7498,0
2025-03-07 14:08:27.676,101,0.1577229,-0.6792135,0.03487588,-0.7159445,349.7196,88.39348,344.4247,0
2025-03-07 14:08:27.700,102,0.1595622,-0.6800902,0.03701972,-0.7145957,349.7647,88.60051,344.0793,0
2025-03-07 14:08:27.725,103,0.1627604,-0.6805987,0.04078014,-0.7131842,349.8255,88.80139,343.4898,0
2025-03-07 14:08:27.748,104,0.1637077,-0.6811792,0.04239949,-0.7123182,349.8945,88.92968,343.2678,0
2025-03-07 14:08:27.773,105,0.1657307,-0.6817191,0.04508338,-0.7111682,349.9646,89.09313,342.8668,0
2025-03-07 14:08:27.798,106,0.167384,-0.6821249,0.04755601,-0.7102302,350.0445,89.22182,342.5166,0
2025-03-07 14:08:27.823,107,0.1682422,-0.682786,0.04937713,-0.7092671,350.1407,89.36054,342.2849,0
2025-03-07 14:08:27.847,108,0.1709027,-0.6828836,0.0527224,-0.7082957,350.2068,89.48109,341.7807,0
2025-03-07 14:08:27.873,109,0.1729819,-0.6829816,0.05503089,-0.7075205,350.2351,89.57983,341.4111,0
2025-03-07 14:08:27.897,110,0.1750701,-0.6830986,0.05711379,-0.7067283,350.2456,89.68294,341.0586,0
2025-03-07 14:08:27.920,111,0.1772639,-0.6831216,0.05996007,-0.7059232,350.3081,89.77649,340.6358,0
2025-03-07 14:08:27.945,112,0.180773,-0.682955,0.06333236,-0.7048993,350.3083,89.89609,340.0577,0
2025-03-07 14:08:27.970,113,0.1829432,-0.6828617,0.06558136,-0.7042237,350.3226,89.97305,339.6864,0
2025-03-07 14:08:27.995,114,0.1847186,-0.6827503,0.0675361,-0.7036834,350.3432,90.03124,339.3736,0
2025-03-07 14:08:28.019,115,0.1881888,-0.6826634,0.07074694,-0.7025315,350.3387,90.1679,338.8095,0
2025-03-07 14:08:28.043,116,0.1908014,-0.6826872,0.0737475,-0.7014945,350.3866,90.28671,338.3358,0
2025-03-07 14:08:28.067,117,0.1929526,-0.6827283,0.07546902,-0.7006826,350.3664,90.3892,338.006,0
2025-03-07 14:08:28.091,118,0.1952733,-0.682542,0.07733772,-0.700017,350.3391,90.4644,337.6519,0
2025-03-07 14:08:28.117,119,0.198666,-0.6822162,0.0805619,-0.6990157,350.3389,90.56807,337.0944,0
2025-03-07 14:08:28.142,120,0.2012169,-0.6820408,0.08252789,-0.6982274,350.3043,90.65891,336.7109,0
2025-03-07 14:08:28.166,121,0.2032002,-0.681922,0.0838712,-0.6976088,350.2633,90.7334,336.4273,0
2025-03-07 14:08:28.190,122,0.2065123,-0.6816285,0.08669697,-0.6965767,350.2405,90.84473,335.907,0
2025-03-07 14:08:28.215,123,0.2092616,-0.6813036,0.08884156,-0.6958034,350.2032,90.92625,335.4918,0
2025-03-07 14:08:28.240,124,0.2105978,-0.6810067,0.08950949,-0.6956052,350.1498,90.94463,335.322,0
2025-03-07 14:08:28.264,125,0.2139882,-0.6805484,0.0920978,-0.6946808,350.0986,91.03963,334.8142,0
2025-03-07 14:08:28.289,126,0.2172381,-0.6799197,0.0945922,-0.6939521,350.045,91.10336,334.3282,0
2025-03-07 14:08:28.315,127,0.2202518,-0.6791636,0.09736253,-0.6933591,350.0274,91.13726,333.8419,0
2025-03-07 14:08:28.340,128,0.2237126,-0.6783658,0.1005472,-0.6925772,350.0109,91.19009,333.2815,0
2025-03-07 14:08:28.366,129,0.2263709,-0.6777365,0.1028384,-0.6919926,349.9854,91.23013,332.8632,0
2025-03-07 14:08:28.391,130,0.2310539,-0.6767095,0.1072528,-0.6907788,349.9763,91.31759,332.0933,0
2025-03-07 14:08:28.418,131,0.2338883,-0.6761492,0.109792,-0.6899742,349.9631,91.3828,331.6365,0
2025-03-07 14:08:28.443,132,0.2381563,-0.6751463,0.1140964,-0.6887971,349.9784,91.4595,330.9104,0
2025-03-07 14:08:28.468,133,0.2416716,-0.6741936,0.1176126,-0.6879137,349.9847,91.50618,330.3152,0
2025-03-07 14:08:28.493,134,0.2446068,-0.6734731,0.1203796,-0.6871031,349.9798,91.5593,329.8302,0
2025-03-07 14:08:28.519,135,0.2489013,-0.6724467,0.1244432,-0.6858411,349.9766,91.64522,329.1177,0
2025-03-07 14:08:28.545,136,0.253668,-0.6711028,0.128932,-0.6845804,349.9645,91.71398,328.3293,0
2025-03-07 14:08:28.571,137,0.2576445,-0.670001,0.1324987,-0.6834927,349.9418,91.77879,327.6843,0
2025-03-07 14:08:28.596,138,0.2606072,-0.6690325,0.1349542,-0.6828374,349.9023,91.80681,327.2211,0
2025-03-07 14:08:28.622,139,0.2655605,-0.6676273,0.1394641,-0.6813967,349.8815,91.89169,326.4093,0
2025-03-07 14:08:28.648,140,0.270367,-0.6660658,0.1433447,-0.6802283,349.8126,91.94958,325.6622,0
2025-03-07 14:08:28.675,141,0.2737344,-0.6649486,0.1461474,-0.6793776,349.7713,91.99006,325.1309,0
2025-03-07 14:08:28.701,142,0.2788544,-0.6631896,0.1506106,-0.6780387,349.7245,92.04781,324.3055,0
2025-03-07 14:08:28.728,143,0.2838176,-0.6616995,0.1553946,-0.6763536,349.7308,92.14314,323.4629,0
2025-03-07 14:08:28.755,144,0.2897927,-0.6599659,0.1612834,-0.6741313,349.7564,92.27538,322.4339,0
2025-03-07 14:08:28.780,145,0.2928835,-0.658617,0.164174,-0.6734167,349.7345,92.27811,321.9183,0
2025-03-07 14:08:28.806,146,0.2960988,-0.65747,0.1669966,-0.6724367,349.7103,92.32308,321.3929,0
2025-03-07 14:08:28.833,147,0.3021105,-0.6556427,0.1725344,-0.6701448,349.7075,92.46261,320.3824,0
2025-03-07 14:08:28.858,148,0.3092429,-0.6531438,0.1791668,-0.6675865,349.6973,92.58974,319.1774,0
2025-03-07 14:08:28.883,149,0.3120747,-0.6517406,0.1820159,-0.6668689,349.6902,92.58145,318.6845,0
2025-03-07 14:08:28.909,150,0.3156645,-0.6501659,0.1852976,-0.6658117,349.6653,92.60538,318.083,0
2025-03-07 14:08:28.934,151,0.321954,-0.6476373,0.1909249,-0.6636712,349.6277,92.69067,317.0328,0
2025-03-07 14:08:28.959,152,0.3258853,-0.6458358,0.1949266,-0.6623434,349.6352,92.71587,316.3367,0
2025-03-07 14:08:28.985,153,0.3324135,-0.6432351,0.2015311,-0.6596479,349.6717,92.82575,315.1752,0
2025-03-07 14:08:29.009,154,0.3358857,-0.6415043,0.2050984,-0.6584737,349.6768,92.83703,314.5545,0
2025-03-07 14:08:29.035,155,0.3394382,-0.6395299,0.2087406,-0.6574273,349.6698,92.8219,313.9207,0
2025-03-07 14:08:29.059,156,0.3441188,-0.6375962,0.2133012,-0.6554054,349.6841,92.90687,313.0953,0
2025-03-07 14:08:29.083,157,0.3496265,-0.6352469,0.2187929,-0.6529568,349.7114,93.0035,312.1107,0
2025-03-07 14:08:29.108,158,0.3569892,-0.6323164,0.2261327,-0.6493064,349.7691,93.17648,310.7857,0
2025-03-07 14:08:29.131,159,0.36023,-0.6305326,0.2294621,-0.6480821,349.7729,93.18478,310.197,0
2025-03-07 14:08:29.156,160,0.3665054,-0.627842,0.2358136,-0.6448879,349.8281,93.32123,309.0526,0
2025-03-07 14:08:29.181,161,0.3703541,-0.6258847,0.2397906,-0.6431229,349.8513,93.36552,308.3441,0
2025-03-07 14:08:29.204,162,0.3738407,-0.6241022,0.2430446,-0.6416145,349.8426,93.40839,307.7296,0
2025-03-07 14:08:29.227,163,0.3742826,-0.6235411,0.2431256,-0.6418718,349.7883,93.36586,307.6827,0
2025-03-07 14:08:29.250,164,0.3744534,-0.6230451,0.242947,-0.6423212,349.729,93.30929,307.6849,0
2025-03-07 14:08:29.273,165,0.3745675,-0.6226492,0.2426219,-0.6427612,349.6664,93.26238,307.7044,0
2025-03-07 14:08:29.297,166,0.3749006,-0.6222725,0.2422079,-0.6430879,349.5866,93.23763,307.7085,0
2025-03-07 14:08:29.322,167,0.3752999,-0.6219153,0.2414511,-0.6434851,349.4744,93.22187,307.7343,0
2025-03-07 14:08:29.346,168,0.3752403,-0.6215284,0.2413739,-0.6439225,349.4432,93.16081,307.7509,0
2025-03-07 14:08:29.371,169,0.3753638,-0.6212787,0.2410231,-0.6442226,349.3884,93.13599,307.7701,0
2025-03-07 14:08:29.396,170,0.3756011,-0.6209513,0.2411295,-0.6443602,349.363,93.10955,307.74,0
2025-03-07 14:08:29.421,171,0.3758667,-0.6205553,0.2412072,-0.6445577,349.3289,93.0758,307.71,0
2025-03-07 14:08:29.597,172,0.3754383,-0.6203413,0.2411367,-0.6450396,349.3289,93.00721,307.7625,0
2025-03-07 14:08:29.624,173,0.3754126,-0.6196169,0.2424025,-0.6452764,349.3915,92.89948,307.666,0
2025-03-07 14:08:29.648,174,0.375496,-0.6196761,0.2427323,-0.6450469,349.4208,92.91508,307.629,0
2025-03-07 14:08:29.673,175,0.3753381,-0.6196902,0.2428385,-0.6450853,349.4391,92.90311,307.6362,0
2025-03-07 14:08:29.699,176,0.3752454,-0.6196263,0.2431146,-0.6450965,349.4637,92.88552,307.6231,0
2025-03-07 14:08:29.725,177,0.375115,-0.6195776,0.2434171,-0.645105,349.4936,92.86678,307.6116,0
2025-03-07 14:08:29.752,178,0.3753232,-0.6195651,0.2434726,-0.644975,349.4873,92.88326,307.5856,0
2025-03-07 14:08:29.775,179,0.3754104,-0.6196055,0.2437975,-0.6447628,349.5146,92.89648,307.5488,0
2025-03-07 14:08:29.799,180,0.3754121,-0.6196287,0.2442637,-0.644563,349.5576,92.89957,307.5091,0
2025-03-07 14:08:29.824,181,0.3751388,-0.6197532,0.244465,-0.6445262,349.5977,92.89327,307.519,0
2025-03-07 14:08:29.847,182,0.3750696,-0.6198424,0.2445642,-0.6444429,349.6163,92.89995,307.5169,0
2025-03-07 14:08:29.871,183,0.3750415,-0.6199804,0.2446877,-0.6442797,349.6384,92.91724,307.5081,0
2025-03-07 14:08:29.896,184,0.3747794,-0.6200016,0.2449322,-0.6443188,349.6746,92.89706,307.5143,0
2025-03-07 14:08:29.921,185,0.374478,-0.6199154,0.2453561,-0.6444159,349.7212,92.85782,307.5104,0
2025-03-07 14:08:29.944,186,0.3740706,-0.6197925,0.245452,-0.644734,349.7413,92.80432,307.5455,0
2025-03-07 14:08:29.969,187,0.373678,-0.6196743,0.2455349,-0.6450436,349.7599,92.75286,307.58,0
2025-03-07 14:08:29.993,188,0.3736524,-0.6196117,0.245502,-0.6451312,349.7538,92.74163,307.5861,0
2025-03-07 14:08:30.018,189,0.3737024,-0.619537,0.2454692,-0.6451864,349.7432,92.73528,307.5844,0
2025-03-07 14:08:30.048,190,0.3736058,-0.6194282,0.2454458,-0.6453556,349.7383,92.7112,307.5974,0
2025-03-07 14:08:30.063,191,0.3737132,-0.619314,0.2452576,-0.6454747,349.7082,92.70431,307.6034,0
2025-03-07 14:08:30.083,192,0.3739882,-0.6192382,0.2453171,-0.6453655,349.6944,92.71747,307.5708,0
2025-03-07 14:08:30.094,193,0.3740872,-0.6192584,0.2453443,-0.6452784,349.6933,92.72902,307.5581,0
2025-03-07 14:08:30.116,194,0.3740254,-0.619273,0.2449559,-0.6454478,349.6629,92.726,307.5972,0
2025-03-07 14:08:30.128,195,0.3739145,-0.6192537,0.2446665,-0.6456402,349.6415,92.71373,307.6332,0
2025-03-07 14:08:30.149,196,0.3737101,-0.6190766,0.2442958,-0.6460686,349.6064,92.67063,307.6873,0
2025-03-07 14:08:30.161,197,0.3736566,-0.6189962,0.2438261,-0.6463538,349.5619,92.65475,307.7333,0
2025-03-07 14:08:30.182,198,0.3738777,-0.6189073,0.2433915,-0.6464751,349.506,92.66167,307.7481,0
2025-03-07 14:08:30.193,199,0.3740487,-0.6188655,0.2431474,-0.646508,349.4729,92.67083,307.7516,0
2025-03-07 14:08:30.216,200,0.3742641,-0.6188062,0.2426243,-0.6466367,349.4117,92.6816,307.7741,0
2025-03-07 14:08:30.228,201,0.3743389,-0.6188103,0.2424375,-0.6466594,349.3917,92.68891,307.7821,0
2025-03-07 14:08:30.249,202,0.3744117,-0.6186465,0.2423233,-0.6468166,349.3665,92.67187,307.7859,0
2025-03-07 14:08:30.261,203,0.3744479,-0.618701,0.2420381,-0.6468505,349.3432,92.68308,307.8057,0
2025-03-07 14:08:30.281,204,0.3741049,-0.6187208,0.2414383,-0.647254,349.3088,92.65628,307.8914,0
2025-03-07 14:08:30.295,205,0.3741283,-0.6187072,0.2414123,-0.6472632,349.3044,92.65639,307.8914,0
2025-03-07 14:08:30.316,206,0.3742142,-0.6187153,0.2417642,-0.6470745,349.3317,92.66483,307.8527,0
2025-03-07 14:08:30.336,207,0.3740979,-0.6188372,0.2415882,-0.647091,349.3305,92.67229,307.8783,0
2025-03-07 14:08:30.350,208,0.3739407,-0.6189474,0.2414482,-0.6471285,349.3337,92.67446,307.9052,0
2025-03-07 14:08:30.370,209,0.3734716,-0.6189619,0.2414868,-0.6473711,349.3618,92.63539,307.9502,0
2025-03-07 14:08:30.383,210,0.3730575,-0.6190898,0.2416026,-0.6474444,349.4018,92.61745,307.9818,0
2025-03-07 14:08:30.404,211,0.3726931,-0.6193627,0.2415057,-0.6474295,349.4306,92.62492,308.0247,0
2025-03-07 14:08:30.416,212,0.3725238,-0.6193793,0.2415683,-0.6474875,349.4459,92.61248,308.0367,0
2025-03-07 14:08:30.436,213,0.3721622,-0.6195353,0.2417148,-0.6474917,349.4879,92.60324,308.0599,0
2025-03-07 14:08:30.450,214,0.3719817,-0.6196221,0.2417008,-0.6475176,349.5019,92.6,308.0788,0
2025-03-07 14:08:30.469,215,0.3717488,-0.619905,0.2417013,-0.6473803,349.5334,92.62044,308.0998,0
2025-03-07 14:08:30.482,216,0.3714336,-0.6200002,0.2417204,-0.6474629,349.5577,92.60667,308.1296,0
2025-03-07 14:08:30.503,217,0.3710639,-0.6202738,0.2417839,-0.6473892,349.601,92.61388,308.1595,0
2025-03-07 14:08:30.515,218,0.3707822,-0.6203524,0.2419154,-0.6474261,349.6324,92.60062,308.1765,0
2025-03-07 14:08:30.535,219,0.3704638,-0.6205875,0.242256,-0.6472558,349.695,92.60659,308.1781,0
2025-03-07 14:08:30.548,220,0.3703079,-0.6207027,0.2424022,-0.6471797,349.7239,92.60957,308.1806,0
2025-03-07 14:08:30.568,221,0.3700621,-0.6210745,0.2426683,-0.6468637,349.7858,92.64167,308.1796,0
2025-03-07 14:08:30.580,222,0.3700447,-0.6212718,0.2427536,-0.6466523,349.8079,92.66854,308.1722,0
2025-03-07 14:08:30.592,223,0.3697656,-0.6214335,0.2428572,-0.6466176,349.8425,92.66761,308.1905,0
2025-03-07 14:08:30.613,224,0.3693237,-0.621592,0.2429478,-0.6466839,349.8839,92.65216,308.2265,0
2025-03-07 14:08:30.626,225,0.3689724,-0.6215469,0.2428996,-0.6469458,349.8944,92.61533,308.267,0
2025-03-07 14:08:30.646,226,0.3685496,-0.6215179,0.2429109,-0.6472103,349.9149,92.57462,308.3095,0
2025-03-07 14:08:30.658,227,0.3684365,-0.6213911,0.2429966,-0.6473643,349.9194,92.54651,308.3151,0
2025-03-07 14:08:30.671,228,0.368391,-0.621291,0.2429318,-0.6475105,349.9091,92.5282,308.3262,0
2025-03-07 14:08:30.684,229,0.3685006,-0.6211745,0.2427214,-0.6476389,349.8768,92.52099,308.3339,0
2025-03-07 14:08:30.702,230,0.368408,-0.6208681,0.2427658,-0.6479685,349.8642,92.46882,308.3426,0
2025-03-07 14:08:30.716,231,0.3682167,-0.6206438,0.2428518,-0.6482598,349.866,92.41993,308.3571,0
