Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMS,Condition
2025-05-14 14:52:28.471,1,-0.04361941,3.572875e-07,1.559951e-08,0.9990483,355.0,4.098114e-05,-2.04333e-13,0,DB
2025-05-14 14:52:28.983,2,-0.04361941,1.627656e-07,7.106503e-09,0.9990483,355.0,1.866934e-05,-1.532498e-13,0,DB
2025-05-14 14:52:29.022,3,0.04361941,-1.627656e-07,-7.106503e-09,-0.9990483,355.0,1.866934e-05,-1.532498e-13,0,DB
2025-05-14 14:52:29.134,4,0.109092,-0.05496902,-0.01331125,-0.9924214,347.4088,6.247159,0.8470296,0,DB
2025-05-14 14:52:29.253,5,0.1089274,-0.05502146,-0.01353416,-0.9924336,347.4263,6.25035,0.8733575,0,DB
2025-05-14 14:52:29.352,6,0.1089035,-0.0549423,-0.01339736,-0.9924425,347.43,6.242836,0.8585843,0,DB
2025-05-14 14:52:29.434,7,0.1089247,-0.05492837,-0.01369862,-0.9924368,347.4256,6.237362,0.8937378,0,DB
2025-05-14 14:52:29.523,8,0.1091215,-0.05473718,-0.01369436,-0.9924258,347.4032,6.215165,0.8944829,0,DB
2025-05-14 14:52:29.612,9,0.1092347,-0.0552296,-0.01339796,-0.9923902,347.3916,6.276581,0.8528779,0,DB
2025-05-14 14:52:29.701,10,0.1098973,-0.05547027,-0.01292134,-0.9923098,347.3181,6.311232,0.7900344,0,DB
2025-05-14 14:52:29.791,11,0.10935,-0.05595077,-0.01253889,-0.9923482,347.3832,6.371983,0.7427151,0,DB
2025-05-14 14:52:29.880,12,0.1097432,-0.05635445,-0.01240369,-0.9922837,347.3385,6.421186,0.7192055,0,DB
2025-05-14 14:52:29.981,13,0.1098901,-0.05592886,-0.01247918,-0.9922906,347.3214,6.370554,0.7325835,0,DB
2025-05-14 14:52:30.031,14,0.1098948,-0.05627431,-0.01263809,-0.9922686,347.3196,6.408896,0.7465882,0,DB
2025-05-14 14:52:30.174,15,0.1097002,-0.05646279,-0.01226644,-0.992284,347.3443,6.43559,0.7020812,0,DB
2025-05-14 14:52:30.210,16,0.1095737,-0.05651812,-0.01223863,-0.9922952,347.3589,6.442325,0.6989437,0,DB
2025-05-14 14:52:30.285,17,0.1095951,-0.05650944,-0.0123982,-0.9922913,347.3555,6.439271,0.7175145,0,DB
2025-05-14 14:52:30.381,18,0.1094244,-0.05605471,-0.01262262,-0.9923331,347.374,6.383107,0.7506523,0,DB
2025-05-14 14:52:30.464,19,0.1096235,-0.05614868,-0.01278085,-0.9923038,347.35,6.392187,0.7666008,0,DB
2025-05-14 14:52:30.555,20,0.1098363,-0.05567884,-0.01227803,-0.9923131,347.3291,6.343881,0.7127281,0,DB
2025-05-14 14:52:30.643,21,0.109859,-0.05607667,-0.01275465,-0.9922822,347.3231,6.38426,0.7629712,0,DB
2025-05-14 14:52:30.734,22,0.1098887,-0.05523408,-0.01304043,-0.9923224,347.3185,6.282074,0.8070381,0,DB
2025-05-14 14:52:30.825,23,0.1095679,-0.05503719,-0.01365061,-0.9923607,347.3518,6.251013,0.882728,0,DB
2025-05-14 14:52:30.910,24,0.1092964,-0.05500729,-0.01365415,-0.9923922,347.3831,6.247338,0.8852209,0,DB
2025-05-14 14:52:31.001,25,0.1092069,-0.05503565,-0.01353368,-0.9924021,347.3941,6.252153,0.8713729,0,DB
2025-05-14 14:52:31.098,26,0.1090252,-0.05493051,-0.01365476,-0.9924262,347.4143,6.238223,0.887974,0,DB
2025-05-14 14:52:31.179,27,0.1213123,-0.05489324,-0.0130376,-0.9910097,346.0028,6.250111,0.7394529,0,DB
2025-05-14 14:52:31.266,28,0.1337098,-0.05522928,-0.01241083,-0.9894027,344.5762,6.311173,0.5818458,0,DB
2025-05-14 14:52:31.355,29,0.1449894,-0.05534562,-0.01116301,-0.987821,343.2807,6.360836,0.359254,0,DB
2025-05-14 14:52:31.404,30,0.1548589,-0.05604019,-0.01055407,-0.9862895,342.1423,6.471265,0.2084042,0,DB
2025-05-14 14:52:31.453,31,0.1638278,-0.05601646,-0.01009912,-0.9848455,341.1058,6.495275,0.09314134,0,DB
2025-05-14 14:52:31.505,32,0.1695902,-0.05558529,-0.009730556,-0.9838979,340.4396,6.463888,0.01789543,0,DB
2025-05-14 14:52:31.553,33,0.1773227,-0.05553552,-0.009584942,-0.9825379,339.5422,6.479613,359.9474,0,DB
2025-05-14 14:52:31.604,34,0.1835428,-0.05575919,-0.009422109,-0.981384,338.8198,6.526433,359.8786,0,DB
2025-05-14 14:52:31.651,35,0.1902299,-0.05597917,-0.009070196,-0.9801005,338.0434,6.580045,359.7827,0,DB
2025-05-14 14:52:31.700,36,0.1957392,-0.05591301,-0.008576535,-0.9790233,337.4043,6.600513,359.6838,0,DB
2025-05-14 14:52:31.751,37,0.2037823,-0.05592846,-0.008015869,-0.9773846,336.4691,6.642825,359.5547,0,DB
2025-05-14 14:52:31.798,38,0.2096118,-0.05612359,-0.007846395,-0.9761412,335.7888,6.691863,359.4842,0,DB
2025-05-14 14:52:31.846,39,0.2174675,-0.05615899,-0.007477023,-0.9744221,334.8715,6.73596,359.3764,0,DB
2025-05-14 14:52:31.894,40,0.2248153,-0.05595423,-0.007070002,-0.9727679,334.0124,6.751863,359.2731,0,DB
2025-05-14 14:52:31.942,41,0.2293962,-0.05586541,-0.006893592,-0.9717042,333.4755,6.765526,359.2166,0,DB
2025-05-14 14:52:31.989,42,0.2387726,-0.05610386,-0.006502516,-0.9694318,332.3754,6.84989,359.0827,0,DB
2025-05-14 14:52:32.037,43,0.2442074,-0.05627147,-0.006204674,-0.9680693,331.7371,6.906829,358.9936,0,DB
2025-05-14 14:52:32.085,44,0.2549066,-0.05596607,-0.005105086,-0.9653314,330.4811,6.960134,358.7702,0,DB
2025-05-14 14:52:32.131,45,0.2599548,-0.05596023,-0.004616291,-0.9639869,329.8873,7.004532,358.6623,0,DB
2025-05-14 14:52:32.177,46,0.2665094,-0.05653173,-0.004323071,-0.9621634,329.1134,7.127468,358.5435,0,DB
2025-05-14 14:52:32.347,47,0.2765911,-0.05645171,-0.003798153,-0.9593207,327.9196,7.200963,358.3809,0,DB
2025-05-14 14:52:32.374,48,0.3043952,-0.05614907,-0.002594594,-0.9508861,324.607,7.414824,357.9438,0,DB
2025-05-14 14:52:32.421,49,0.3079217,-0.05635849,-0.00250515,-0.9497378,324.1848,7.476047,357.8834,0,DB
2025-05-14 14:52:32.467,50,0.3190324,-0.05629795,-0.001601622,-0.9460689,322.855,7.605699,357.6351,0,DB
2025-05-14 14:52:32.513,51,0.3274467,-0.05621581,-0.001012203,-0.9431955,321.8439,7.701813,357.4557,0,DB
2025-05-14 14:52:32.561,52,0.3333555,-0.05634023,-0.0006567445,-0.9411162,321.1321,7.795546,357.3258,0,DB
2025-05-14 14:52:32.607,53,0.3462771,-0.05651269,0.0001157504,-0.9364287,319.5703,7.99859,357.0364,0,DB
2025-05-14 14:52:32.649,54,0.3538986,-0.05653262,0.0005860236,-0.9335737,318.6456,8.11571,356.8607,0,DB
2025-05-14 14:52:32.696,55,0.3652069,-0.05649451,0.001394475,-0.9292096,317.2696,8.297758,356.5772,0,DB
2025-05-14 14:52:32.742,56,0.3726887,-0.05654878,0.001938803,-0.9262299,316.3563,8.438985,356.3759,0,DB
2025-05-14 14:52:32.786,57,0.3890789,-0.05678743,0.003018956,-0.9194477,314.3459,8.786719,355.9193,0,DB
2025-05-14 14:52:32.828,58,0.3975196,-0.05707153,0.003946735,-0.9158087,313.31,9.030913,355.6018,0,DB
2025-05-14 14:52:32.867,59,0.4084077,-0.0568342,0.00501217,-0.9110149,311.9644,9.264255,355.2342,0,DB
2025-05-14 14:52:32.908,60,0.4175564,-0.05673286,0.006026099,-0.9068583,310.8307,9.501545,354.8836,0,DB
2025-05-14 14:52:32.945,61,0.4288828,-0.0572054,0.006739642,-0.901522,309.419,9.877303,354.4674,0,DB
2025-05-14 14:52:32.986,62,0.4367348,-0.05747759,0.007500282,-0.897721,308.4391,10.16802,354.1216,0,DB
2025-05-14 14:52:33.025,63,0.4486171,-0.05727597,0.008336134,-0.891848,306.9423,10.51134,353.6705,0,DB
2025-05-14 14:52:33.066,64,0.4614165,-0.05691144,0.009131345,-0.8853093,305.3183,10.88745,353.1764,0,DB
