Timestamp,HR
2025-07-15 16:13:12,
2025-07-15 16:13:13,118
2025-07-15 16:13:14,117
2025-07-15 16:13:15,117
2025-07-15 16:13:16,116
2025-07-15 16:13:17,116
2025-07-15 16:13:18,114
2025-07-15 16:13:19,113
2025-07-15 16:13:20,112
2025-07-15 16:13:21,111
2025-07-15 16:13:22,113
2025-07-15 16:13:23,115
2025-07-15 16:13:24,115
2025-07-15 16:13:25,115
2025-07-15 16:13:26,113
2025-07-15 16:13:27,112
2025-07-15 16:13:28,110
2025-07-15 16:13:29,109
2025-07-15 16:13:30,110
2025-07-15 16:13:31,112
2025-07-15 16:13:32,113
2025-07-15 16:13:33,114
2025-07-15 16:13:34,114
2025-07-15 16:13:35,115
2025-07-15 16:13:36,116
2025-07-15 16:13:37,117
2025-07-15 16:13:38,118
2025-07-15 16:13:39,119
2025-07-15 16:13:40,119
2025-07-15 16:13:41,120
2025-07-15 16:13:42,120
2025-07-15 16:13:43,121
2025-07-15 16:13:44,121
2025-07-15 16:13:45,121
2025-07-15 16:13:46,120
2025-07-15 16:13:47,120
2025-07-15 16:13:48,120
2025-07-15 16:13:49,120
2025-07-15 16:13:50,120
2025-07-15 16:13:51,120
2025-07-15 16:13:52,120
2025-07-15 16:13:53,120
2025-07-15 16:13:54,120
2025-07-15 16:13:55,120
2025-07-15 16:13:56,119
2025-07-15 16:13:57,119
2025-07-15 16:13:58,119
2025-07-15 16:13:59,119
2025-07-15 16:14:00,118
2025-07-15 16:14:01,118
2025-07-15 16:14:02,118
2025-07-15 16:14:03,118
2025-07-15 16:14:04,118
2025-07-15 16:14:05,119
2025-07-15 16:14:06,119
2025-07-15 16:14:07,120
2025-07-15 16:14:08,120
2025-07-15 16:14:09,120
2025-07-15 16:14:10,120
2025-07-15 16:14:11,120
2025-07-15 16:14:12,120
2025-07-15 16:14:13,120
2025-07-15 16:14:14,120
2025-07-15 16:14:15,120
2025-07-15 16:14:16,119
2025-07-15 16:14:17,118
2025-07-15 16:14:18,118
2025-07-15 16:14:19,118
2025-07-15 16:14:20,119
2025-07-15 16:14:21,119
2025-07-15 16:14:22,120
2025-07-15 16:14:23,120
2025-07-15 16:14:24,121
2025-07-15 16:14:25,121
2025-07-15 16:14:26,121
2025-07-15 16:14:27,121
2025-07-15 16:14:28,121
2025-07-15 16:14:29,120
2025-07-15 16:14:30,120
2025-07-15 16:14:31,119
2025-07-15 16:14:32,119
2025-07-15 16:14:33,119
2025-07-15 16:14:34,119
2025-07-15 16:14:35,119
2025-07-15 16:14:36,119
2025-07-15 16:14:37,120
2025-07-15 16:14:38,120
2025-07-15 16:14:39,120
2025-07-15 16:14:40,119
2025-07-15 16:14:41,119
2025-07-15 16:14:42,119
2025-07-15 16:14:43,119
2025-07-15 16:14:44,120
2025-07-15 16:14:45,120
