Timestamp,Lead I (LA-RA),Lead II (LL-LA),Lead III (LL-RA),Vx-RL,FMS,Condition
2025-07-15 16:30:03.478,0.1784211780985006,-0.0417370044197775,0.1366841745538051,0.0760117017830011,0,DB
2025-07-15 16:30:03.482,0.1503341002849539,-0.0389144296277195,0.1114196715394192,0.0706111179479984,0,DB
2025-07-15 16:30:03.486,0.1247413589139886,-0.0368089617744051,0.087932398028356,0.0664680416798262,0,DB
2025-07-15 16:30:03.490,0.1017319805508329,-0.035760960997107,0.0659710204486333,0.0599010170577336,0,DB
2025-07-15 16:30:03.494,0.0779014606235914,-0.0356889996195955,0.0422124619051705,0.049503854845554,0,DB
2025-07-15 16:30:03.497,0.0524983108415719,-0.0348138507308286,0.017684461018413,0.0378232568684658,0,DB
2025-07-15 16:30:03.501,0.0295758640797383,-0.0318710811271433,-0.0022952161336372,0.0291019345734488,0,DB
2025-07-15 16:30:03.505,0.0129424728018355,-0.0288578483342666,-0.0159153746132381,0.0256365568786447,0,DB
2025-07-15 16:30:03.509,0.0017596483411447,-0.0287705184186293,-0.0270108691529221,0.0251380106348294,0,DB
2025-07-15 16:30:03.513,-0.0072787095091105,-0.0311568420116721,-0.0384355505904371,0.0233966859120411,0,DB
2025-07-15 16:30:03.517,-0.0159758183346016,-0.0325525089877099,-0.0485283263863167,0.0200635890535334,0,DB
2025-07-15 16:30:03.521,-0.023785639038324,-0.0311830984036026,-0.0549687365010655,0.0177249582269154,0,DB
2025-07-15 16:30:03.525,-0.0290954545229501,-0.0288685290669985,-0.0579639826445766,0.0159791925349397,0,DB
2025-07-15 16:30:03.529,-0.0314795406547089,-0.0276933826658581,-0.0591729223702306,0.0125893679703459,0,DB
2025-07-15 16:30:03.533,-0.032891547161102,-0.027117034317886,-0.0600085805234891,0.0096159957087406,0,DB
2025-07-15 16:30:03.537,-0.0349724444309184,-0.0260486899075476,-0.0610211333785358,0.0116281978033394,0,DB
2025-07-15 16:30:03.540,-0.0365427257470816,-0.0255324217738105,-0.062075146557217,0.0180264424171978,0,DB
2025-07-15 16:30:03.544,-0.0364048119036703,-0.0266729542582576,-0.0630777651941963,0.0229965246722154,0,DB
2025-07-15 16:30:03.548,-0.0356907625254933,-0.0277137282469739,-0.0634044898001717,0.0231635606345357,0,DB
2025-07-15 16:30:03.552,-0.0346982614941768,-0.0261894057448391,-0.0608876662626519,0.0205378372444851,0,DB
2025-07-15 16:30:03.556,-0.0320598908981096,-0.0226721791049236,-0.0547320690235405,0.0180991316578286,0,DB
2025-07-15 16:30:03.560,-0.0292049617960265,-0.0197539599216808,-0.0489589207350805,0.0165256254292402,0,DB
2025-07-15 16:30:03.564,-0.0294612807451751,-0.0183062214116597,-0.0477675011703808,0.0151368111071802,0,DB
2025-07-15 16:30:03.568,-0.0313651033567821,-0.0167180189024319,-0.0480831212690549,0.0139778752330226,0,DB
2025-07-15 16:30:03.572,-0.0295677080197822,-0.013273341292685,-0.0428410483196215,0.0152357990839414,0,DB
2025-07-15 16:30:03.576,-0.0230243775083935,-0.0086005109386463,-0.0316248874518917,0.0212047192535529,0,DB
2025-07-15 16:30:03.580,-0.0166360701003771,-0.0059330181492737,-0.0225690872515162,0.0291114647977706,0,DB
2025-07-15 16:30:03.583,-0.0146841042610692,-0.0073535725133999,-0.0220376757730628,0.0311636446101847,0,DB
2025-07-15 16:30:03.587,-0.015748382459403,-0.0091975684542254,-0.024945949909841,0.0229513974792365,0,DB
2025-07-15 16:30:03.591,-0.0137317296409072,-0.0047941339862685,-0.0185258626217605,0.0098042098379829,0,DB
2025-07-15 16:30:03.595,-0.0039538343568505,0.0068582204545517,0.002904387105208,0.0016661174982288,0,DB
2025-07-15 16:30:03.599,0.0107600191730566,0.019462696131683,0.0302227163149401,0.0017253476225597,0,DB
2025-07-15 16:30:03.603,0.0220641389705232,0.0277715397111168,0.0498356796939514,0.0027413958532414,0,DB
2025-07-15 16:30:03.607,0.0248162918520114,0.0328545721872699,0.0576708650527189,-0.0037118405540239,0,DB
2025-07-15 16:30:03.611,0.0211652118847228,0.03754752221248,0.0587127351118652,-0.0163944016200445,0,DB
2025-07-15 16:30:03.615,0.0169412582580237,0.0410603801611094,0.0580016394357569,-0.0259492775292371,0,DB
2025-07-15 16:30:03.619,0.0172809550808921,0.0402454304129865,0.0575263865122781,-0.0264277953719968,0,DB
2025-07-15 16:30:03.622,0.0237605451171207,0.0336810142355215,0.057441560371806,-0.021443904284807,0,DB
2025-07-15 16:30:03.626,0.0319744219489839,0.0233713375374834,0.0553457605060975,-0.0184505652489878,0,DB
2025-07-15 16:30:03.630,0.0333147762569623,0.0140568765947991,0.0473716538725135,-0.0201909152965461,0,DB
2025-07-15 16:30:03.634,0.022508741722463,0.010707643358774,0.0332163861032896,-0.0232379891663185,0,DB
2025-07-15 16:30:03.638,0.0030590852228342,0.0141580956458689,0.0172171818912217,-0.0235727982327047,0,DB
2025-07-15 16:30:03.642,-0.0169306958273541,0.0182936054329209,0.0013629106279508,-0.0217531056061836,0,DB
2025-07-15 16:30:03.646,-0.0334764233853942,0.0143182196006687,-0.0191582027620717,-0.0211015388966683,0,DB
2025-07-15 16:30:03.650,-0.0481865299169496,0.0008036399253634,-0.0473828889682603,-0.0221974504829014,0,DB
2025-07-15 16:30:03.654,-0.0613371369964508,-0.0131094125832011,-0.0744465485561822,-0.0229733339340578,0,DB
2025-07-15 16:30:03.658,-0.0685914841948827,-0.0190501698280406,-0.0876416530000319,-0.0230934346529878,0,DB
2025-07-15 16:30:03.662,-0.0676458402120024,-0.0199905338589748,-0.0876363730485795,-0.0237260769466379,0,DB
2025-07-15 16:30:03.665,-0.0638301022771896,-0.0231447224373896,-0.0869748236922464,-0.0246961506081007,0,DB
2025-07-15 16:30:03.669,-0.0640934885805739,-0.0279619195652337,-0.0920554071237576,-0.0252417178266991,0,DB
2025-07-15 16:30:03.673,-0.0681553397958311,-0.0296207782068163,-0.0977761169815323,-0.0251337017102723,0,DB
2025-07-15 16:30:03.677,-0.0709778914850887,-0.029120697762061,-0.1000985882271463,-0.0237221918247816,0,DB
2025-07-15 16:30:03.681,-0.0718050486448461,-0.0307216247757375,-0.1025266724014013,-0.0207040089470087,0,DB
2025-07-15 16:30:03.685,-0.0741831703456294,-0.0328278844317135,-0.1070110537589974,-0.0182557513082645,0,DB
2025-07-15 16:30:03.689,-0.0779095551805225,-0.0300151910128692,-0.1079247451763431,-0.0198211410931996,0,DB
2025-07-15 16:30:03.693,-0.0784976755148168,-0.0228433665631922,-0.1013410410625531,-0.0252093514575266,0,DB
2025-07-15 16:30:03.697,-0.0754976252530303,-0.0181556681034595,-0.0936532923425443,-0.0292292034126839,0,DB
2025-07-15 16:30:03.701,-0.0740770293336748,-0.0193182415071511,-0.0933952698283684,-0.0284883295227765,0,DB
2025-07-15 16:30:03.705,-0.0766799472951848,-0.0221801004475383,-0.0988600467320163,-0.0263016226569443,0,DB
2025-07-15 16:30:03.708,-0.0794714714935047,-0.0213348405426017,-0.1008063110274096,-0.0269192384559005,0,DB
2025-07-15 16:30:03.712,-0.0787442087059797,-0.0175056225485308,-0.0962498302478998,-0.0294660144074515,0,DB
2025-07-15 16:30:03.716,-0.0763762254237784,-0.0211129508030579,-0.0974891752223815,-0.0300427526485277,0,DB
2025-07-15 16:30:03.720,-0.0784662905382599,-0.0461919608620846,-0.1246582503982081,-0.0246743080339369,0,DB
