Timestamp,Lead I (LA-RA),Lead II (LL-LA),Lead III (LL-RA),Vx-RL
2025-07-15 16:17:28.899,-0.0356108592269071,-0.0154996494596291,-0.051110508465569,-0.0595536767666419
2025-07-15 16:17:28.903,-0.0297597766879594,-0.0102523893668393,-0.0400121658419971,-0.0678553402507011
2025-07-15 16:17:28.907,-0.0233257026701017,-0.0123414937342607,-0.035667196199478,-0.0718301922029348
2025-07-15 16:17:28.911,-0.0232790155491331,-0.0194450197986245,-0.0427240351510875,-0.065198825447857
2025-07-15 16:17:28.915,-0.0298904190509255,-0.0256982886247417,-0.0555887074876187,-0.0505140478160541
2025-07-15 16:17:28.919,-0.0364028102636808,-0.0285109758010393,-0.0649137858850743,-0.0387138030473091
2025-07-15 16:17:28.922,-0.0382303350738818,-0.0287533278958406,-0.066983662797973,-0.0370763454851101
2025-07-15 16:17:28.926,-0.037049388344089,-0.0270861184534978,-0.0641355066338808,-0.0421940067448936
2025-07-15 16:17:28.930,-0.0356391834727191,-0.0233676368593203,-0.0590068201770064,-0.0469465227546407
2025-07-15 16:17:28.934,-0.0350407246677832,-0.0182511047829756,-0.0532918293043993,-0.0473105923456065
2025-07-15 16:17:28.938,-0.0360329229937139,-0.0135302863833683,-0.0495632092387079,-0.0422266596394568
2025-07-15 16:17:28.942,-0.037178230196414,-0.0112011091193305,-0.0483793391852095,-0.0348713603541116
2025-07-15 16:17:28.946,-0.0337236475314081,-0.0116467362181264,-0.045370383627573,-0.0321408415665282
2025-07-15 16:17:28.950,-0.024108426650807,-0.0127503919934874,-0.0368588185312428,-0.0359698837572615
2025-07-15 16:17:28.954,-0.0142837384378539,-0.0129254205028245,-0.0272091588358281,-0.0400278715253663
2025-07-15 16:17:28.958,-0.0108649637847043,-0.013914100651932,-0.0247790643394801,-0.0404368156870751
2025-07-15 16:17:28.961,-0.0127869573992508,-0.0164409696148584,-0.0292279269253022,-0.0414825503599426
2025-07-15 16:17:28.965,-0.0124762576562965,-0.0151305894911701,-0.0276068470676963,-0.0456297422986815
2025-07-15 16:17:28.969,-0.0035525265298557,-0.0044680461729106,-0.0080205726314918,-0.0489030528714704
2025-07-15 16:17:28.973,0.0126067035624763,0.0111814330931464,0.0237881367192376,-0.0515769826462434
2025-07-15 16:17:28.977,0.0263951545388422,0.0212628954086426,0.0476580500030507,-0.0611695496023959
2025-07-15 16:17:28.981,0.02832671199976,0.0232933620597105,0.0516200741060356,-0.0794214837954968
2025-07-15 16:17:28.985,0.0202575982690922,0.0250944889994705,0.0453520873063339,-0.0968640452661611
2025-07-15 16:17:28.989,0.0148822033386776,0.0301991438941,0.0450813472627827,-0.1031441154498086
2025-07-15 16:17:28.993,0.0203493254848405,0.0308704224414468,0.0512197479485299,-0.0959906123838943
2025-07-15 16:17:28.997,0.0293497362731271,0.0222860927153468,0.0516358290019094,-0.0823911566354345
2025-07-15 16:17:29.001,0.0292835339996412,0.0135840614992413,0.0428675955033,-0.0745598224920522
2025-07-15 16:17:29.004,0.0192037041966043,0.0143958717755839,0.0335995759686112,-0.0788627096720533
2025-07-15 16:17:29.008,0.0076255686295475,0.0192441259571565,0.0268696945755625,-0.088346464543281
2025-07-15 16:17:29.012,-0.0034208937961632,0.0165511004590516,0.0131302066432548,-0.091884991351178
2025-07-15 16:17:29.016,-0.0195891575123855,0.0048441723887736,-0.0147449851523333,-0.0869759993697947
2025-07-15 16:17:29.020,-0.0400913887902554,-0.0097660796621167,-0.0498574684893544,-0.079242796280866
2025-07-15 16:17:29.024,-0.0561362912672674,-0.0234987110718989,-0.0796350023836324,-0.0744739423039645
2025-07-15 16:17:29.028,-0.0649027610963194,-0.0343781858373808,-0.0992809469862872,-0.0735627786060482
2025-07-15 16:17:29.032,-0.072217400341497,-0.0397779297663328,-0.1119953301693888,-0.0727500510311125
2025-07-15 16:17:29.036,-0.07951477252628,-0.040244204958748,-0.1197589775550602,-0.0691027796979451
2025-07-15 16:17:29.040,-0.0811839947049668,-0.0401611098619282,-0.121345104644439,-0.0648625622543339
2025-07-15 16:17:29.044,-0.0779352135371765,-0.0417684797293286,-0.1197036933518242,-0.0639593592087772
2025-07-15 16:17:29.047,-0.0787086589107066,-0.0429970858655704,-0.1217057448703013,-0.0664546997653658
2025-07-15 16:17:29.051,-0.0841017116923842,-0.0427404625304407,-0.1268421743254222,-0.0693713240052402
2025-07-15 16:17:29.055,-0.083244896063635,-0.0435457114835973,-0.1267906076574415,-0.0712500307865676
2025-07-15 16:17:29.059,-0.0743462108471682,-0.0461631544743085,-0.1205093654392045,-0.0728717690916261
2025-07-15 16:17:29.063,-0.0714911556865156,-0.0457038342858102,-0.1171949900984135,-0.0736628680532613
2025-07-15 16:17:29.067,-0.0810709530711185,-0.0385386652788483,-0.1196096184845901,-0.070830720690845
2025-07-15 16:17:29.071,-0.0884827961020983,-0.0304535803959078,-0.1189363766403461,-0.0643443007969183
2025-07-15 16:17:29.075,-0.0815665484712599,-0.0309442103413562,-0.1125107589623154,-0.0597564602822583
2025-07-15 16:17:29.079,-0.0719587315638972,-0.0398992246454503,-0.1118579563670512,-0.0615274365005668
2025-07-15 16:17:29.083,-0.076441037944115,-0.0471881865177421,-0.1236292246279334,-0.0651495851041699
2025-07-15 16:17:29.086,-0.0890684025218549,-0.0451482278914393,-0.1342166305871325,-0.062516781165864
2025-07-15 16:17:29.090,-0.0912876939059837,-0.034202839550339,-0.1254905336374253,-0.0552913548963245
2025-07-15 16:17:29.094,-0.0818469235967043,-0.0204600792274354,-0.1023070030129351,-0.0538520509762163
2025-07-15 16:17:29.098,-0.0763469743998819,-0.0182179192240026,-0.0945648938208257,-0.0604568920599431
2025-07-15 16:17:29.102,-0.0818716220823657,-0.0433611865647088,-0.1252328088517588,-0.064145038623866
2025-07-15 16:17:29.106,-0.0911552955554389,-0.0864409623605464,-0.1775962581278758,-0.0568023517549337
2025-07-15 16:17:29.110,-0.0971618234290008,-0.1114196918139729,-0.2085815154623152,-0.0431527341334831
2025-07-15 16:17:29.114,-0.0936647698656938,-0.1076751309679684,-0.2013399010609217,-0.0282875624846094
2025-07-15 16:17:29.118,-0.0651224067459376,-0.1138070004355989,-0.1789294074164776,-0.0048407099069417
2025-07-15 16:17:29.122,0.005091727523454,-0.1492688336143674,-0.1441771063330095,0.0385895525105786
2025-07-15 16:17:29.126,0.1217026332650867,-0.1582950279467727,-0.0365923949310418,0.1007148547548082
2025-07-15 16:17:29.129,0.283835521017272,-0.0762182146877638,0.2076173060724391,0.1646652181177594
2025-07-15 16:17:29.133,0.4738070735074048,0.0828598556450857,0.5566669288878132,0.2063093296987083
2025-07-15 16:17:29.137,0.617683549264239,0.255941368901882,0.8736249178943387,0.2029716015662543
2025-07-15 16:17:29.141,0.6124207375292124,0.4067391875964863,1.019159924846825,0.1441772871244108
2025-07-15 16:17:29.145,0.4306063095053374,0.5298721121156058,0.9604784213345454,0.034334798227442
2025-07-15 16:17:29.149,0.1408333340982734,0.6282850756976572,0.7691184095019888,-0.1234855794351564
2025-07-15 16:17:29.153,-0.1843603854651629,0.7085013527268408,0.5241409669606611,-0.3266787675869994
2025-07-15 16:17:29.157,-0.4920747625405134,0.7478231216512494,0.255748358802781,-0.5342427530668821
2025-07-15 16:17:29.161,-0.6957491169069377,0.6775766086201056,-0.0181725086021137,-0.6612119230995355
