timestamp,LeftEye_Openness_Openness,RightEye_Openness_Openness,LeftEye_PupilDilation_PupilDilation,RightEye_PupilDilation_PupilDilation,LeftEye_PupilPosition_X,LeftEye_PupilPosition_Y,RightEye_PupilPosition_X,RightEye_PupilPosition_Y,LeftEye_Gaze_X,LeftEye_Gaze_Y,LeftEye_Gaze_Z,RightEye_Gaze_X,RightEye_Gaze_Y,RightEye_Gaze_Z,FMSQ
2025-03-06 15:18:43.123,1,1,-1.0,3.554993,-1.0,-1.0,0.677541,0.4269413,0.0,0.0,0.0,-0.1116791,0.1315613,0.9849854,3
2025-03-06 15:18:43.131,1,1,-1.0,3.554993,-1.0,-1.0,0.677541,0.4269413,0.0,0.0,0.0,-0.1116791,0.1315613,0.9849854,3
2025-03-06 15:18:43.140,1,1,-1.0,3.554993,-1.0,-1.0,0.677541,0.4269413,0.0,0.0,0.0,-0.1116791,0.1315613,0.9849854,3
2025-03-06 15:18:43.149,1,1,3.64447,3.894043,0.4244777,0.509369,0.6713687,0.4140372,-0.0307312,0.1776123,0.9836121,-0.1248779,0.1580353,0.9794922,3
2025-03-06 15:18:43.157,1,1,3.64447,3.894043,0.4244777,0.509369,0.6713687,0.4140372,-0.0307312,0.1776123,0.9836121,-0.1248779,0.1580353,0.9794922,3
2025-03-06 15:18:43.165,1,1,3.64447,3.894043,0.4244777,0.509369,0.6713687,0.4140372,-0.0307312,0.1776123,0.9836121,-0.1248779,0.1580353,0.9794922,3
2025-03-06 15:18:43.173,1,1,3.64447,3.894043,0.4244777,0.509369,0.6713687,0.4140372,-0.0307312,0.1776123,0.9836121,-0.1248779,0.1580353,0.9794922,3
2025-03-06 15:18:43.181,1,1,3.64447,3.894043,0.4244777,0.509369,0.6713687,0.4140372,-0.0307312,0.1776123,0.9836121,-0.1248779,0.1580353,0.9794922,3
2025-03-06 15:18:43.189,1,1,3.64447,3.894043,0.4244777,0.509369,0.6713687,0.4140372,-0.0307312,0.1776123,0.9836121,-0.1248779,0.1580353,0.9794922,3
2025-03-06 15:18:43.198,1,1,3.64447,3.894043,0.4244777,0.509369,0.6713687,0.4140372,-0.0307312,0.1776123,0.9836121,-0.1248779,0.1580353,0.9794922,3
2025-03-06 15:18:43.207,1,1,3.287018,3.989868,0.4174344,0.5086293,0.6610268,0.402687,0.01083374,0.1152039,0.9932709,-0.08856201,0.1855927,0.9786224,3
