Timestamp,ECG_test1_ECGtoHR_LA_RA_CAL,Lead I (LA-RA),Lead II (LL-LA),Lead III (LL-RA),Vx-RL
2025-03-06 15:14:00.620,76.41791044776119,0.1775549475393727,-0.1853657295379632,-0.0078097663409856,4.901655146331066e-07
2025-03-06 15:14:00.622,76.41791044776119,-0.7827020112955647,0.778025424928406,-0.0046755671385336,5.04257615420222e-07
2025-03-06 15:14:00.624,76.41791044776119,-1.6649232047586997,1.6636129405944309,-0.0013092416753517,5.183481631229668e-07
2025-03-06 15:14:00.626,76.41791044776119,-2.3892663484777605,2.391677669418497,0.0024123465277187,5.325762758574735e-07
2025-03-06 15:14:00.628,76.41791044776119,-2.893538622011337,2.9001302272598704,0.0065926340037888,5.469869000403832e-07
2025-03-06 15:14:00.630,76.41791044776119,-3.139572828111705,3.1509195221567845,0.011347726239495,5.615096663544983e-07
2025-03-06 15:14:00.632,76.41791044776119,-3.1119362368426597,3.128723039685525,0.0167878388146498,5.759973426224665e-07
2025-03-06 15:14:00.634,76.41791044776119,-2.8169775614197747,2.839874861064477,0.0228983396300274,5.903026443938696e-07
2025-03-06 15:14:00.636,76.41791044776119,-2.291334191529657,2.320692054551022,0.029358907033744,6.043530114110079e-07
2025-03-06 15:14:00.638,76.41791044776119,-1.6143255115857775,1.6497708387256516,0.0354463749596885,6.181850829240253e-07
2025-03-06 15:14:00.640,76.41791044776119,-0.904793850108961,0.9449667760410924,0.0401739772130317,6.319223473078856e-07
2025-03-06 15:14:00.642,76.41791044776119,-0.2903130811923657,0.3329963972332675,0.0426843704810295,6.4570906735421e-07
2025-03-06 15:14:00.644,76.41791044776119,0.1379220115825671,-0.0952059600727585,0.0427171090025074,6.596356190138959e-07
2025-03-06 15:14:00.646,76.41791044776119,0.3549868645906687,-0.3141316538155915,0.0408562714630587,6.736937119707423e-07
2025-03-06 15:14:00.648,76.41791044776119,0.3986569325425344,-0.3603025065107241,0.0383554902364174,6.877834380116564e-07
2025-03-06 15:14:00.650,76.41791044776119,0.3396964925923534,-0.3030738116716671,0.0366237489804321,7.017668332196416e-07
2025-03-06 15:14:00.652,76.41791044776119,0.2478353176331323,-0.211121099969536,0.0367152897622051,7.155390005370043e-07
2025-03-06 15:14:00.654,76.41791044776119,0.1707358551938818,-0.1315881571194404,0.0391487741447733,7.290798476187677e-07
2025-03-06 15:14:00.656,76.41791044776119,0.1299288398190684,-0.0858409036779755,0.0440890158940238,7.424607221813975e-07
2025-03-06 15:14:00.658,76.41791044776119,0.12756913585139,-0.0759393342655043,0.0516308846507736,7.558042325137521e-07
2025-03-06 15:14:00.660,76.41791044776119,0.155479271002364,-0.0935969807213215,0.06188337638806,7.692195391207227e-07
2025-03-06 15:14:00.661,76.41791044776119,0.2013111072578372,-0.1265442453369253,0.0747679510337872,7.827470790245603e-07
2025-03-06 15:14:00.663,76.41791044776119,0.251361111425772,-0.1616535921748085,0.0897086115828733,7.963405180614439e-07
2025-03-06 15:14:00.665,76.41791044776119,0.2922480436662051,-0.1867640674511363,0.1054850721188004,8.09893581993968e-07
2025-03-06 15:14:00.667,76.41791044776119,0.3134172250628841,-0.1930176319236128,0.120400692926135,8.232961872636239e-07
2025-03-06 15:14:00.669,76.41791044776119,0.310443215698052,-0.1777384608017939,0.1327058586745937,8.36490011808754e-07
2025-03-06 15:14:00.671,76.41791044776119,0.2872943042472997,-0.1462283200371978,0.1410670918249549,8.494952521981059e-07
2025-03-06 15:14:00.673,76.41791044776119,0.2555303029650679,-0.110661934588974,0.1448694794810524,8.623962882183334e-07
2025-03-06 15:14:00.675,76.41791044776119,0.2299661682519287,-0.0856965347566359,0.1442707477208787,8.752954937096477e-07
2025-03-06 15:14:00.677,76.41791044776119,0.2224956690724128,-0.0824335774452445,0.1400632087611945,8.882602203649049e-07
2025-03-06 15:14:00.679,76.41791044776119,0.2369937302396352,-0.1035773196656294,0.1334175306628725,9.012902287172008e-07
2025-03-06 15:14:00.681,76.41791044776119,0.2677144920223709,-0.1421915006058773,0.1255241147360009,9.143210541443334e-07
