Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMSQ
2025-03-08 12:31:17.690,42,0.1010529,-0.6546925,-0.0548149,-0.7471022,347.1284,82.7912,357.0358,9
2025-03-08 12:31:17.715,43,0.1008649,-0.6545725,-0.05525192,-0.7472005,347.1109,82.76758,357.0906,9
2025-03-08 12:31:17.740,44,0.1007392,-0.6543902,-0.05560484,-0.7473509,347.0941,82.73582,357.1342,9
2025-03-08 12:31:17.764,45,0.1002318,-0.6541947,-0.05599973,-0.7475608,347.1072,82.69379,357.2119,9
2025-03-08 12:31:17.790,46,0.09990529,-0.6540291,-0.05637049,-0.7477215,347.1066,82.66035,357.2727,9
2025-03-08 12:31:17.816,47,0.09977499,-0.6539335,-0.05659181,-0.7478058,347.1006,82.64227,357.3038,9
2025-03-08 12:31:17.841,48,0.09927297,-0.6538042,-0.0566651,-0.7479801,347.138,82.6115,357.352,9
2025-03-08 12:31:17.868,49,0.09935451,-0.6536125,-0.05698389,-0.7481126,347.106,82.58276,357.3765,9
2025-03-08 12:31:17.892,50,0.09983873,-0.6534186,-0.05726901,-0.7481958,347.0419,82.56222,357.3665,9
2025-03-08 12:31:17.918,51,0.09986464,-0.653324,-0.05695133,-0.7482991,347.0634,82.54882,357.3386,9
2025-03-08 12:31:17.943,52,0.09981158,-0.6531668,-0.05628389,-0.748494,347.1181,82.52485,357.2876,9
2025-03-08 12:31:17.969,53,0.09999927,-0.6530828,-0.05617359,-0.7485505,347.11,82.51605,357.2648,9
2025-03-08 12:31:17.993,54,0.1001133,-0.6530087,-0.05627518,-0.7485923,347.0921,82.50673,357.2659,9
2025-03-08 12:31:18.018,55,0.1000264,-0.6530035,-0.0561479,-0.748618,347.1093,82.50439,357.2618,9
2025-03-08 12:31:18.042,56,0.1000139,-0.652957,-0.05604289,-0.7486681,347.1181,82.49716,357.2545,9
2025-03-08 12:31:18.070,57,0.09990783,-0.6529077,-0.05629446,-0.7487063,347.108,82.48671,357.2855,9
2025-03-08 12:31:18.095,58,0.0996596,-0.6527865,-0.05647844,-0.7488312,347.1151,82.46229,357.3231,9
2025-03-08 12:31:18.120,59,0.0989954,-0.6526739,-0.05638633,-0.7490244,347.1791,82.43115,357.3693,9
2025-03-08 12:31:18.144,60,0.09893811,-0.6524755,-0.05637746,-0.7492054,347.1841,82.39926,357.3765,9
2025-03-08 12:31:18.170,61,0.09892268,-0.6524599,-0.05659084,-0.7492051,347.1692,82.39602,357.3965,9
2025-03-08 12:31:18.195,62,0.09863281,-0.6525441,-0.05640002,-0.7491842,347.209,82.40347,357.4012,9
2025-03-08 12:31:18.220,63,0.09846885,-0.6526177,-0.05654957,-0.7491304,347.2121,82.41113,357.4258,9
2025-03-08 12:31:18.246,64,0.09841044,-0.6527666,-0.05684603,-0.748986,347.1952,82.43228,357.4536,9
2025-03-08 12:31:18.271,65,0.09829251,-0.6529662,-0.05693783,-0.7488205,347.1991,82.46055,357.4673,9
2025-03-08 12:31:18.296,66,0.09873816,-0.652979,-0.05706172,-0.7487413,347.1512,82.47149,357.4428,9
2025-03-08 12:31:18.321,67,0.09965195,-0.6527941,-0.05762586,-0.7487382,347.0287,82.46066,357.4232,9
2025-03-08 12:31:18.347,68,0.1000137,-0.6524627,-0.05843267,-0.7489163,346.9352,82.41503,357.4707,9
2025-03-08 12:31:18.372,69,0.1002789,-0.6521147,-0.05892054,-0.7491456,346.874,82.36556,357.4984,9
2025-03-08 12:31:18.396,70,0.100699,-0.6515914,-0.05893835,-0.7495431,346.8345,82.29332,357.4763,9
2025-03-08 12:31:18.420,71,0.100534,-0.6512995,-0.05885909,-0.7498252,346.8539,82.24482,357.4876,9
2025-03-08 12:31:18.445,72,0.09970814,-0.6512319,-0.05885726,-0.7499943,346.9254,82.217,357.5534,9
2025-03-08 12:31:18.471,73,0.09906031,-0.6512879,-0.05856945,-0.750054,347.0034,82.21286,357.5782,9
2025-03-08 12:31:18.496,74,0.09905722,-0.6513635,-0.05834232,-0.7500064,347.0211,82.22503,357.5574,9
2025-03-08 12:31:18.520,75,0.09900653,-0.6514677,-0.05799563,-0.7499496,347.0521,82.24091,357.5294,9
2025-03-08 12:31:18.548,76,0.09951268,-0.6516408,-0.05783974,-0.7497442,347.0207,82.27863,357.4731,9
2025-03-08 12:31:18.572,77,0.09979589,-0.6519347,-0.05762408,-0.7494676,347.0135,82.33057,357.4269,9
2025-03-08 12:31:18.597,78,0.1004529,-0.6524346,-0.05722212,-0.7489755,346.9888,82.42278,357.3315,9
2025-03-08 12:31:18.623,79,0.1026223,-0.6529057,-0.05555139,-0.7483964,346.9298,82.5462,357.0073,9
2025-03-08 12:31:18.649,80,0.1070706,-0.6533321,-0.05224395,-0.7476389,346.7991,82.71902,356.3614,9
2025-03-08 12:31:18.673,81,0.109274,-0.6534911,-0.05061204,-0.7472934,346.7342,82.7983,356.0425,9
2025-03-08 12:31:18.698,82,0.1109002,-0.6533414,-0.04906774,-0.7472876,346.7109,82.81689,355.7823,9
2025-03-08 12:31:18.722,83,0.1131709,-0.6530551,-0.04669918,-0.7473491,346.6941,82.83239,355.402,9
2025-03-08 12:31:18.749,84,0.1157844,-0.6527972,-0.04388783,-0.7473446,346.6816,82.86306,354.9553,9
2025-03-08 12:31:18.774,85,0.1185253,-0.6524764,-0.04122625,-0.7473468,346.6466,82.88853,354.5121,9
2025-03-08 12:31:18.800,86,0.120455,-0.6524372,-0.03922996,-0.7471797,346.6327,82.9368,354.186,9
2025-03-08 12:31:18.825,87,0.124134,-0.6526731,-0.03569584,-0.7465486,346.5887,83.07883,353.5815,9
2025-03-08 12:31:18.850,88,0.1263669,-0.653038,-0.03357904,-0.7459528,346.5625,83.201,353.2127,9
2025-03-08 12:31:18.876,89,0.129042,-0.6535373,-0.03084854,-0.7451749,346.5475,83.35903,352.7526,9
2025-03-08 12:31:18.900,90,0.1316548,-0.6539015,-0.02822798,-0.7445019,346.5291,83.49579,352.3091,9
2025-03-08 12:31:18.924,91,0.1338627,-0.6541569,-0.02627144,-0.7439554,346.494,83.60397,351.9571,9
2025-03-08 12:31:18.949,92,0.1362388,-0.654363,-0.0240738,-0.7434171,346.4632,83.71123,351.5714,9
2025-03-08 12:31:18.973,93,0.1397171,-0.6544445,-0.02083744,-0.7427971,346.418,83.83651,351.0085,9
2025-03-08 12:31:18.998,94,0.1417254,-0.6544916,-0.01928369,-0.7424171,346.3683,83.90955,350.7101,9
2025-03-08 12:31:19.024,95,0.1445338,-0.654355,-0.01677125,-0.7420571,346.3227,83.98251,350.2671,9
2025-03-08 12:31:19.048,96,0.1468368,-0.6541488,-0.01456731,-0.7418331,346.2955,84.0294,349.8929,9
2025-03-08 12:31:19.072,97,0.1491317,-0.6539082,-0.01267031,-0.7416223,346.2451,84.07133,349.5459,9
2025-03-08 12:31:19.097,98,0.1509481,-0.6536459,-0.01094828,-0.7415134,346.2213,84.09471,349.2536,9
2025-03-08 12:31:19.124,99,0.1546093,-0.6536101,-0.00769116,-0.7408311,346.1646,84.22045,348.6728,9
2025-03-08 12:31:19.148,100,0.1563721,-0.6535878,-0.005837947,-0.7404979,346.1596,84.28186,348.3687,9
2025-03-08 12:31:19.172,101,0.157841,-0.6536403,-0.004206736,-0.7401507,346.1635,84.34486,348.1064,9
2025-03-08 12:31:19.197,102,0.1608825,-0.6535244,-0.000935629,-0.7396095,346.1605,84.44176,347.5761,9
2025-03-08 12:31:19.223,103,0.1629945,-0.65342,0.001190085,-0.7392387,346.1472,84.50638,347.2204,9
2025-03-08 12:31:19.248,104,0.1645141,-0.6533148,0.002965957,-0.7389901,346.1564,84.5493,346.9439,9
2025-03-08 12:31:19.273,105,0.1679545,-0.6531119,0.005906373,-0.7383777,346.095,84.65205,346.4087,9
2025-03-08 12:31:19.299,106,0.1692517,-0.6530223,0.00712074,-0.7381499,346.08,84.6897,346.1979,9
2025-03-08 12:31:19.322,107,0.1722878,-0.6529322,0.009711917,-0.7374975,346.0284,84.7975,345.7233,9
2025-03-08 12:31:19.348,108,0.174631,-0.6528605,0.0116901,-0.7369809,345.9874,84.88187,345.3584,9
2025-03-08 12:31:19.372,109,0.1767524,-0.652694,0.01387076,-0.7365847,345.9789,84.94431,344.9966,9
2025-03-08 12:31:19.403,110,0.1794276,-0.6524322,0.01610544,-0.7361242,345.9277,85.01566,344.5845,9
2025-03-08 12:31:19.430,111,0.1830926,-0.6521634,0.01930215,-0.7353828,345.8708,85.13039,344.006,9
2025-03-08 12:31:19.457,112,0.1860741,-0.6518938,0.0221185,-0.7347937,345.8409,85.21862,343.5173,9
2025-03-08 12:31:19.482,113,0.1882758,-0.6517971,0.02398956,-0.7342598,345.8055,85.30066,343.1718,9
2025-03-08 12:31:19.508,114,0.1919864,-0.6515588,0.02738316,-0.7333914,345.7639,85.4303,342.5697,9
2025-03-08 12:31:19.533,115,0.1940072,-0.6515279,0.0292928,-0.7328129,345.7489,85.51774,342.2344,9
2025-03-08 12:31:19.558,116,0.1965492,-0.6514469,0.03159271,-0.7321117,345.7218,85.62244,341.8215,9
2025-03-08 12:31:19.582,117,0.1993896,-0.651328,0.03413899,-0.7313346,345.6899,85.73682,341.3621,9
2025-03-08 12:31:19.607,118,0.2033481,-0.6511469,0.03780009,-0.730225,345.6554,85.89726,340.7117,9
2025-03-08 12:31:19.633,119,0.2055143,-0.6509659,0.03969146,-0.7296794,345.6264,85.97381,340.3662,9
2025-03-08 12:31:19.659,120,0.207586,-0.6507956,0.04174027,-0.7291305,345.618,86.04884,340.0152,9
2025-03-08 12:31:19.684,121,0.2119556,-0.65051,0.04549511,-0.7279027,345.5594,86.22112,339.32,9
2025-03-08 12:31:19.708,122,0.2136513,-0.6503494,0.04717043,-0.7274433,345.553,86.28186,339.0325,9
2025-03-08 12:31:19.733,123,0.2162186,-0.6501096,0.04942747,-0.7267491,345.5221,86.37523,338.6201,9
2025-03-08 12:31:19.757,124,0.2201535,-0.6497873,0.05305807,-0.7255991,345.4909,86.52867,337.9716,9
2025-03-08 12:31:19.782,125,0.2226245,-0.6495494,0.05551099,-0.7248743,345.4849,86.62166,337.55,9
2025-03-08 12:31:19.806,126,0.2265001,-0.6491961,0.05908753,-0.7237065,345.4562,86.77322,336.91,9
2025-03-08 12:31:19.831,127,0.2288977,-0.6488644,0.06135401,-0.7230608,345.4401,86.85139,336.511,9
2025-03-08 12:31:19.856,128,0.2319947,-0.6485464,0.06397793,-0.722131,345.3996,86.97116,336.0183,9
2025-03-08 12:31:19.881,129,0.2351888,-0.6481917,0.06675269,-0.7211644,345.3637,87.09309,335.504,9
2025-03-08 12:31:19.906,130,0.2380726,-0.6477299,0.06951384,-0.7203718,345.3479,87.18376,335.0202,9
2025-03-08 12:31:19.932,131,0.2429488,-0.6469206,0.07424689,-0.7189974,345.3274,87.3374,334.1957,9
2025-03-08 12:31:19.956,132,0.2454062,-0.6465168,0.07671651,-0.7182665,345.3249,87.41774,333.7722,9
2025-03-08 12:31:19.981,133,0.2479588,-0.6461564,0.07894062,-0.7174726,345.298,87.51153,333.3591,9
2025-03-08 12:31:20.006,134,0.2528818,-0.6456346,0.08360408,-0.7156935,345.2847,87.72382,332.5264,9
2025-03-08 12:31:20.031,135,0.2568173,-0.6453058,0.08714044,-0.7141654,345.2646,87.91112,331.8734,9
2025-03-08 12:31:20.056,136,0.2602058,-0.6450368,0.09016667,-0.7128049,345.2483,88.07754,331.3113,9
2025-03-08 12:31:20.082,137,0.2625801,-0.644882,0.09259183,-0.7117626,345.2639,88.20115,330.8909,9
2025-03-08 12:31:20.106,138,0.2681167,-0.6442586,0.09785031,-0.7095563,345.2616,88.45415,329.9463,9
2025-03-08 12:31:20.132,139,0.2709979,-0.6439188,0.1007637,-0.7083613,345.2761,88.58649,329.4392,9
2025-03-08 12:31:20.158,140,0.2738918,-0.6434223,0.1035944,-0.7072902,345.2778,88.69765,328.9399,9
2025-03-08 12:31:20.182,141,0.2775649,-0.6427728,0.1070575,-0.705932,345.2705,88.83863,328.316,9
2025-03-08 12:31:20.208,142,0.2816569,-0.6419991,0.1108187,-0.7044331,345.2545,88.99195,327.6284,9
2025-03-08 12:31:20.233,143,0.2875268,-0.6408799,0.1162333,-0.7022048,345.237,89.21767,326.6375,9
2025-03-08 12:31:20.258,144,0.2907026,-0.6401665,0.1192164,-0.7010468,345.2291,89.32697,326.0975,9
2025-03-08 12:31:20.285,145,0.2937828,-0.6393757,0.1223738,-0.6999395,345.2397,89.42045,325.5526,9
2025-03-08 12:31:20.310,146,0.2999182,-0.6380872,0.1279337,-0.6975151,345.2188,89.65701,324.5194,9
2025-03-08 12:31:20.334,147,0.305404,-0.6370025,0.1330189,-0.6951709,345.2176,89.88666,323.5816,9
2025-03-08 12:31:20.359,148,0.3093956,-0.6362082,0.1367591,-0.6934051,345.223,90.05765,322.894,9
2025-03-08 12:31:20.385,149,0.3117916,-0.6357889,0.1389886,-0.6922724,345.2291,90.17081,322.4806,9
2025-03-08 12:31:20.409,150,0.3185072,-0.6343849,0.1451694,-0.6892279,345.2346,90.4611,321.3284,9
2025-03-08 12:31:20.433,151,0.32232,-0.6336418,0.1487872,-0.6873649,345.2532,90.63894,320.662,9
2025-03-08 12:31:20.458,152,0.3281554,-0.6322824,0.1545902,-0.6845693,345.2975,90.88464,319.6209,9
2025-03-08 12:31:20.482,153,0.3328196,-0.6310763,0.1592917,-0.682349,345.3362,91.0692,318.7827,9
2025-03-08 12:31:20.507,154,0.3362687,-0.6301516,0.1627995,-0.6806828,345.3681,91.20424,318.1592,9
2025-03-08 12:31:20.530,155,0.340162,-0.6290867,0.1667617,-0.6787714,345.4059,91.35713,317.4537,9
2025-03-08 12:31:20.555,156,0.3451338,-0.6277705,0.1715056,-0.6762936,345.4342,91.56458,316.5754,9
2025-03-08 12:31:20.578,157,0.352609,-0.6257464,0.1786092,-0.6724637,345.4807,91.88145,315.2523,9
2025-03-08 12:31:20.602,158,0.3560954,-0.6247321,0.1820768,-0.6706372,345.5152,92.02356,314.6211,9
2025-03-08 12:31:20.626,159,0.3598322,-0.6236642,0.1857801,-0.668618,345.5549,92.18211,313.9437,9
2025-03-08 12:31:20.651,160,0.3672465,-0.6215304,0.192774,-0.6645814,345.6112,92.50524,312.6235,9
2025-03-08 12:31:20.673,161,0.3713943,-0.6201504,0.1970845,-0.6622973,345.6702,92.66444,311.8518,9
2025-03-08 12:31:20.697,162,0.3722341,-0.6199591,0.197784,-0.6617963,345.6733,92.71026,311.7083,9
2025-03-08 12:31:20.721,163,0.3723891,-0.6199234,0.1979104,-0.6617048,345.6736,92.71868,311.682,9
2025-03-08 12:31:20.744,164,0.3723939,-0.6198606,0.1978869,-0.661768,345.6673,92.70995,311.6844,9
2025-03-08 12:31:20.768,165,0.3723384,-0.619812,0.1980092,-0.6618081,345.6777,92.6978,311.6809,9
2025-03-08 12:31:20.790,166,0.3722772,-0.6197857,0.1980591,-0.6618521,345.6836,92.68848,311.6836,9
2025-03-08 12:31:20.814,167,0.3722048,-0.6197956,0.1979489,-0.6619167,345.6786,92.6836,311.7002,9
2025-03-08 12:31:20.837,168,0.3721288,-0.6198811,0.197803,-0.6619228,345.6756,92.68951,311.719,9
2025-03-08 12:31:20.860,169,0.3721452,-0.6198852,0.1977482,-0.6619261,345.6702,92.69162,311.7217,9
2025-03-08 12:31:20.883,170,0.3719215,-0.6199486,0.1977247,-0.6619996,345.6842,92.68104,311.7464,9
2025-03-08 12:31:20.906,171,0.3716956,-0.619945,0.1977602,-0.662119,345.6992,92.66046,311.7674,9
2025-03-08 12:31:20.930,172,0.3716564,-0.6199105,0.1978268,-0.6621535,345.7048,92.65188,311.7665,9
2025-03-08 12:31:20.952,173,0.3716458,-0.6198077,0.1977708,-0.6622725,345.6939,92.63598,311.7738,9
2025-03-08 12:31:20.975,174,0.3716249,-0.6196972,0.1977946,-0.6623805,345.69,92.61796,311.7756,9
2025-03-08 12:31:20.998,175,0.3716782,-0.6196135,0.1978217,-0.6624207,345.6841,92.61046,311.769,9
2025-03-08 12:31:21.022,176,0.3717945,-0.6196944,0.1978223,-0.6622795,345.6831,92.63257,311.7555,9
2025-03-08 12:31:21.045,177,0.3717155,-0.619747,0.1977939,-0.6622832,345.6883,92.63327,311.7654,9
2025-03-08 12:31:21.068,178,0.3716216,-0.6198267,0.1978673,-0.6622393,345.7048,92.63652,311.7681,9
2025-03-08 12:31:21.092,179,0.3714377,-0.6199902,0.1977844,-0.6622142,345.718,92.64418,311.792,9
2025-03-08 12:31:21.115,180,0.3712639,-0.6200626,0.1977546,-0.6622528,345.7295,92.6394,311.8117,9
2025-03-08 12:31:21.139,181,0.3711887,-0.6200407,0.1978126,-0.6622983,345.7371,92.62948,311.8152,9
2025-03-08 12:31:21.163,182,0.3711268,-0.6199561,0.1978301,-0.6624069,345.7365,92.61163,311.8215,9
2025-03-08 12:31:21.186,183,0.3710966,-0.6199527,0.1976538,-0.6624796,345.7227,92.60863,311.8393,9
2025-03-08 12:31:21.209,184,0.3710495,-0.619832,0.1976103,-0.6626319,345.7137,92.58689,311.8496,9
2025-03-08 12:31:21.232,185,0.3709698,-0.6197619,0.1974394,-0.6627931,345.6987,92.56976,311.8732,9
2025-03-08 12:31:21.256,186,0.3708565,-0.6197294,0.1972422,-0.6629456,345.6856,92.5552,311.9019,9
2025-03-08 12:31:21.431,187,0.3709276,-0.6195757,0.1975299,-0.6629637,345.6968,92.53877,311.8729,9
2025-03-08 12:31:21.456,188,0.3706263,-0.6199012,0.1977316,-0.6627677,345.7514,92.55947,311.8832,9
2025-03-08 12:31:21.481,189,0.3704289,-0.6199323,0.1978688,-0.6628081,345.7758,92.54644,311.8923,9
2025-03-08 12:31:21.494,190,0.3703755,-0.6198964,0.1978452,-0.6628786,345.7744,92.5365,311.9004,9
2025-03-08 12:31:21.513,191,0.3702965,-0.6199285,0.1977229,-0.6629292,345.7701,92.53434,311.9183,9
2025-03-08 12:31:21.538,192,0.3704701,-0.6198058,0.1976697,-0.6629628,345.7483,92.53181,311.9062,9
2025-03-08 12:31:21.549,193,0.3705474,-0.6197491,0.1976745,-0.6629711,345.7409,92.53035,311.8985,9
2025-03-08 12:31:21.572,194,0.3704959,-0.6196927,0.1976393,-0.6630632,345.737,92.5176,311.9077,9
2025-03-08 12:31:21.583,195,0.3704478,-0.6196885,0.1976119,-0.6631021,345.737,92.51276,311.915,9
2025-03-08 12:31:21.605,196,0.3702532,-0.6197256,0.1974289,-0.6632307,345.7341,92.50118,311.9501,9
2025-03-08 12:31:21.617,197,0.3702482,-0.6197054,0.1974325,-0.6632512,345.7333,92.49778,311.9506,9
2025-03-08 12:31:21.639,198,0.3702155,-0.6196963,0.1972285,-0.6633385,345.7169,92.49379,311.971,9
2025-03-08 12:31:21.651,199,0.3702706,-0.619669,0.1973127,-0.6633084,345.7195,92.49456,311.9587,9
2025-03-08 12:31:21.673,200,0.3702603,-0.6196194,0.1973159,-0.6633595,345.7171,92.48642,311.9602,9
2025-03-08 12:31:21.684,201,0.3702757,-0.6196062,0.1973449,-0.6633546,345.7179,92.48581,311.9564,9
2025-03-08 12:31:21.706,202,0.3701525,-0.619436,0.1974474,-0.6635518,345.7225,92.45001,311.9634,9
2025-03-08 12:31:21.718,203,0.3701511,-0.6195228,0.1973443,-0.6635021,345.7192,92.46266,311.9708,9
2025-03-08 12:31:21.739,204,0.3701995,-0.6194585,0.1973246,-0.6635411,345.7108,92.45755,311.9683,9
2025-03-08 12:31:21.751,205,0.3700452,-0.6194301,0.1972549,-0.6636744,345.7113,92.43987,311.9908,9
2025-03-08 12:31:21.773,206,0.3700615,-0.6194347,0.1972569,-0.6636603,345.7109,92.44198,311.9888,9
2025-03-08 12:31:21.784,207,0.3700288,-0.6194561,0.1972977,-0.6636464,345.7176,92.44218,311.9886,9
2025-03-08 12:31:21.796,208,0.3699547,-0.619453,0.1972327,-0.6637101,345.7158,92.43525,312.0018,9
2025-03-08 12:31:21.817,209,0.370017,-0.619439,0.1971727,-0.6637062,345.7063,92.43876,312.0004,9
2025-03-08 12:31:21.829,210,0.3699342,-0.619485,0.1971133,-0.6637271,345.7086,92.43822,312.0133,9
2025-03-08 12:31:21.850,211,0.3698322,-0.6194305,0.1971355,-0.6638281,345.7126,92.42126,312.023,9
2025-03-08 12:31:21.863,212,0.3698899,-0.6193889,0.1970448,-0.6638618,345.6989,92.42036,312.025,9
2025-03-08 12:31:21.876,213,0.3699687,-0.6194438,0.1967422,-0.6638564,345.6721,92.4356,312.0409,9
2025-03-08 12:31:21.894,214,0.3696768,-0.6193864,0.1967129,-0.6640812,345.6817,92.40154,312.0749,9
2025-03-08 12:31:21.906,215,0.3696101,-0.6193267,0.1966781,-0.6641843,345.6785,92.38697,312.0857,9
2025-03-08 12:31:21.927,216,0.3695718,-0.6192179,0.196536,-0.6643491,345.6614,92.36785,312.1031,9
2025-03-08 12:31:21.939,217,0.3696483,-0.6191851,0.1966285,-0.6643097,345.6631,92.36972,312.0879,9
2025-03-08 12:31:21.951,218,0.3697846,-0.6190726,0.1967302,-0.6643085,345.6573,92.36523,312.0668,9
2025-03-08 12:31:21.972,219,0.3698012,-0.6188971,0.196997,-0.6643838,345.6681,92.34084,312.0456,9
2025-03-08 12:31:21.983,220,0.369922,-0.6189143,0.1967698,-0.6643679,345.6431,92.3542,312.0514,9
2025-03-08 12:31:21.995,221,0.369676,-0.6189677,0.1967055,-0.6644742,345.6543,92.34035,312.0818,9
2025-03-08 12:31:22.015,222,0.3696874,-0.6189988,0.1966219,-0.6644636,345.6485,92.34599,312.087,9
2025-03-08 12:31:22.027,223,0.3697363,-0.6190698,0.1966529,-0.6643611,345.653,92.36062,312.0783,9
2025-03-08 12:31:22.040,224,0.369767,-0.619144,0.1966377,-0.6642793,345.6548,92.37417,312.0752,9
2025-03-08 12:31:22.066,225,0.3696133,-0.6192467,0.1967093,-0.6642479,345.6759,92.37554,312.084,9
2025-03-08 12:31:22.078,226,0.3694862,-0.6194034,0.1965368,-0.6642236,345.678,92.38738,312.1093,9
2025-03-08 12:31:22.092,227,0.3693609,-0.6193453,0.1965365,-0.6643474,345.681,92.36789,312.1234,9
2025-03-08 12:31:22.105,228,0.3692896,-0.6193381,0.196658,-0.6643578,345.6949,92.36044,312.1209,9
2025-03-08 12:31:22.126,229,0.3692819,-0.619276,0.1967548,-0.6643913,345.6997,92.35062,312.1147,9
2025-03-08 12:31:22.139,230,0.3692708,-0.6191474,0.1969569,-0.6644575,345.7095,92.33069,312.101,9
