Timestamp,GSR_Filtered,PPG_Filtered
2025-06-25 13:45:40.379,-8.17687263306447e-05,-84.21750276618009
2025-06-25 13:45:40.387,-2.6279666177495065e-05,-85.20068758940819
2025-06-25 13:45:40.395,2.7773789281049985e-05,-85.55545907926927
2025-06-25 13:45:40.402,7.944173284783943e-05,-85.17163968813317
2025-06-25 13:45:40.410,0.0001278448380351,-83.9491026933749
2025-06-25 13:45:40.418,0.000172199772599,-81.80188040805083
2025-06-25 13:45:40.426,0.0002118408192683,-78.6619122842376
2025-06-25 13:45:40.434,0.0002462368789611,-74.482257685533
2025-06-25 13:45:40.442,0.000275003316009,-69.23961526458089
2025-06-25 13:45:40.449,0.0002979083933203,-62.93601706707562
2025-06-25 13:45:40.457,0.0003148743107806,-55.59959975019671
2025-06-25 13:45:40.465,0.0003259730897972,-47.28439612422368
2025-06-25 13:45:40.473,0.0003314177379508,-38.06913555272558
2025-06-25 13:45:40.481,0.0003315492806116,-28.05508911602157
2025-06-25 13:45:40.488,0.0003268203628891,-17.363042132257636
2025-06-25 13:45:40.496,0.0003177762082046,-6.129519856046851
2025-06-25 13:45:40.504,0.000305033772677,5.497570694091636
2025-06-25 13:45:40.512,0.00028925995978,17.363691060943655
2025-06-25 13:45:40.520,0.00027114975186,29.31260343643143
2025-06-25 13:45:40.527,0.000251405055947,41.19126660486572
2025-06-25 13:45:40.535,0.000230714933744,52.85448177896598
2025-06-25 13:45:40.543,0.0002097376987326,64.16908932552103
2025-06-25 13:45:40.551,0.000189085158269,75.01754222390416
2025-06-25 13:45:40.559,0.0001693091095075,85.30071515349917
2025-06-25 13:45:40.567,0.0001508901039514,94.93984729208626
2025-06-25 13:45:40.574,0.0001342284808415,103.8775599291992
2025-06-25 13:45:40.582,0.0001196377108358,112.077934500862
2025-06-25 13:45:40.590,0.0001073401605391,119.52568036826456
2025-06-25 13:45:40.598,9.7465459149446e-05,126.22446253113796
2025-06-25 13:45:40.606,9.005168106298366e-05,132.19449571100628
2025-06-25 13:45:40.613,8.504950273497989e-05,137.46954142065607
2025-06-25 13:45:40.621,8.23293260666105e-05,142.0934676791872
2025-06-25 13:45:40.629,8.169112115252883e-05,146.11654623816068
2025-06-25 13:45:40.637,8.287651226391575e-05,149.59166922647208
2025-06-25 13:45:40.645,8.558249444733355e-05,152.5706660227952
2025-06-25 13:45:40.652,8.947615073299749e-05,155.10089226558293
2025-06-25 13:45:40.660,9.420979577605888e-05,157.22224683389803
2025-06-25 13:45:40.668,9.943602816511372e-05,158.96475024350227
2025-06-25 13:45:40.676,0.0001048221943011,160.34679026819256
2025-06-25 13:45:40.684,0.0001100637612505,161.37410893557225
2025-06-25 13:45:40.692,0.0001148960868882,162.03957068324146
2025-06-25 13:45:40.699,0.0001191040830362,162.32371578296534
2025-06-25 13:45:40.707,0.0001225293160155,162.19606756090766
2025-06-25 13:45:40.715,0.000125074201189,161.61712786463667
2025-06-25 13:45:40.723,0.0001267031209829,160.5409640013007
2025-06-25 13:45:40.731,0.0001274405004052,158.9182632473327
2025-06-25 13:45:40.738,0.0001273660719443,156.69970912345173
2025-06-25 13:45:40.746,0.0001266077149633,153.8395178875058
2025-06-25 13:45:40.754,0.0001253323351735,150.29896487686537
2025-06-25 13:45:40.762,0.0001237352580056,146.04972897372113
2025-06-25 13:45:40.770,0.0001220285796948,141.0768898840114
2025-06-25 13:45:40.777,0.0001204288997966,137.31154426932343
2025-06-25 13:45:40.785,0.0001191448830058,132.6078987482722
2025-06-25 13:45:40.793,0.0001183651662155,126.9907125654361
2025-06-25 13:45:40.801,0.0001182472036849,120.50940352775586
2025-06-25 13:45:40.809,0.0001189076800878,113.23814738385248
2025-06-25 13:45:40.817,0.000120415083302,105.27499324532272
2025-06-25 13:45:40.824,0.0001227849162435,96.7400063132752
2025-06-25 13:45:40.832,0.0001259778734499,87.77249288811156
2025-06-25 13:45:40.840,0.0001299011515436,78.52740253368043
2025-06-25 13:45:40.848,0.0001344129086445,69.1710368168618
2025-06-25 13:45:40.856,0.0001393297073359,59.8762224025277
2025-06-25 13:45:40.863,0.000144436559004,50.81712796494834
2025-06-25 13:45:40.871,0.0001494989763504,42.16391904825716
2025-06-25 13:45:40.879,0.0001542762794464,34.0774524172899
2025-06-25 13:45:40.887,0.0001585352905808,26.704211388914544
2025-06-25 13:45:40.895,0.0001620634962701,20.171675985135764
2025-06-25 13:45:40.902,0.0001646807890283,14.584306481035672
2025-06-25 13:45:40.910,0.0001662490504275,10.020296260608127
2025-06-25 13:45:40.918,0.0001666790585905,6.529220482616672
2025-06-25 13:45:40.926,0.0001659344239443,4.130672037721544
2025-06-25 13:45:40.934,0.0001640324378738,2.813937229732986
2025-06-25 13:45:40.942,0.0001610418666718,2.5387223944718342
2025-06-25 13:45:40.949,0.0001570778559177,3.236901219393084
2025-06-25 13:45:40.957,0.0001522942354303,4.815212711829879
2025-06-25 13:45:40.965,0.0001468736315777,7.158803267483559
2025-06-25 13:45:40.973,0.0001410158998244,10.135474554365532
2025-06-25 13:45:40.981,0.0001349254838746,13.600473117482617
2025-06-25 13:45:40.988,0.0001287983866252,17.4016386006558
2025-06-25 13:45:40.996,0.0001228094988056,21.38471584461449
2025-06-25 13:45:41.004,0.000117101062133,25.398632120847097
2025-06-25 13:45:41.012,0.0001117730210833,29.300544372064305
2025-06-25 13:45:41.020,0.0001068759185495,32.96047225334627
2025-06-25 13:45:41.027,0.0001024068185117,36.26535045263427
2025-06-25 13:45:41.035,9.830852134924736e-05,39.122357437319
2025-06-25 13:45:41.043,9.447210563357144e-05,41.46140645187657
2025-06-25 13:45:41.051,9.074261069386148e-05,43.23671715207608
2025-06-25 13:45:41.059,8.692749623360472e-05,44.42742146843615
2025-06-25 13:45:41.067,8.280739681132074e-05,45.03719385222095
2025-06-25 13:45:41.074,7.814861189216415e-05,45.09293268043519
2025-06-25 13:45:41.082,7.271670236402623e-05,44.64255505689656
2025-06-25 13:45:41.090,6.629050378273178e-05,43.7520004319704
2025-06-25 13:45:41.098,5.867585137179403e-05,42.50156838215143
2025-06-25 13:45:41.106,4.97183541846068e-05,40.98174163799352
2025-06-25 13:45:41.113,3.931462086277348e-05,39.28866615235723
2025-06-25 13:45:41.121,2.742139177854429e-05,37.51947477255009
2025-06-25 13:45:41.129,1.4062083242676388e-05,35.7676490043209
2025-06-25 13:45:41.137,-6.696650139177214e-07,34.11861353334935
2025-06-25 13:45:41.145,-1.6609718640155542e-05,32.64574983203822
2025-06-25 13:45:41.152,-3.352657714202191e-05,31.40699787537744
2025-06-25 13:45:41.160,-5.112785357643169e-05,30.44218880100586
2025-06-25 13:45:41.168,-6.906988294079319e-05,29.771217043205283
2025-06-25 13:45:41.176,-8.697008722282831e-05,29.39311954012817
2025-06-25 13:45:41.184,-0.0001044216066957,29.28608421759923
2025-06-25 13:45:41.192,-0.0001210095866037,29.40836279983136
2025-06-25 13:45:41.199,-0.0001363283566072,29.700017131926792
2025-06-25 13:45:41.207,-0.0001499985851764,30.08538668530104
2025-06-25 13:45:41.215,-0.0001616834052956,30.476130512414475
2025-06-25 13:45:41.223,-0.0001711025411087,30.774671833518624
2025-06-25 13:45:41.231,-0.0001780436065283,30.877859197363943
2025-06-25 13:45:41.238,-0.000182369959183,30.68065550442568
2025-06-25 13:45:41.246,-0.000184024759898,30.07967504961464
2025-06-25 13:45:41.254,-0.0001830312025102,28.976408290921004
2025-06-25 13:45:41.262,-0.0001794891988506,27.2800027599188
2025-06-25 13:45:41.270,-0.0001735690526114,24.90950432593874
2025-06-25 13:45:41.277,-0.0001655027824634,21.795503422696196
2025-06-25 13:45:41.285,-0.0001555737711781,17.8811731010744
2025-06-25 13:45:41.293,-0.0001441053704356,13.122727056908122
2025-06-25 13:45:41.301,-0.0001314490178765,7.489363372936338
2025-06-25 13:45:41.309,-0.0001179723405411,0.9627911696161636
2025-06-25 13:45:41.317,-0.0001040476355444,-6.463539318355837
2025-06-25 13:45:41.324,-9.00410474411384e-05,-14.785368977212077
2025-06-25 13:45:41.332,-7.630271725098105e-05,-23.988586748849677
2025-06-25 13:45:41.340,-6.31581528480688e-05,-34.05008086389615
2025-06-25 13:45:41.348,-5.0901021306105486e-05,-44.938371238626125
2025-06-25 13:45:41.356,-3.978745639745245e-05,-56.61393605739925
2025-06-25 13:45:41.363,-3.00318347838446e-05,-69.0291788253226
2025-06-25 13:45:41.371,-2.180386524917809e-05,-82.12802025131816
2025-06-25 13:45:41.379,-1.5226790288387131e-05,-95.84513956699836
2025-06-25 13:45:41.387,-1.0376507209603492e-05,-110.1049295136612
2025-06-25 13:45:41.395,-7.281453426146714e-06,-124.8202655033834
2025-06-25 13:45:41.403,-5.923154767454595e-06,-139.89121984363183
2025-06-25 13:45:41.410,-6.23740083081608e-06,-155.20387415372818
2025-06-25 13:45:41.418,-8.116083213737147e-06,-170.62939530584458
2025-06-25 13:45:41.426,-1.1409804596159994e-05,-186.02354100775187
2025-06-25 13:45:41.434,-1.5931424615235876e-05,-201.2267498228589
2025-06-25 13:45:41.442,-2.1460725370885744e-05,-216.06494718312567
2025-06-25 13:45:41.449,-2.775032992592838e-05,-230.35116493072968
2025-06-25 13:45:41.457,-3.453289145167692e-05,-243.88802913897544
2025-06-25 13:45:41.465,-4.152941595653043e-05,-256.4711220637428
2025-06-25 13:45:41.473,-4.845842491824191e-05,-267.89317201380766
2025-06-25 13:45:41.481,-5.504554307620174e-05,-277.9489726553206
2025-06-25 13:45:41.488,-6.103303942394015e-05,-286.44088362043533
2025-06-25 13:45:41.496,-6.618885790573484e-05,-293.1847200269604
2025-06-25 13:45:41.504,-7.0314725422935e-05,-298.0158023384434
2025-06-25 13:45:41.512,-7.325299424951618e-05,-300.79491245628464
2025-06-25 13:45:41.520,-7.489195232509217e-05,-301.4138891852834
2025-06-25 13:45:41.528,-7.516941487270495e-05,-299.80059766208706
2025-06-25 13:45:41.535,-7.407449292186647e-05,-295.9230234053177
2025-06-25 13:45:41.543,-7.164751730578163e-05,-289.79227171899606
2025-06-25 13:45:41.551,-6.797817936703894e-05,-281.46429572399643
2025-06-25 13:45:41.559,-6.320203084488507e-05,-271.04022905328134
2025-06-25 13:45:41.567,-5.749556415132738e-05,-258.6652594324437
2025-06-25 13:45:41.574,-5.107016774477137e-05,-244.5260437640301
2025-06-25 13:45:41.582,-4.416530872052132e-05,-228.84673039404132
2025-06-25 13:45:41.590,-3.704131254808026e-05,-211.88371622152567
2025-06-25 13:45:41.598,-2.997206744000681e-05,-193.9193215501961
2025-06-25 13:45:41.606,-2.3237890378025115e-05,-175.2546108375518
2025-06-25 13:45:41.613,-1.7118701248865627e-05,-156.20162035701702
2025-06-25 13:45:41.621,-1.1887600269937084e-05,-137.07527300799774
2025-06-25 13:45:41.629,-7.804920675015088e-06,-118.18526614259116
2025-06-25 13:45:41.637,-5.112789948004508e-06,-99.82821145331364
2025-06-25 13:45:41.645,-4.030158306341126e-06,-82.28028842183566
2025-06-25 13:45:41.653,-4.748167296958837e-06,-65.79064647640126
2025-06-25 13:45:41.660,-7.425680328134976e-06,-50.57575766076721
2025-06-25 13:45:41.668,-1.218481388209042e-05,-36.814882884615656
2025-06-25 13:45:41.676,-1.910639252331031e-05,-24.64677208945185
2025-06-25 13:45:41.684,-2.8225374982602723e-05,-14.16767316379235
2025-06-25 13:45:41.692,-3.952643160205226e-05,-5.430677414198717
2025-06-25 13:45:41.699,-5.293996871591296e-05,1.5536177592814602
2025-06-25 13:45:41.707,-6.833896223271673e-05,6.815193996959904
2025-06-25 13:45:41.715,-8.553695489729569e-05,10.421552328330286
2025-06-25 13:45:41.723,-0.000104287497247,12.473653529199655
2025-06-25 13:45:41.731,-0.0001242852172208,13.101034164253798
2025-06-25 13:45:41.738,-0.0001451686345879,12.45629724171928
2025-06-25 13:45:41.746,-0.0001665248039406,10.70919132134964
2025-06-25 13:45:41.754,-0.0001878958518308,8.040498223104734
2025-06-25 13:45:41.762,-0.0002087874456463,4.635947290884539
2025-06-25 13:45:41.770,-0.0002286791835835,0.6803639041922582
2025-06-25 13:45:41.778,-0.0002470368254221,-3.647757702761392
2025-06-25 13:45:41.785,-0.0002633261944698,-8.181091334064748
2025-06-25 13:45:41.793,-0.0002770284749708,-12.76758884593301
2025-06-25 13:45:41.801,-0.0002876565106607,-17.273760066986593
2025-06-25 13:45:41.809,-0.000294771584273,-21.587055310138894
2025-06-25 13:45:41.817,-0.0002980000325582,-25.617320042302023
2025-06-25 13:45:41.824,-0.0002970489434911,-29.29732760053953
2025-06-25 13:45:41.832,-0.0002917201216538,-32.582430140295585
2025-06-25 13:45:41.840,-0.0002819215230381,-35.44939894090618
2025-06-25 13:45:41.848,-0.0002676754554622,-37.894551633091886
2025-06-25 13:45:41.856,-0.0002491229939634,-39.93128495521313
2025-06-25 13:45:41.863,-0.0002265242486688,-41.58714669469902
2025-06-25 13:45:41.871,-0.0002002543329101,-42.90058927943662
2025-06-25 13:45:41.879,-0.0001707950981782,-43.91755015916493
2025-06-25 13:45:41.887,-0.0001387229046072,-44.68800108646444
2025-06-25 13:45:41.895,-0.0001046928561427,-45.26260033109907
2025-06-25 13:45:41.903,-6.942004744167911e-05,-45.68956951694251
2025-06-25 13:45:41.910,-3.365846770360159e-05,-46.01190093440753
2025-06-25 13:45:41.918,1.821693738898443e-06,-46.26498254843344
2025-06-25 13:45:41.926,3.625749672183653e-05,-46.47470708785896
