timestamp,LeftEye_Openness_Openness,RightEye_Openness_Openness,LeftEye_PupilDilation_PupilDilation,RightEye_PupilDilation_PupilDilation,LeftEye_PupilPosition_X,LeftEye_PupilPosition_Y,RightEye_PupilPosition_X,RightEye_PupilPosition_Y,LeftEye_Gaze_X,LeftEye_Gaze_Y,LeftEye_Gaze_Z,RightEye_Gaze_X,RightEye_Gaze_Y,RightEye_Gaze_Z,FMS,Condition
2025-07-23 15:30:12.184,1,1,2.114822,-1.0,0.3891491,0.4336045,-1.0,-1.0,-0.01269531,-0.04469299,0.9989166,0.0,0.0,0.0,3,DB
2025-07-23 15:30:12.194,1,1,2.114822,-1.0,0.3891491,0.4336045,-1.0,-1.0,-0.01269531,-0.04469299,0.9989166,0.0,0.0,0.0,3,DB
2025-07-23 15:30:12.204,1,1,2.114822,-1.0,0.3891491,0.4336045,-1.0,-1.0,-0.01269531,-0.04469299,0.9989166,0.0,0.0,0.0,3,DB
2025-07-23 15:30:12.220,1,1,2.114822,-1.0,0.3891491,0.4336045,-1.0,-1.0,-0.01269531,-0.04469299,0.9989166,0.0,0.0,0.0,3,DB
2025-07-23 15:30:12.228,1,1,2.114822,-1.0,0.3891491,0.4336045,-1.0,-1.0,-0.01269531,-0.04469299,0.9989166,0.0,0.0,0.0,3,DB
2025-07-23 15:30:12.236,1,1,2.114822,-1.0,0.3891491,0.4336045,-1.0,-1.0,-0.01269531,-0.04469299,0.9989166,0.0,0.0,0.0,3,DB
2025-07-23 15:30:12.244,1,1,2.114822,-1.0,0.3891491,0.4336045,-1.0,-1.0,-0.01269531,-0.04469299,0.9989166,0.0,0.0,0.0,3,DB
2025-07-23 15:30:12.253,1,1,2.114822,-1.0,0.3891491,0.4336045,-1.0,-1.0,-0.01269531,-0.04469299,0.9989166,0.0,0.0,0.0,3,DB
2025-07-23 15:30:12.261,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.269,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.277,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.285,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.293,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.301,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.309,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.317,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.326,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.334,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.344,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.352,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.360,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.369,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.377,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.385,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.394,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.403,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.412,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.421,1,1,2.134872,2.102173,0.3893811,0.4336027,0.5061011,0.4517755,-0.01086426,-0.05070496,0.998642,0.02597046,-0.05815125,0.9979553,3,DB
2025-07-23 15:30:12.431,1,1,2.141754,2.106445,0.3893782,0.434117,0.5065874,0.4512665,-0.01052856,-0.05436707,0.9984589,0.02366638,-0.05487061,0.9981995,3,DB
2025-07-23 15:30:12.439,1,1,2.141754,2.106445,0.3893782,0.434117,0.5065874,0.4512665,-0.01052856,-0.05436707,0.9984589,0.02366638,-0.05487061,0.9981995,3,DB
2025-07-23 15:30:12.447,1,1,2.141754,2.106445,0.3893782,0.434117,0.5065874,0.4512665,-0.01052856,-0.05436707,0.9984589,0.02366638,-0.05487061,0.9981995,3,DB
2025-07-23 15:30:12.457,1,1,2.141754,2.106445,0.3893782,0.434117,0.5065874,0.4512665,-0.01052856,-0.05436707,0.9984589,0.02366638,-0.05487061,0.9981995,3,DB
2025-07-23 15:30:12.465,1,1,2.141754,2.106445,0.3893782,0.434117,0.5065874,0.4512665,-0.01052856,-0.05436707,0.9984589,0.02366638,-0.05487061,0.9981995,3,DB
2025-07-23 15:30:12.473,1,1,2.141754,2.106445,0.3893782,0.434117,0.5065874,0.4512665,-0.01052856,-0.05436707,0.9984589,0.02366638,-0.05487061,0.9981995,3,DB
2025-07-23 15:30:12.481,1,1,2.141754,2.106445,0.3893782,0.434117,0.5065874,0.4512665,-0.01052856,-0.05436707,0.9984589,0.02366638,-0.05487061,0.9981995,3,DB
2025-07-23 15:30:12.489,1,1,2.141754,2.106445,0.3893782,0.434117,0.5065874,0.4512665,-0.01052856,-0.05436707,0.9984589,0.02366638,-0.05487061,0.9981995,3,DB
2025-07-23 15:30:12.497,1,1,2.141754,2.106445,0.3893782,0.434117,0.5065874,0.4512665,-0.01052856,-0.05436707,0.9984589,0.02366638,-0.05487061,0.9981995,3,DB
