Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMS,Condition
2025-06-16 19:38:10.142,1,-0.04361941,3.572875e-07,1.559951e-08,0.9990483,355.0,4.098114e-05,-2.04333e-13,0,MB
2025-06-16 19:38:10.761,2,-0.04361941,1.627656e-07,7.106503e-09,0.9990483,355.0,1.866934e-05,-1.532498e-13,0,MB
2025-06-16 19:38:10.800,3,0.04361941,-1.627656e-07,-7.106503e-09,-0.9990483,355.0,1.866934e-05,-1.532498e-13,0,MB
2025-06-16 19:38:10.908,4,0.1116147,0.1305492,0.008509544,-0.9851025,347.1661,344.8201,0.7273318,0,MB
2025-06-16 19:38:11.032,5,0.1111244,0.1730703,0.01026592,-0.9785667,347.2299,339.8199,1.079451,0,MB
2025-06-16 19:38:11.119,6,0.1104215,0.1961593,0.01020885,-0.9742815,347.3398,337.0802,1.375896,0,MB
2025-06-16 19:38:11.228,7,0.1096291,0.2253262,0.0101223,-0.968043,347.4781,333.6018,1.7497,0,MB
2025-06-16 19:38:11.326,8,0.1099893,0.2526442,0.01041614,-0.961231,347.4839,330.3187,2.087009,0,MB
2025-06-16 19:38:11.426,9,0.1106535,0.2748835,0.009820614,-0.9550385,347.4814,327.6148,2.470224,0,MB
2025-06-16 19:38:11.525,10,0.1101539,0.2924491,0.007726303,-0.9498843,347.6557,325.4593,2.919227,0,MB
2025-06-16 19:38:11.624,11,0.1105463,0.3034081,0.007676166,-0.9463954,347.649,324.1152,3.08383,0,MB
2025-06-16 19:38:11.725,12,0.1091283,0.3058802,0.01015079,-0.9457408,347.7238,323.8545,2.789876,0,MB
2025-06-16 19:38:11.822,13,0.1069542,0.3005523,0.01289956,-0.9476619,347.8503,324.5584,2.335717,0,MB
2025-06-16 19:38:11.937,14,0.1053709,0.2919032,0.01471694,-0.9505121,347.9418,325.6489,1.965381,0,MB
2025-06-16 19:38:12.014,15,0.1042444,0.2821153,0.01417543,-0.953595,348.0644,326.8443,1.861578,0,MB
2025-06-16 19:38:12.109,16,0.1055171,0.2690819,0.01242443,-0.9572392,347.954,328.3944,1.933651,0,MB
2025-06-16 19:38:12.211,17,0.1102013,0.2531751,0.01114529,-0.9610588,347.4399,330.2612,2.018419,0,MB
2025-06-16 19:38:12.312,18,0.1155847,0.2340687,0.008398935,-0.9652883,346.875,332.4828,2.230011,0,MB
2025-06-16 19:38:12.408,19,0.1199715,0.2126504,0.005265079,-0.9697212,346.4133,334.976,2.406422,0,MB
2025-06-16 19:38:12.513,20,0.1254779,0.1894397,0.0015925,-0.9738406,345.8185,337.6568,2.62714,0,MB
2025-06-16 19:38:12.600,21,0.1341371,0.1696236,-0.002144188,-0.9763353,344.8588,339.8959,2.95087,0,MB
2025-06-16 19:38:12.690,22,0.1428081,0.1478517,-0.006476418,-0.9786236,343.8832,342.3533,3.276292,0,MB
2025-06-16 19:38:12.788,23,0.1477707,0.1241786,-0.00883288,-0.9811553,343.275,345.098,3.234314,0,MB
2025-06-16 19:38:12.889,24,0.1540478,0.09930471,-0.009468373,-0.983015,342.4834,348.0072,2.957965,0,MB
2025-06-16 19:38:12.989,25,0.1704662,0.07745752,-0.01196593,-0.9822417,340.5476,350.462,3.034447,0,MB
2025-06-16 19:38:13.083,26,0.1887399,0.055982,-0.01522525,-0.980312,338.3865,352.863,3.143607,0,MB
2025-06-16 19:38:13.132,27,0.2056206,0.04724285,-0.01659153,-0.9773501,336.3994,353.7873,3.244284,0,MB
2025-06-16 19:38:13.184,28,0.2139497,0.03742735,-0.017185,-0.9759762,335.3967,354.9262,3.124634,0,MB
2025-06-16 19:38:13.235,29,0.2205564,0.02828499,-0.01694299,-0.9748168,334.593,356.0248,2.887917,0,MB
2025-06-16 19:38:13.290,30,0.2284737,0.02108116,-0.01745353,-0.9731654,333.6439,356.8649,2.789207,0,MB
2025-06-16 19:38:13.334,31,0.2328184,0.0131544,-0.0170243,-0.9722824,333.1098,357.847,2.521026,0,MB
2025-06-16 19:38:13.387,32,0.2416744,0.007341989,-0.01614055,-0.9701955,332.0497,358.5698,2.262164,0,MB
2025-06-16 19:38:13.437,33,0.2461645,0.0006028531,-0.01538211,-0.9691061,331.5038,359.4301,1.963418,0,MB
2025-06-16 19:38:13.486,34,0.2530147,-0.003532894,-0.01520648,-0.9673367,330.6852,359.9435,1.816004,0,MB
2025-06-16 19:38:13.536,35,0.2602449,-0.006909456,-0.01549574,-0.9653937,329.8218,0.3496439,1.744905,0,MB
2025-06-16 19:38:13.586,36,0.2692955,-0.008914038,-0.01575053,-0.9628876,328.7426,0.5820083,1.711461,0,MB
2025-06-16 19:38:13.635,37,0.2744766,-0.01163579,-0.01588735,-0.9613922,328.1209,0.9211627,1.630401,0,MB
2025-06-16 19:38:13.684,38,0.2834482,-0.01403891,-0.01564062,-0.9587573,327.0467,1.232791,1.50458,0,MB
2025-06-16 19:38:13.733,39,0.2877803,-0.01598229,-0.0155343,-0.9574372,326.5259,1.488183,1.411522,0,MB
2025-06-16 19:38:13.783,40,0.2964641,-0.01625163,-0.01521924,-0.9547845,325.4856,1.530628,1.350923,0,MB
2025-06-16 19:38:13.829,41,0.3022222,-0.01576411,-0.01564159,-0.9529789,324.7941,1.444054,1.422481,0,MB
2025-06-16 19:38:13.876,42,0.3079628,-0.01462191,-0.01543423,-0.951161,324.1054,1.295068,1.439791,0,MB
2025-06-16 19:38:13.922,43,0.3168321,-0.01347296,-0.01574543,-0.9482554,323.037,1.116861,1.529269,0,MB
2025-06-16 19:38:13.969,44,0.3196853,-0.01173213,-0.01648166,-0.9473079,322.6943,0.842092,1.709246,0,MB
2025-06-16 19:38:14.017,45,0.3274559,-0.009268826,-0.01720054,-0.9446645,321.7575,0.4557329,1.928262,0,MB
2025-06-16 19:38:14.066,46,0.3372076,-0.006070838,-0.01802462,-0.9412382,320.5797,359.946,2.213489,0,MB
2025-06-16 19:38:14.112,47,0.3427797,-0.001283414,-0.01946716,-0.9392134,319.914,359.1811,2.673581,0,MB
2025-06-16 19:38:14.153,48,0.3528512,0.003027734,-0.02016771,-0.9354572,318.6977,358.4823,3.04216,0,MB
2025-06-16 19:38:14.204,49,0.3575391,0.007691037,-0.0214377,-0.9336206,318.1424,357.7154,3.504605,0,MB
2025-06-16 19:38:14.243,50,0.3648534,0.01271259,-0.02190388,-0.9307206,317.266,356.9058,3.907131,0,MB
2025-06-16 19:38:14.286,51,0.3719293,0.01783703,-0.02223141,-0.9278234,316.4193,356.071,4.31642,0,MB
2025-06-16 19:38:14.333,52,0.3773715,0.02295503,-0.02245501,-0.9255052,315.7742,355.2422,4.713856,0,MB
2025-06-16 19:38:14.375,53,0.3892135,0.02810625,-0.02314997,-0.9204278,314.3417,354.2718,5.294506,0,MB
