Timestamp,ECG_test1_ECGtoHR_LA_RA_CAL,Lead I (LA-RA),Lead II (LL-LA),Lead III (LL-RA),Vx-RL
2025-03-08 14:23:37.018,77.96954314720811,0.8854297075352889,-0.9520732719094658,-0.0666439724537517,0.0013994595144953
2025-03-08 14:23:37.020,77.96954314720811,0.7543868942822152,-0.8156288297858006,-0.0612423399645629,0.0519766498764912
2025-03-08 14:23:37.022,77.96954314720811,0.6548733673786271,-0.7106570979473964,-0.0557841310860812,0.1099045595353303
2025-03-08 14:23:37.024,77.96954314720811,0.6000534272692879,-0.6482144400829911,-0.0481614090527744,0.1784571401415759
2025-03-08 14:23:37.025,77.96954314720811,0.5948974659709712,-0.6284010883339858,-0.0335040141760924,0.2534898783824462
2025-03-08 14:23:37.027,77.96954314720811,0.6353908492853644,-0.6398732274612104,-0.0044827657006418,0.3232421570276647
2025-03-08 14:23:37.029,77.96954314720811,0.7087208413703977,-0.6614146883158535,0.0473057694450809,0.371081154320847
2025-03-08 14:23:37.031,77.96954314720811,0.7957006549852157,-0.6666266048377056,0.1290736700175634,0.3805404104516223
2025-03-08 14:23:37.033,77.96954314720811,0.8756786200522051,-0.6317505334367897,0.243927709670327,0.3412356239673451
2025-03-08 14:23:37.035,77.96954314720811,0.9325462204957794,-0.544646881219797,0.387898965491289,0.2535303265744854
2025-03-08 14:23:37.037,77.96954314720811,0.9588741542668184,-0.4108139167715642,0.548059867103986,0.1297408713020899
2025-03-08 14:23:37.039,77.96954314720811,0.9551407166315832,-0.2520606119098397,0.7030797380679243,-0.0091854384038031
2025-03-08 14:23:37.041,77.96954314720811,0.9237392962210648,-0.0967748316813269,0.8269641018760399,-0.1404538115851543
2025-03-08 14:23:37.043,77.96954314720811,0.8615597318842753,0.0338085693561469,0.8953679425764449,-0.2466860187604298
2025-03-08 14:23:37.045,77.96954314720811,0.7568383769568993,0.1356642605794699,0.8925022826162803,-0.3203258608645055
2025-03-08 14:23:37.047,77.96954314720811,0.5935971855387255,0.2225323957513636,0.8161292297094916,-0.3634133408115891
2025-03-08 14:23:37.049,77.96954314720811,0.3619330071043474,0.3167989373961761,0.6787315958990973,-0.3834893430995902
2025-03-08 14:23:37.051,77.96954314720811,0.0681836004409993,0.4360980458354164,0.5042813005039128,-0.3883439416300905
2025-03-08 14:23:37.053,77.96954314720811,-0.2617485330628324,0.583297534890352,0.3215486589963302,-0.3825373627405021
2025-03-08 14:23:37.055,77.96954314720811,-0.5892008054122059,0.7453360335914266,0.1561348885780304,-0.3670278422239944
2025-03-08 14:23:37.057,77.96954314720811,-0.8768977031673749,0.9009521735630264,0.024054134312597,-0.3410369461428371
