timestamp,LeftEye_Openness_Openness,RightEye_Openness_Openness,LeftEye_PupilDilation_PupilDilation,RightEye_PupilDilation_PupilDilation,LeftEye_PupilPosition_X,LeftEye_PupilPosition_Y,RightEye_PupilPosition_X,RightEye_PupilPosition_Y,LeftEye_Gaze_X,LeftEye_Gaze_Y,LeftEye_Gaze_Z,RightEye_Gaze_X,RightEye_Gaze_Y,RightEye_Gaze_Z,FMSQ
2025-03-08 14:28:34.594,1,1,3.032654,-1.0,0.6365632,0.3354577,-1.0,-1.0,-0.1086121,-0.1391296,0.9842987,0.0,0.0,0.0,1.0
2025-03-08 14:28:34.602,1,1,3.032654,-1.0,0.6365632,0.3354577,-1.0,-1.0,-0.1086121,-0.1391296,0.9842987,0.0,0.0,0.0,1.0
2025-03-08 14:28:34.610,1,1,3.032654,-1.0,0.6365632,0.3354577,-1.0,-1.0,-0.1086121,-0.1391296,0.9842987,0.0,0.0,0.0,1.0
2025-03-08 14:28:34.619,1,1,3.059525,2.78064,0.6358713,0.3343029,0.4970025,0.4250831,-0.1054535,-0.1327209,0.9855194,-0.09513855,-0.1252899,0.9875336,1.0
2025-03-08 14:28:34.627,1,1,3.059525,2.78064,0.6358713,0.3343029,0.4970025,0.4250831,-0.1054535,-0.1327209,0.9855194,-0.09513855,-0.1252899,0.9875336,1.0
2025-03-08 14:28:34.635,1,1,3.059525,2.78064,0.6358713,0.3343029,0.4970025,0.4250831,-0.1054535,-0.1327209,0.9855194,-0.09513855,-0.1252899,0.9875336,1.0
2025-03-08 14:28:34.643,1,1,3.059525,2.78064,0.6358713,0.3343029,0.4970025,0.4250831,-0.1054535,-0.1327209,0.9855194,-0.09513855,-0.1252899,0.9875336,1.0
2025-03-08 14:28:34.653,1,1,3.001526,2.846695,0.6358355,0.3355911,0.4974734,0.4264991,-0.1059875,-0.1397552,0.9844818,-0.09657288,-0.1308746,0.9866791,1.0
2025-03-08 14:28:34.661,1,1,3.001526,2.846695,0.6358355,0.3355911,0.4974734,0.4264991,-0.1059875,-0.1397552,0.9844818,-0.09657288,-0.1308746,0.9866791,1.0
2025-03-08 14:28:34.669,1,1,3.001526,2.846695,0.6358355,0.3355911,0.4974734,0.4264991,-0.1059875,-0.1397552,0.9844818,-0.09657288,-0.1308746,0.9866791,1.0
2025-03-08 14:28:34.677,1,1,3.03334,2.84726,0.6357997,0.3352313,0.4973165,0.4256835,-0.1062469,-0.1377716,0.9847412,-0.09547424,-0.1263428,0.9873657,1.0
2025-03-08 14:28:34.685,1,1,3.03334,2.84726,0.6357997,0.3352313,0.4973165,0.4256835,-0.1062469,-0.1377716,0.9847412,-0.09547424,-0.1263428,0.9873657,1.0
2025-03-08 14:28:34.693,1,1,3.03334,2.84726,0.6357997,0.3352313,0.4973165,0.4256835,-0.1062469,-0.1377716,0.9847412,-0.09547424,-0.1263428,0.9873657,1.0
2025-03-08 14:28:34.701,1,1,3.03334,2.84726,0.6357997,0.3352313,0.4973165,0.4256835,-0.1062469,-0.1377716,0.9847412,-0.09547424,-0.1263428,0.9873657,1.0
2025-03-08 14:28:34.709,1,1,2.99231,2.84668,0.6358355,0.3352042,0.4971595,0.4263794,-0.1066132,-0.1376343,0.984726,-0.09428406,-0.1298218,0.98703,1.0
2025-03-08 14:28:34.717,1,1,2.99231,2.84668,0.6358355,0.3352042,0.4971595,0.4263794,-0.1066132,-0.1376343,0.984726,-0.09428406,-0.1298218,0.98703,1.0
2025-03-08 14:28:34.726,1,1,2.99231,2.84668,0.6358355,0.3352042,0.4971595,0.4263794,-0.1066132,-0.1376343,0.984726,-0.09428406,-0.1298218,0.98703,1.0
2025-03-08 14:28:34.734,1,1,2.951401,2.841919,0.6358713,0.335177,0.4972586,0.425813,-0.1069946,-0.1374817,0.9846954,-0.09483337,-0.1268616,0.9873657,1.0
2025-03-08 14:28:34.742,1,1,2.951401,2.841919,0.6358713,0.335177,0.4972586,0.425813,-0.1069946,-0.1374817,0.9846954,-0.09483337,-0.1268616,0.9873657,1.0
2025-03-08 14:28:34.751,1,1,2.951401,2.841919,0.6358713,0.335177,0.4972586,0.425813,-0.1069946,-0.1374817,0.9846954,-0.09483337,-0.1268616,0.9873657,1.0
2025-03-08 14:28:34.760,1,1,2.951401,2.841919,0.6358713,0.335177,0.4972586,0.425813,-0.1069946,-0.1374817,0.9846954,-0.09483337,-0.1268616,0.9873657,1.0
2025-03-08 14:28:34.768,1,1,2.955872,2.848114,0.6360723,0.3351387,0.4973577,0.4252466,-0.1083679,-0.1372528,0.9845886,-0.09541321,-0.1238556,0.9876862,1.0
2025-03-08 14:28:34.776,1,1,2.955872,2.848114,0.6360723,0.3351387,0.4973577,0.4252466,-0.1083679,-0.1372528,0.9845886,-0.09541321,-0.1238556,0.9876862,1.0
2025-03-08 14:28:34.785,1,1,2.955872,2.848114,0.6360723,0.3351387,0.4973577,0.4252466,-0.1083679,-0.1372528,0.9845886,-0.09541321,-0.1238556,0.9876862,1.0
2025-03-08 14:28:34.793,1,1,2.953049,2.843124,0.6358713,0.3351003,0.4972586,0.4250573,-0.1074677,-0.1371307,0.9846954,-0.09451294,-0.1230774,0.9878845,1.0
2025-03-08 14:28:34.801,1,1,2.953049,2.843124,0.6358713,0.3351003,0.4972586,0.4250573,-0.1074677,-0.1371307,0.9846954,-0.09451294,-0.1230774,0.9878845,1.0
2025-03-08 14:28:34.809,1,1,2.953049,2.843124,0.6358713,0.3351003,0.4972586,0.4250573,-0.1074677,-0.1371307,0.9846954,-0.09451294,-0.1230774,0.9878845,1.0
2025-03-08 14:28:34.818,1,1,2.957062,2.838043,0.6360723,0.3349559,0.4973577,0.424868,-0.1087494,-0.1363678,0.9846649,-0.0947113,-0.1222839,0.9879608,1.0
2025-03-08 14:28:34.826,1,1,2.957062,2.838043,0.6360723,0.3349559,0.4973577,0.424868,-0.1087494,-0.1363678,0.9846649,-0.0947113,-0.1222839,0.9879608,1.0
2025-03-08 14:28:34.834,1,1,2.957062,2.838043,0.6360723,0.3349559,0.4973577,0.424868,-0.1087494,-0.1363678,0.9846649,-0.0947113,-0.1222839,0.9879608,1.0
2025-03-08 14:28:34.842,1,1,2.957062,2.838043,0.6360723,0.3349559,0.4973577,0.424868,-0.1087494,-0.1363678,0.9846649,-0.0947113,-0.1222839,0.9879608,1.0
2025-03-08 14:28:34.850,1,1,2.961243,2.836868,0.6359074,0.3348114,0.4973705,0.4248772,-0.1079865,-0.1357727,0.9848328,-0.09494019,-0.1233368,0.9878082,1.0
2025-03-08 14:28:34.858,1,1,2.961243,2.836868,0.6359074,0.3348114,0.4973705,0.4248772,-0.1079865,-0.1357727,0.9848328,-0.09494019,-0.1233368,0.9878082,1.0
2025-03-08 14:28:34.866,1,1,2.961243,2.836868,0.6359074,0.3348114,0.4973705,0.4248772,-0.1079865,-0.1357727,0.9848328,-0.09494019,-0.1233368,0.9878082,1.0
2025-03-08 14:28:34.876,1,1,2.96167,2.836319,0.6360857,0.334667,0.4973832,0.424868,-0.1090851,-0.1354828,0.9847412,-0.09519958,-0.1241608,0.9876709,1.0
2025-03-08 14:28:34.884,1,1,2.96167,2.836319,0.6360857,0.334667,0.4973832,0.424868,-0.1090851,-0.1354828,0.9847412,-0.09519958,-0.1241608,0.9876709,1.0
2025-03-08 14:28:34.892,1,1,2.96167,2.836319,0.6360857,0.334667,0.4973832,0.424868,-0.1090851,-0.1354828,0.9847412,-0.09519958,-0.1241608,0.9876709,1.0
2025-03-08 14:28:34.901,1,1,2.962158,2.837631,0.6361572,0.3345225,0.497419,0.4247238,-0.1095886,-0.1352692,0.984726,-0.09545898,-0.1230469,0.987793,1.0
2025-03-08 14:28:34.909,1,1,2.962158,2.837631,0.6361572,0.3345225,0.497419,0.4247238,-0.1095886,-0.1352692,0.984726,-0.09545898,-0.1230469,0.987793,1.0
2025-03-08 14:28:34.917,1,1,2.962158,2.837631,0.6361572,0.3345225,0.497419,0.4247238,-0.1095886,-0.1352692,0.984726,-0.09545898,-0.1230469,0.987793,1.0
2025-03-08 14:28:34.925,1,1,2.962158,2.837631,0.6361572,0.3345225,0.497419,0.4247238,-0.1095886,-0.1352692,0.984726,-0.09545898,-0.1230469,0.987793,1.0
2025-03-08 14:28:34.933,1,1,2.969604,2.836227,0.6362106,0.3344127,0.4973832,0.4245796,-0.1099243,-0.1350098,0.984726,-0.09524536,-0.1226044,0.9878693,1.0
2025-03-08 14:28:34.941,1,1,2.969604,2.836227,0.6362106,0.3344127,0.4973832,0.4245796,-0.1099243,-0.1350098,0.984726,-0.09524536,-0.1226044,0.9878693,1.0
2025-03-08 14:28:34.950,1,1,2.969604,2.836227,0.6362106,0.3344127,0.4973832,0.4245796,-0.1099243,-0.1350098,0.984726,-0.09524536,-0.1226044,0.9878693,1.0
2025-03-08 14:28:34.958,1,1,2.976868,2.837173,0.6362641,0.3343029,0.497419,0.4245582,-0.1102753,-0.1347809,0.9847107,-0.09527588,-0.1216278,0.9879913,1.0
2025-03-08 14:28:34.967,1,1,2.976868,2.837173,0.6362641,0.3343029,0.497419,0.4245582,-0.1102753,-0.1347809,0.9847107,-0.09527588,-0.1216278,0.9879913,1.0
2025-03-08 14:28:34.976,1,1,2.976868,2.837173,0.6362641,0.3343029,0.497419,0.4245582,-0.1102753,-0.1347809,0.9847107,-0.09527588,-0.1216278,0.9879913,1.0
2025-03-08 14:28:34.984,1,1,2.988525,2.838211,0.6362688,0.3342191,0.4974548,0.4245367,-0.1103668,-0.1343536,0.9847565,-0.09529114,-0.1206665,0.9880981,1.0
2025-03-08 14:28:34.992,1,1,2.988525,2.838211,0.6362688,0.3342191,0.4974548,0.4245367,-0.1103668,-0.1343536,0.9847565,-0.09529114,-0.1206665,0.9880981,1.0
2025-03-08 14:28:35.001,1,1,2.988525,2.838211,0.6362688,0.3342191,0.4974548,0.4245367,-0.1103668,-0.1343536,0.9847565,-0.09529114,-0.1206665,0.9880981,1.0
2025-03-08 14:28:35.009,1,1,2.988525,2.838211,0.6362688,0.3342191,0.4974548,0.4245367,-0.1103668,-0.1343536,0.9847565,-0.09529114,-0.1206665,0.9880981,1.0
2025-03-08 14:28:35.017,1,1,2.999893,2.839508,0.6362734,0.3341352,0.497419,0.4245582,-0.1104736,-0.1339264,0.9848022,-0.09552002,-0.1205444,0.9880981,1.0
2025-03-08 14:28:35.025,1,1,2.999893,2.839508,0.6362734,0.3341352,0.497419,0.4245582,-0.1104736,-0.1339264,0.9848022,-0.09552002,-0.1205444,0.9880981,1.0
2025-03-08 14:28:35.033,1,1,2.999893,2.839508,0.6362734,0.3341352,0.497419,0.4245582,-0.1104736,-0.1339264,0.9848022,-0.09552002,-0.1205444,0.9880981,1.0
2025-03-08 14:28:35.042,1,1,2.988327,2.841064,0.6363637,0.3341352,0.4973832,0.4245367,-0.1110687,-0.1341248,0.9847107,-0.09573364,-0.1202393,0.9881134,1.0
2025-03-08 14:28:35.050,1,1,2.988327,2.841064,0.6363637,0.3341352,0.4973832,0.4245367,-0.1110687,-0.1341248,0.9847107,-0.09573364,-0.1202393,0.9881134,1.0
2025-03-08 14:28:35.058,1,1,2.988327,2.841064,0.6363637,0.3341352,0.4973832,0.4245367,-0.1110687,-0.1341248,0.9847107,-0.09573364,-0.1202393,0.9881134,1.0
2025-03-08 14:28:35.068,1,1,3.000549,2.840134,0.6363637,0.3341316,0.4973832,0.4245249,-0.111084,-0.133728,0.9847717,-0.09573364,-0.120163,0.9881134,1.0
2025-03-08 14:28:35.076,1,1,3.000549,2.840134,0.6363637,0.3341316,0.4973832,0.4245249,-0.111084,-0.133728,0.9847717,-0.09573364,-0.120163,0.9881134,1.0
2025-03-08 14:28:35.084,1,1,3.000549,2.840134,0.6363637,0.3341316,0.4973832,0.4245249,-0.111084,-0.133728,0.9847717,-0.09573364,-0.120163,0.9881134,1.0
2025-03-08 14:28:35.092,1,1,3.000687,2.837738,0.6363896,0.3341316,0.4974548,0.4245249,-0.1114197,-0.1334534,0.9847565,-0.09663391,-0.1210632,0.987915,1.0
2025-03-08 14:28:35.100,1,1,3.000687,2.837738,0.6363896,0.3341316,0.4974548,0.4245249,-0.1114197,-0.1334534,0.9847565,-0.09663391,-0.1210632,0.987915,1.0
2025-03-08 14:28:35.108,1,1,3.000687,2.837738,0.6363896,0.3341316,0.4974548,0.4245249,-0.1114197,-0.1334534,0.9847565,-0.09663391,-0.1210632,0.987915,1.0
2025-03-08 14:28:35.116,1,1,3.000687,2.837738,0.6363896,0.3341316,0.4974548,0.4245249,-0.1114197,-0.1334534,0.9847565,-0.09663391,-0.1210632,0.987915,1.0
2025-03-08 14:28:35.125,1,1,3.010071,2.840042,0.6363896,0.3339603,0.4975041,0.4245249,-0.1114655,-0.1326141,0.9848633,-0.09938049,-0.1230469,0.9873962,1.0
2025-03-08 14:28:35.133,1,1,3.010071,2.840042,0.6363896,0.3339603,0.4975041,0.4245249,-0.1114655,-0.1326141,0.9848633,-0.09938049,-0.1230469,0.9873962,1.0
2025-03-08 14:28:35.141,1,1,3.010071,2.840042,0.6363896,0.3339603,0.4975041,0.4245249,-0.1114655,-0.1326141,0.9848633,-0.09938049,-0.1230469,0.9873962,1.0
2025-03-08 14:28:35.149,1,1,3.010422,2.840805,0.6363637,0.3338407,0.4975334,0.4245249,-0.1114502,-0.1322174,0.9849243,-0.0994873,-0.1227264,0.9874268,1.0
2025-03-08 14:28:35.158,1,1,3.010422,2.840805,0.6363637,0.3338407,0.4975334,0.4245249,-0.1114502,-0.1322174,0.9849243,-0.0994873,-0.1227264,0.9874268,1.0
2025-03-08 14:28:35.167,1,1,3.010422,2.840805,0.6363637,0.3338407,0.4975334,0.4245249,-0.1114502,-0.1322174,0.9849243,-0.0994873,-0.1227264,0.9874268,1.0
2025-03-08 14:28:35.175,1,1,3.013763,2.84053,0.6363637,0.3337341,0.4975334,0.4245249,-0.1114807,-0.1316528,0.9850006,-0.09985352,-0.1225433,0.9874115,1.0
2025-03-08 14:28:35.183,1,1,3.013763,2.84053,0.6363637,0.3337341,0.4975334,0.4245249,-0.1114807,-0.1316528,0.9850006,-0.09985352,-0.1225433,0.9874115,1.0
2025-03-08 14:28:35.191,1,1,3.013763,2.84053,0.6363637,0.3337341,0.4975334,0.4245249,-0.1114807,-0.1316528,0.9850006,-0.09985352,-0.1225433,0.9874115,1.0
